Nested Sampling Global Log-Evidence           :   -0.151204524762594890E+02  +/-    0.440712239420765373E+00
Nested Importance Sampling Global Log-Evidence:   -0.204754067036958709E+02  +/-    0.416180909223586304E-01

Dim No.       Mean        Sigma
   1    0.125946753035908410E+00    0.266066100915586419E-01
   2   -0.291310151883405766E+02    0.206892641247838815E+01
   3    0.102515353536611453E+01    0.774763114727893693E-01
   4    0.154803094177514922E+01    0.254501019251594018E+00
   5    0.650795828962058131E-02    0.189948526012392112E-02
   6    0.182299035379354502E+01    0.494796834883995812E-01
   7   -0.179333550011824649E+01    0.430631513645625297E+00
   8   -0.469467451600768179E-01    0.311912583262133614E-01
   9   -0.467154200711209633E+01    0.202370721532910558E+01
  10   -0.101738612675175380E+00    0.120171884222588621E+00
  11   -0.403327016619193374E-02    0.145499607774773082E+00
  12   -0.260886109709668246E+00    0.206790776189371139E+00
  13   -0.460291056076838137E-01    0.220290635029148474E+00
  14   -0.105333170056914671E+01    0.496562207278078496E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.109970903799057870E+00
   2   -0.304916544045487861E+02
   3    0.967595171020553257E+00
   4    0.196214997765021826E+01
   5    0.722670317297454540E-02
   6    0.176877686975482984E+01
   7   -0.188026692227941750E+01
   8   -0.106176457250501538E-01
   9   -0.206593589289142621E+01
  10    0.780491746477524340E-01
  11    0.210533419235443206E-01
  12   -0.136844003150900229E+00
  13    0.435677085213141413E-01
  14   -0.101996704728069520E+01

MAP Parameters
Dim No.        Parameter
   1    0.109970903799057870E+00
   2   -0.304916544045487861E+02
   3    0.967595171020553257E+00
   4    0.196214997765021826E+01
   5    0.722670317297454540E-02
   6    0.176877686975482984E+01
   7   -0.188026692227941750E+01
   8   -0.106176457250501538E-01
   9   -0.206593589289142621E+01
  10    0.780491746477524340E-01
  11    0.210533419235443206E-01
  12   -0.136844003150900229E+00
  13    0.435677085213141413E-01
  14   -0.101996704728069520E+01
