Nested Sampling Global Log-Evidence           :   -0.304921961742414682E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.306283374392389440E+01  +/-    0.182912131353904365E-02

Dim No.       Mean        Sigma
   1    0.346361267459658617E-01    0.184769249247471802E-03
   2   -0.152584226836282557E+02    0.102180261444906037E+00
   3    0.356306036087194467E+00    0.141584689250912141E-01
   4    0.139257792833827621E+01    0.236064023153012429E-02
   5    0.843345826698003141E-02    0.245610110663053335E-04
   6    0.246565066910363662E+01    0.125217714019649107E-02
   7   -0.189308335424002716E+01    0.106244951590735048E+00
   8   -0.187733556856545220E+00    0.148604379202079800E-03
   9   -0.314157371371183558E+01    0.304946976864190589E+00
  10   -0.139151089754944224E+00    0.108297460761964601E-01
  11   -0.115085661106825096E+00    0.663880189560022999E-02
  12   -0.253863115534678496E+00    0.583114598209285608E-02
  13   -0.435806325980643491E-01    0.438301353944642357E-03
  14   -0.106177428974186960E+01    0.303254754797051100E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.344226348909909760E-01
   2   -0.150213336865074076E+02
   3    0.365235408644824122E+00
   4    0.139622649976077362E+01
   5    0.843399902998263028E-02
   6    0.246651762672641217E+01
   7   -0.199700524594181039E+01
   8   -0.187940525914913170E+00
   9   -0.331586197477872169E+01
  10   -0.135030848177047608E+00
  11   -0.114121843300357753E+00
  12   -0.241360400221547367E+00
  13   -0.441210549386542375E-01
  14   -0.106239382956207962E+01

MAP Parameters
Dim No.        Parameter
   1    0.344029510151928411E-01
   2   -0.153558580506741897E+02
   3    0.349894815567499406E+00
   4    0.139068929549072107E+01
   5    0.841889119780060008E-02
   6    0.246290915292462209E+01
   7   -0.195651148597687641E+01
   8   -0.187535571982338473E+00
   9   -0.332188967995979434E+01
  10   -0.146412074579549301E+00
  11   -0.119521929594172086E+00
  12   -0.247664122225586592E+00
  13   -0.438098136283479600E-01
  14   -0.106057271975010403E+01
