         MJD         m       dm   uJy  duJy F  err  chi/N        RA      Dec        x       y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN
57399.620255 19.491430      NaN    13    15 c    0   1.00 197.62918 -1.31419  7211.63 3253.10 3.74 3.58  26.1 -0.407    19.51 21.38 02a57399o0673c  0.866667
57399.643693 19.589310      NaN     2    17 c    0   0.77 197.62918 -1.31419  6881.33 2659.29 3.77 3.55  16.5 -0.419    19.53 21.38 02a57399o0707c  0.117647
57399.656312 19.652575      NaN     5    15 c    0   0.95 197.62918 -1.31419  7729.42 3817.80 3.65 3.47  61.8 -0.405    19.52 21.35 02a57399o0726c  0.333333
57399.658479 18.857417      NaN    11    31 c    0   0.87 197.62918 -1.31419  8028.44 2062.42 3.79 3.60  26.0 -0.426    19.49 21.33 02a57399o0729c  0.354839
57436.395205 18.317510      NaN   -38    57 c    0   0.98 197.62918 -1.31419  8004.93 2997.58 4.62 4.29  28.7 -0.367    18.14 19.23 02a57436o0300c -0.666667
57436.408823 18.504094      NaN   -47    48 c    0   1.15 197.62918 -1.31419  8291.15 3581.29 4.34 4.08  43.5 -0.381    18.28 19.39 02a57436o0323c -0.979167
57436.422408 18.675237      NaN    -6    41 c    0   1.22 197.62918 -1.31419  7122.20 4163.44 4.41 4.30  42.2 -0.356    18.33 19.49 02a57436o0346c -0.146341
57436.436041 18.757738      NaN     0    38 c    0   0.96 197.62918 -1.31419  6849.62 3969.31 4.13 4.02  43.5 -0.366    18.45 19.61 02a57436o0369c  0.000000
57452.579498 19.631075      NaN     6    15 c    0   0.89 197.62918 -1.31419  2791.83 8085.93 3.73 3.56 -65.1 -0.418    19.65 21.62 02a57452o0633c  0.400000
57452.601793 19.696897      NaN   -27    16 c    0   1.08 197.62918 -1.31419  2504.75 7503.85 3.82 3.60 -61.5 -0.416    19.57 21.48 02a57452o0676c -1.687500
57452.624263 19.766969      NaN   -14    15 c    0   1.18 197.62918 -1.31419  3672.10 6924.05 3.72 3.52 -67.1 -0.408    19.51 21.38 02a57452o0719c -0.933333
