         MJD         m       dm    uJy  duJy F  err  chi/N        RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN
57229.260422 18.519279      NaN     13    43 o    0   1.21 197.62918 -1.31419  3373.55  7360.66  3.67 3.51 -72.2 -0.446    18.45 19.47 02a57229o0036o   0.302326
57229.285564 18.292405      NaN     55    40 o    0   1.44 197.62918 -1.31419  3364.43  7369.54  3.80 3.57 -62.1 -0.437    18.42 19.48 02a57229o0071o   1.375000
57358.650908 18.816441      NaN    -14    36 o    0   1.13 197.62918 -1.31419  7193.15  3371.50  4.20 3.75   5.1 -0.392    18.40 19.58 02a57358o0761o  -0.388889
57358.666237 16.965534      NaN   -261   198 o    0   1.15 197.62918 -1.31419  6908.72  2790.73  4.35 3.68   4.1 -0.457    17.01 16.91 02a57358o0786o  -1.318182
57359.659580 18.417189      NaN    -42    52 o    0   1.14 197.62918 -1.31419  7195.30  3374.03  3.55 3.47  56.8 -0.444    18.11 18.79 02a57359o0645o  -0.807692
57408.640761 19.510313      NaN    -19    19 o    0   1.11 197.62918 -1.31419  2983.35  7873.40  3.58 3.39  89.5 -0.455    19.15 20.64 02a57408o0707o  -1.000000
57408.649828 19.102305      NaN     17    22 o    0   0.97 197.62918 -1.31419  2694.38  7290.81  3.59 3.34 -79.2 -0.451    19.17 20.67 02a57408o0722o   0.772727
57408.665456 19.115465      NaN     13    23 o    0   1.03 197.62918 -1.31419  3561.16  8457.48  3.47 3.33  83.7 -0.454    19.10 20.51 02a57408o0747o   0.565217
57408.670316 19.169763      NaN     -1    26 o    0   1.05 197.62918 -1.31419  3858.56  6710.36  3.53 3.30 -85.6 -0.453    18.89 20.11 02a57408o0755o  -0.038462
57445.587945 18.298627      NaN    -86    58 o    0   1.02 197.62918 -1.31419  2643.23  7969.95  3.53 3.30 -67.1 -0.478    18.42 19.30 02a57445o0742o  -1.482759
57445.610591 18.237955      NaN     70    38 o    0   1.31 197.62918 -1.31419  2355.95  7389.70  3.67 3.29 -63.5 -0.473    18.39 19.26 02a57445o0783o   1.842105
57445.633962 18.356290      NaN     42    41 o    0   1.12 197.62918 -1.31419  3522.86  6810.03  3.61 3.26 -64.6 -0.476    18.33 19.18 02a57445o0824o   1.024390
57445.657186 18.180496      NaN     44    50 o    0   1.13 197.62918 -1.31419  3798.73  6694.44  3.69 3.33 -66.8 -0.470    18.22 19.02 02a57445o0865o   0.880000
57464.524909 19.529530      NaN      2    18 o    0   1.49 197.62918 -1.31419  2680.41  7569.96  3.84 3.36 -65.7 -0.475    19.20 20.88 02a57464o0635o   0.111111
57464.547731 18.757738      NaN     48    22 o    0   0.78 197.62918 -1.31419  2390.08  6989.20  3.86 3.36 -60.2 -0.484    19.24 20.97 02a57464o0678o   2.181818
57464.570250 19.051202      NaN     27    20 o    0   1.13 197.62918 -1.31419  3557.33  6411.80  3.70 3.32 -59.9 -0.486    19.17 20.85 02a57464o0721o   1.350000
57464.592805 19.115465      NaN     22    20 o    0   1.05 197.62918 -1.31419  3790.25  6685.43  3.65 3.27 -67.2 -0.481    19.16 20.82 02a57464o0764o   1.100000
57476.504182 19.155932      NaN      1    26 o    0   1.07 197.62918 -1.31419  2992.22  7593.61  3.78 3.43 -68.9 -0.459    18.83 20.18 02a57476o0578o   0.038462
57476.526429 19.169763      NaN     -3    26 o    0   1.15 197.62918 -1.31419  2702.16  7012.81  3.72 3.38 -65.7 -0.464    18.82 20.12 02a57476o0621o  -0.115385
57476.548549 18.921935      NaN      8    30 o    0   0.92 197.62918 -1.31419  3869.45  6435.76  3.78 3.54 -60.4 -0.440    18.72 20.06 02a57476o0664o   0.266667
57476.571892 18.878500      NaN     -9    34 o    0   1.15 197.62918 -1.31419  3774.63  6689.75  4.42 4.19 -37.9 -0.412    18.44 19.88 02a57476o0707o  -0.264706
57493.415731 19.183773      NaN      2    25 o    0   1.31 197.62918 -1.31419  2834.29  7662.79  3.77 3.61 -51.0 -0.441    18.82 20.14 02a57493o0397o   0.080000
57493.437105 19.169763      NaN      6    24 o    0   1.22 197.62918 -1.31419  2553.91  7075.92  3.69 3.41 -65.7 -0.454    18.84 20.13 02a57493o0440o   0.250000
57493.459529 19.128787      NaN    -12    27 o    0   0.83 197.62918 -1.31419  3713.99  6498.27  3.60 3.34 -70.3 -0.449    18.85 20.09 02a57493o0485o  -0.444444
57493.474971 19.169763      NaN    -36    26 o    0   1.08 197.62918 -1.31419  3790.44  6677.22  3.69 3.42 -72.2 -0.437    18.84 20.13 02a57493o0515o  -1.384615
57495.344268 18.786693      NaN    -10    37 o    0   1.29 197.62918 -1.31419  7414.10  2996.19  3.86 3.66  29.0 -0.495    18.45 19.40 02a57495o0256o  -0.270270
57495.363382 18.729535      NaN    -45    39 o    0   1.24 197.62918 -1.31419  7433.38  3033.86  3.99 3.74  32.5 -0.488    18.38 19.33 02a57495o0292o  -1.153846
57495.377252 18.582238      NaN     29    35 o    0   1.42 197.62918 -1.31419  7374.54  2959.37  3.89 3.64  31.1 -0.492    18.48 19.46 02a57495o0320o   0.828571
57495.392666 18.267867      NaN     80    33 o    0   1.27 197.62918 -1.31419  7352.10  3074.34  3.85 3.68  35.7 -0.468    18.46 19.45 02a57495o0350o   2.424242
57505.461451 18.511660      NaN     59    28 o    0   1.09 197.62918 -1.31419  3144.71  7565.14  3.71 3.44 -69.2 -0.446    18.75 19.97 02a57505o0468o   2.107143
57505.476246 18.847027      NaN     12    31 o    0   0.93 197.62918 -1.31419  3184.42  7527.16  3.60 3.35 -70.9 -0.464    18.72 19.89 02a57505o0497o   0.387097
57505.490663 19.051202      NaN    -10    29 o    0   0.99 197.62918 -1.31419  3126.00  7507.67  3.68 3.40 -68.7 -0.457    18.66 19.80 02a57505o0525o  -0.344828
57505.502861 18.729535      NaN     39    26 o    0   1.65 197.62918 -1.31419  3203.17  7584.88  3.63 3.35 -69.0 -0.465    18.64 19.75 02a57505o0549o   1.500000
57505.514599 19.169763      NaN     -8    26 o    0   1.38 197.62918 -1.31419  3105.12  7603.13  3.69 3.41 -67.2 -0.459    18.57 19.68 02a57505o0572o  -0.307692
57506.453897 18.693037      NaN     37    28 o    0   0.96 197.62918 -1.31419  3142.87  7563.93  4.04 3.69 -64.5 -0.433    18.71 20.07 02a57506o0449o   1.321429
57506.472184 19.076453      NaN      1    28 o    0   1.03 197.62918 -1.31419  3183.93  7526.75  3.95 3.66 -62.3 -0.446    18.71 20.07 02a57506o0485o   0.035714
57506.490408 18.796518      NaN     11    33 o    0   0.89 197.62918 -1.31419  3125.63  7507.45  4.20 3.86 -57.6 -0.431    18.59 19.96 02a57506o0521o   0.333333
57506.508574 18.396507      NaN     36    41 o    0   1.06 197.62918 -1.31419  3201.81  7584.41  5.16 4.77 -53.0 -0.393    18.25 19.78 02a57506o0557o   0.878049
57552.292809 18.693037      NaN     16    35 o    0   1.03 197.62918 -1.31419  5038.77  7762.74  3.77 3.34 -86.1 -0.488    18.49 19.58 02a57552o0071o   0.457143
57552.304586 18.474346      NaN     40    36 o    0   1.28 197.62918 -1.31419  5020.59  7724.67  3.84 3.41 -83.7 -0.478    18.45 19.55 02a57552o0094o   1.111111
57552.315622 18.702047      NaN    -10    40 o    0   1.12 197.62918 -1.31419  5079.65  7801.76  3.80 3.33 -79.5 -0.497    18.33 19.43 02a57552o0116o  -0.250000
