         MJD         m       dm   uJy  duJy F  err   chi/N        RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN
57229.260422 18.729535      NaN    -5    39 o    0    1.15 197.62446 -1.31892  3382.74  7351.49  3.67 3.51 -72.3 -0.446    18.45 19.47 02a57229o0036o  -0.128205
57229.285564 18.526952      NaN   -28    47 o    0    0.77 197.62446 -1.31892  3373.61  7360.37  3.80 3.57 -62.2 -0.437    18.42 19.48 02a57229o0071o  -0.595745
57358.650908 18.702047      NaN   -16    40 o    0    0.97 197.62446 -1.31892  7183.97  3380.67  4.20 3.75   5.1 -0.392    18.40 19.58 02a57358o0761o  -0.400000
57358.666237 16.861056      NaN    27   209 o    0    0.84 197.62446 -1.31892  6899.54  2799.91  4.34 3.68   4.1 -0.457    17.01 16.91 02a57358o0786o   0.129187
57359.659580 18.417189      NaN    -3    52 o    0    1.08 197.62446 -1.31892  7186.12  3383.19  3.55 3.47  57.3 -0.444    18.11 18.79 02a57359o0645o  -0.057692
57408.640761 19.256669      NaN     9    21 o    0    0.98 197.62446 -1.31892  2992.56  7864.21  3.58 3.38  89.5 -0.455    19.15 20.64 02a57408o0707o   0.428571
57408.649828 19.183773      NaN    20    19 o    0    1.34 197.62446 -1.31892  2703.59  7281.63  3.59 3.34 -79.2 -0.451    19.17 20.67 02a57408o0722o   1.052632
57408.665456 19.401649      NaN   -37    21 o    0    1.15 197.62446 -1.31892  3570.36  8448.27  3.47 3.33  83.8 -0.454    19.10 20.51 02a57408o0747o  -1.761905
57408.670316 19.128787      NaN    -8    27 o    0    0.86 197.62446 -1.31892  3867.73  6701.21  3.53 3.30 -85.6 -0.453    18.89 20.11 02a57408o0755o  -0.296296
57445.587945 18.438271      NaN   -60    51 o    0    1.08 197.62446 -1.31892  2652.46  7960.75  3.53 3.30 -67.1 -0.478    18.42 19.30 02a57445o0742o  -1.176471
57445.610591 18.786693      NaN   -50    37 o    0    1.11 197.62446 -1.31892  2365.18  7380.52  3.67 3.29 -63.6 -0.473    18.39 19.26 02a57445o0783o  -1.351351
57445.633962 18.702047      NaN    -2    40 o    0    1.45 197.62446 -1.31892  3532.04  6800.88  3.61 3.26 -64.6 -0.476    18.33 19.18 02a57445o0824o  -0.050000
57445.657186 18.186107      NaN    43    50 o    0    1.14 197.62446 -1.31892  3807.89  6685.30  3.69 3.33 -66.8 -0.470    18.22 19.02 02a57445o0865o   0.860000
57464.524909 19.155932      NaN    10    23 o    0    0.93 197.62446 -1.31892  2689.63  7560.77  3.84 3.36 -65.8 -0.475    19.20 20.88 02a57464o0635o   0.434783
57464.547731 19.510313      NaN   -23    19 o    0    1.16 197.62446 -1.31892  2399.30  6980.03  3.86 3.36 -60.2 -0.484    19.24 20.97 02a57464o0678o  -1.210526
57464.570250 19.401649      NaN   -24    21 o    0    0.95 197.62446 -1.31892  3566.50  6402.66  3.70 3.32 -59.9 -0.486    19.17 20.85 02a57464o0721o  -1.142857
57464.592805 19.454622      NaN   -43    20 o    0    1.14 197.62446 -1.31892  3799.42  6676.29  3.65 3.27 -67.2 -0.481    19.16 20.82 02a57464o0764o  -2.150000
57476.504182 19.256669      NaN   -42    24 o    0    1.47 197.62446 -1.31892  3001.43  7584.43  3.78 3.43 -68.9 -0.460    18.83 20.18 02a57476o0578o  -1.750000
57476.526429 19.212347      NaN    -6    25 o    0    1.07 197.62446 -1.31892  2711.37  7003.65  3.72 3.38 -65.7 -0.464    18.82 20.12 02a57476o0621o  -0.240000
57476.548549 19.128787      NaN   -38    27 o    0    1.15 197.62446 -1.31892  3878.61  6426.63  3.78 3.54 -60.4 -0.440    18.72 20.06 02a57476o0664o  -1.407407
57476.571892 18.757738      NaN   -43    38 o    0    0.78 197.62446 -1.31892  3783.80  6680.60  4.42 4.19 -37.8 -0.412    18.44 19.88 02a57476o0707o  -1.131579
57493.415731 19.212347      NaN   -33    25 o    0    1.23 197.62446 -1.31892  2843.51  7653.60  3.77 3.61 -51.0 -0.441    18.82 20.14 02a57493o0397o  -1.320000
57493.437105 19.014394      NaN    15    25 o    0    1.14 197.62446 -1.31892  2563.12  7066.75  3.69 3.41 -65.7 -0.454    18.84 20.13 02a57493o0440o   0.600000
57493.459529 19.351140      NaN   -41    22 o    0    1.47 197.62446 -1.31892  3723.15  6489.12  3.60 3.34 -70.3 -0.449    18.85 20.09 02a57493o0485o  -1.863636
57493.474971 18.711133      NaN    44    25 o    0    1.04 197.62446 -1.31892  3799.61  6668.08  3.69 3.42 -72.2 -0.437    18.84 20.13 02a57493o0515o   1.760000
57495.344268 18.590371      NaN    22    37 o    0    1.27 197.62446 -1.31892  7404.91  3005.37  3.86 3.66  29.0 -0.495    18.45 19.40 02a57495o0256o   0.594595
57495.363382 18.816441      NaN   -23    36 o    0    1.40 197.62446 -1.31892  7424.18  3043.04  3.98 3.74  32.6 -0.488    18.38 19.33 02a57495o0292o  -0.638889
57495.377252 18.711133      NaN     5    38 o    0    0.91 197.62446 -1.31892  7365.34  2968.55  3.89 3.64  31.2 -0.491    18.48 19.46 02a57495o0320o   0.131579
