         MJD         m       dm   uJy  duJy F  err   chi/N        RA      Dec        x       y  maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN
57399.620255 19.841877      NaN   -20    14 c    0    1.13 197.62112 -1.31753  7195.98 3259.56 3.74 3.58  26.0 -0.407    19.51 21.38 02a57399o0673c  -1.428571
57399.643693 19.766969      NaN   -25    15 c    0    1.04 197.62112 -1.31753  6865.69 2665.76 3.77 3.55  16.4 -0.419    19.53 21.38 02a57399o0707c  -1.666667
57399.656312 19.472870      NaN    14    15 c    0    1.31 197.62112 -1.31753  7713.75 3824.25 3.65 3.47  61.9 -0.405    19.52 21.35 02a57399o0726c   0.933333
57399.658479 18.978793      NaN   -41    31 c    0    1.09 197.62112 -1.31753  8012.71 2068.94 3.79 3.60  25.9 -0.426    19.49 21.33 02a57399o0729c  -1.322581
57436.395205 18.158337      NaN    30    56 c    0    1.04 197.62112 -1.31753  7989.25 3004.07 4.61 4.29  28.6 -0.367    18.14 19.23 02a57436o0300c   0.535714
57436.408823 18.226218      NaN    45    47 c    0    1.02 197.62112 -1.31753  8275.46 3587.77 4.34 4.08  43.5 -0.381    18.28 19.39 02a57436o0323c   0.957447
57436.422408 18.243872      NaN    63    40 c    0    1.23 197.62112 -1.31753  7106.57 4169.90 4.41 4.30  42.2 -0.356    18.33 19.49 02a57436o0346c   1.575000
57436.436041 18.590371      NaN    16    39 c    0    0.96 197.62112 -1.31753  6834.00 3975.76 4.13 4.02  43.5 -0.366    18.45 19.61 02a57436o0369c   0.410256
57452.579498 19.841877      NaN    -7    14 c    0    1.01 197.62112 -1.31753  2807.53 8079.44 3.72 3.56 -65.1 -0.418    19.65 21.62 02a57452o0633c  -0.500000
57452.601793 19.766969      NaN    -9    15 c    0    1.09 197.62112 -1.31753  2520.45 7497.37 3.82 3.60 -61.6 -0.416    19.57 21.48 02a57452o0676c  -0.600000
57452.624263 19.816329      NaN     1    14 c    0    1.10 197.62112 -1.31753  3687.73 6917.61 3.72 3.52 -67.2 -0.408    19.51 21.38 02a57452o0719c   0.071429
57452.646861 19.183773      NaN    29    16 c    0    0.98 197.62112 -1.31753  3808.20 6688.72 3.67 3.49 -64.8 -0.410    19.42 21.21 02a57452o0762c   1.812500
57460.552256 19.472870      NaN    14    15 c    0    1.22 197.62112 -1.31753  2924.22 7844.83 3.74 3.59 -45.2 -0.434    19.57 21.47 02a57460o0679c   0.933333
57460.575931 19.510313      NaN     6    17 c    0    0.78 197.62112 -1.31753  2634.35 7264.86 3.74 3.48 -61.8 -0.428    19.58 21.47 02a57460o0722c   0.352941
57460.598204 19.766969      NaN   -26    15 c    0    1.10 197.62112 -1.31753  3802.34 6686.19 3.71 3.49 -63.5 -0.411    19.53 21.40 02a57460o0765c  -1.733333
57460.620826 19.696897      NaN   -20    16 c    0    1.11 197.62112 -1.31753  3805.55 6687.81 3.73 3.50 -56.5 -0.412    19.48 21.33 02a57460o0808c  -1.250000
57480.508123 19.334813      NaN    22    15 c    0    1.41 197.62112 -1.31753  2635.69 7893.90 3.79 3.57 -65.1 -0.417    19.53 21.41 02a57480o0596c   1.466667
