Nested Sampling Global Log-Evidence           :   -0.458770128650994593E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.462500968848733791E+02  +/-    0.491692136243054370E-01

Dim No.       Mean        Sigma
   1    0.142143089237961040E+00    0.101402134897484483E-02
   2   -0.483755518556329918E+02    0.111458441722944682E+00
   3    0.140401656891378024E+01    0.335918975590745322E-02
   4    0.928499840547524435E+00    0.116061119248574585E-01
   5    0.172645986584447249E-01    0.114945360784772830E-03
   6    0.204500464115356939E+01    0.542122991190814021E-03
   7   -0.187070330236454740E+01    0.151781128424009787E+00
   8   -0.184332047329355736E+00    0.290572249061781494E-02
   9   -0.496523227519483168E+01    0.466684626183285101E+00
  10   -0.210549003739913532E+00    0.144344656982098099E-01
  11   -0.943710442472322497E-01    0.929285773824242711E-02
  12   -0.938216552092903111E-01    0.780888221995923969E-02
  13   -0.750976729075788010E-03    0.218292860831577167E-02
  14   -0.107754903562142879E+01    0.401295373127831187E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.143872157824612878E+00
   2   -0.486030035710909019E+02
   3    0.140181606911801993E+01
   4    0.952066644397929651E+00
   5    0.171871278572259083E-01
   6    0.204651873370225479E+01
   7   -0.202815340594409932E+01
   8   -0.178105463807559705E+00
   9   -0.550427895293486813E+01
  10   -0.166921030298153639E+00
  11   -0.896072437635080238E-01
  12   -0.862384501515967433E-01
  13   -0.216260011044295229E-02
  14   -0.107598961717368047E+01

MAP Parameters
Dim No.        Parameter
   1    0.141095171011587389E+00
   2   -0.481795280556018781E+02
   3    0.140664392600555388E+01
   4    0.953197025978524182E+00
   5    0.173883849904226742E-01
   6    0.204478391710959695E+01
   7   -0.185916853755842171E+01
   8   -0.177955863894372568E+00
   9   -0.427427838088570855E+01
  10   -0.194903425781355444E+00
  11   -0.113718784139198559E+00
  12   -0.986135877567864277E-01
  13   -0.167285490667513546E-03
  14   -0.107613712789564309E+01
