Nested Sampling Global Log-Evidence           :   -0.626541213542547624E+02  +/-    0.514937683630684928E+00
Nested Importance Sampling Global Log-Evidence:   -0.680110892280738426E+02  +/-    0.402160382097129371E-01

Dim No.       Mean        Sigma
   1    0.419043209526108879E-01    0.282695850212707801E-01
   2   -0.210478488593267272E+02    0.157174132295063784E+01
   3    0.927693913962213124E+00    0.631331558805580256E-01
   4    0.145774384628807363E+01    0.765976606133912663E-01
   5    0.642171503896569410E-02    0.258835569073329183E-02
   6    0.157623085389258333E+01    0.686606826272398163E-01
   7   -0.167341355454660246E+01    0.441115938790389572E+00
   8   -0.793407615209809625E-01    0.240417430590048886E-01
   9   -0.243701914064076952E+01    0.140640341713692507E+01
  10   -0.178108806615813270E+00    0.890960606650428172E-01
  11    0.430924217327484024E-01    0.825380764340274409E-01
  12   -0.341014021342493867E+00    0.201228301306574237E+00
  13   -0.845146353414797519E-01    0.105506328436314731E+00
  14   -0.106265087175785111E+01    0.586348759025278679E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.171973827767511744E-02
   2   -0.225069466294934983E+02
   3    0.966121242835636940E+00
   4    0.143586310312454035E+01
   5    0.112274842277042264E-02
   6    0.156660074398708415E+01
   7   -0.209542076797149246E+01
   8   -0.543039529440719898E-01
   9   -0.103302259718503553E+01
  10   -0.223981186646949409E+00
  11   -0.162387893606227331E-01
  12   -0.336552950219079161E+00
  13    0.239337614233423868E-01
  14   -0.101214782642076595E+01

MAP Parameters
Dim No.        Parameter
   1   -0.171973827767511744E-02
   2   -0.225069466294934983E+02
   3    0.966121242835636940E+00
   4    0.143586310312454035E+01
   5    0.112274842277042264E-02
   6    0.156660074398708415E+01
   7   -0.209542076797149246E+01
   8   -0.543039529440719898E-01
   9   -0.103302259718503553E+01
  10   -0.223981186646949409E+00
  11   -0.162387893606227331E-01
  12   -0.336552950219079161E+00
  13    0.239337614233423868E-01
  14   -0.101214782642076595E+01
