         MJD         m       dm    uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57305.246749 18.452558      NaN   73.5    31 c    0   1.13 278.35567 44.08657 10154.63   224.44 6.33 4.28  31.3 -0.401    19.37 21.43 02a57305o0091c 0xc00800        15.5
57305.262660 18.615142      NaN   43.5    34 c    0   0.94 278.35567 44.08657 10153.80   224.72 6.03 4.15  32.1 -0.422    19.42 21.40 02a57305o0116c 0xc00800        15.5
57307.267653 19.026525      NaN   17.5    29 c    0   0.84 278.35567 44.08657 10182.98   226.46 5.51 4.32  27.9 -0.409    19.45 21.56 02a57307o0039c 0xc00800        15.5
57315.223672 16.510781      NaN -224.5   301 c    0   0.95 278.35567 44.08657   600.77  8471.60 4.75 3.50 -66.6 -0.450    17.04 18.01 02a57315o0059c 0xc00802        15.5
57315.225601 17.303777      NaN -187.5   145 c    0   1.09 278.35567 44.08657 10095.57  8519.50 5.02 3.90  83.5 -0.475    17.45 18.51 02a57315o0062c 0xc00800        15.5
57315.241723 18.738855      NaN   20.5    37 c    0   0.96 278.35567 44.08657   597.59  8470.37 4.75 3.52 -67.0 -0.424    18.70 20.17 02a57315o0087c 0xc00800        15.5
57315.243661 18.978793      NaN  -21.5    31 c    0   1.35 278.35567 44.08657 10088.33  8519.66 5.04 3.82  86.4 -0.451    18.80 20.33 02a57315o0090c 0xc00800        15.5
57315.262496 18.481707      NaN   -3.5    49 c    0   1.02 278.35567 44.08657  8661.08  9928.09 4.94 4.14 -85.5 -0.441    18.14 19.50 02a57315o0119c 0xc00800        15.5
57315.281499 17.976960      NaN -268.5    78 c    0   1.07 278.35567 44.08657  8658.05  9928.87 4.96 4.05 -85.1 -0.438    18.33 19.78 02a57315o0148c 0xc00800        15.5
57316.251664 18.944322      NaN    2.5    32 c    0   1.01 278.35567 44.08657 10075.30  8514.82 5.06 3.83  86.6 -0.441    18.84 20.30 02a57316o0072c 0xc00800        15.5
57316.267196 18.944322      NaN   -6.5    32 c    0   1.04 278.35567 44.08657  8650.41  9923.66 5.09 4.27 -86.1 -0.427    18.77 20.27 02a57316o0096c 0xc00800        15.5
57316.275100 18.481707      NaN  -24.5    49 c    0   1.06 278.35567 44.08657 10157.04   230.56 7.11 4.39  27.9 -0.318    18.80 20.28 02a57316o0108c 0xc00800        15.5
57316.285706 18.816441      NaN   -3.5    36 c    0   0.90 278.35567 44.08657  8647.83  9925.59 5.04 4.19 -83.4 -0.427    18.73 20.19 02a57316o0124c 0xc00900        15.5
57316.294906 18.504094      NaN  -52.5    48 c    0   1.18 278.35567 44.08657 10154.43   232.60 7.18 4.48  28.5 -0.348    18.72 20.18 02a57316o0138c 0xc00800        15.5
57448.659812 18.180496      NaN  101.5    36 c    0   0.91 278.35567 44.08657 10018.15  2026.04 4.48 3.94  30.7 -0.449    18.73 19.95 02a57448o0715c 0xc00800        15.5
57449.651909 19.256669      NaN    0.5    24 c    0   1.15 278.35567 44.08657 10258.34  1970.51 4.28 3.71  37.4 -0.482    19.21 20.76 02a57449o0867c 0xc00800        15.5
57449.661948 18.574166      NaN  -25.5    45 c    0   0.90 278.35567 44.08657   776.53  1951.43 4.87 3.59 -26.4 -0.458    18.51 19.43 02a57449o0887c 0xc00800        15.5
57458.641502 19.569016      NaN    4.5    18 c    0   0.97 278.35567 44.08657 10339.35  1815.08 4.64 4.11  28.4 -0.444    19.51 21.60 02a57458o0847c 0xc00800        15.5
57458.649707 19.351140      NaN   -0.5    22 c    0   0.86 278.35567 44.08657   857.40  1799.84 5.12 3.86 -23.0 -0.428    19.31 21.10 02a57458o0863c 0xc00800        15.5
57488.538191 19.169763      NaN  -36.5    26 c    0   1.11 278.35567 44.08657 10484.19  1894.42 4.64 3.89  41.2 -0.478    19.49 21.40 02a57488o0587c 0xc00800        15.5
57488.554863 19.569016      NaN  -46.5    18 c    0   1.28 278.35567 44.08657   991.50  1898.34 4.82 3.58 -25.8 -0.459    19.49 21.33 02a57488o0621c 0xc00800        15.5
57488.570941 19.401649      NaN   21.5    19 c    0   0.76 278.35567 44.08657  1287.93  2497.77 4.63 3.56 -25.6 -0.445    19.52 21.39 02a57488o0654c 0xc00800        15.5
57488.573416 19.631075      NaN    6.5    17 c    0   1.11 278.35567 44.08657  9604.86  3114.63 4.13 3.69  47.2 -0.472    19.55 21.45 02a57488o0659c 0xc00800        15.5
57488.585231 19.696897      NaN   -0.5    16 c    0   1.43 278.35567 44.08657   135.71  3036.36 4.81 3.57 -32.6 -0.437    19.54 21.44 02a57488o0683c 0xc00800        15.5
57488.587718 19.401649      NaN  -12.5    21 c    0   1.08 278.35567 44.08657  9368.20  3128.39 4.00 3.86  89.1 -0.467    19.36 21.34 02a57488o0688c 0xc00800        15.5
57515.474133 19.351140      NaN  -12.5    22 c    0   0.87 278.35567 44.08657  9510.57   547.78 4.83 3.71  22.7 -0.471    19.60 21.56 02a57515o0523c 0xc00800        15.5
57515.475650 19.226921      NaN   17.5    24 c    0   0.75 278.35567 44.08657  9524.52   587.17 4.80 3.74  25.1 -0.475    19.59 21.56 02a57515o0526c 0xc00900        15.5
57515.477102 19.631075      NaN   14.5    17 c    0   1.07 278.35567 44.08657  8615.20 10378.84 4.07 3.74  75.6 -0.420    19.58 21.54 02a57515o0529c 0xc00800        15.5
57515.486649 19.589310      NaN   17.5    17 c    0   1.17 278.35567 44.08657  8644.54 10417.22 4.14 3.83  78.4 -0.417    19.55 21.53 02a57515o0548c 0xc00900        15.5
57515.493016 19.256669      NaN   -7.5    24 c    0   1.03 278.35567 44.08657  9470.20   513.98 4.97 3.84  23.1 -0.467    19.56 21.53 02a57515o0560c 0xc00800        15.5
57515.498127 19.115465      NaN   37.5    20 c    0   0.90 278.35567 44.08657  8572.74 10343.40 4.05 3.74  77.0 -0.430    19.45 21.36 02a57515o0570c 0xc00800        15.5
57515.504243 19.401649      NaN   -7.5    21 c    0   0.97 278.35567 44.08657  9454.32   634.36 4.98 3.81  22.5 -0.479    19.54 21.49 02a57515o0582c 0xc00900        15.5
57515.509378 19.226921      NaN   23.5    22 c    0   0.92 278.35567 44.08657  8555.76 10463.58 4.11 3.77  79.2 -0.424    19.52 21.43 02a57515o0592c 0xc00800        15.5
57515.515524 18.459772      NaN  -17.5    50 c    0   1.10 278.35567 44.08657  9482.29   575.34 4.96 3.81  24.4 -0.484    18.67 20.50 02a57515o0604c 0xc00800        15.5
57515.520557 19.696897      NaN   15.5    16 c    0   1.30 278.35567 44.08657  8595.55 10404.08 4.13 3.73  80.0 -0.424    19.52 21.41 02a57515o0614c 0xc00800        15.5
57541.459139 19.419021      NaN   26.5    17 c    0   1.00 278.35567 44.08657  8657.80  1876.92 4.54 3.97  26.5 -0.454    19.66 21.79 02a57541o0548c 0xc00900        15.5
57541.469729 19.589310      NaN   17.5    17 c    0   1.19 278.35567 44.08657  8670.52  1914.76 4.62 3.90  19.7 -0.467    19.67 21.83 02a57541o0566c 0xc00900        15.5
57541.478757 19.183773      NaN   41.5    17 c    0   1.06 278.35567 44.08657  8616.75  1838.01 4.34 3.76  24.1 -0.473    19.72 21.82 02a57541o0582c 0xc00800        15.5
57541.486886 19.569016      NaN   18.5    17 c    0   0.94 278.35567 44.08657  8613.07  1956.45 4.21 3.71  24.4 -0.470    19.69 21.78 02a57541o0598c 0xc00900        15.5
57541.500494 19.696897      NaN   -3.5    16 c    0   1.25 278.35567 44.08657  1927.41  8636.30 4.07 3.66 -57.7 -0.429    19.66 21.77 02a57541o0625c 0xc00800        15.5
57545.446752 19.510313      NaN    6.5    19 c    0   0.92 278.35567 44.08657  2113.25  2736.06 4.43 3.73 -24.3 -0.423    19.47 21.52 02a57545o0424c 0xc00800        15.5
57545.456246 18.978793      NaN  -46.5    31 c    0   1.13 278.35567 44.08657  2124.25  2774.87 4.52 3.78 -16.8 -0.421    18.89 20.89 02a57545o0442c 0xc00800        15.5
57545.463946 19.026525      NaN   23.5    27 c    0   0.78 278.35567 44.08657  2069.53  2694.44 4.64 3.85 -19.0 -0.411    19.07 21.11 02a57545o0457c 0xc00800        15.5
57545.471927 18.944322      NaN  -34.5    32 c    0   0.87 278.35567 44.08657  2063.41  2809.57 4.34 3.67 -23.4 -0.434    18.94 20.90 02a57545o0473c 0xc00800        15.5
57549.431127 19.351140      NaN   -7.5    22 c    0   1.00 278.35567 44.08657 10286.91  1123.08 4.96 3.93  36.7 -0.474    19.71 21.86 02a57549o0276c 0xc00800        15.5
57549.434525 19.510313      NaN    4.5    19 c    0   1.02 278.35567 44.08657   790.92  1096.99 5.21 3.76 -24.0 -0.466    19.69 21.83 02a57549o0283c 0xc00800        15.5
57549.441306 19.351140      NaN   -9.5    22 c    0   0.86 278.35567 44.08657 10297.89  1162.01 5.23 4.07  34.9 -0.455    19.68 21.87 02a57549o0295c 0xc00800        15.5
57549.445904 19.631075      NaN   -5.5    17 c    0   1.29 278.35567 44.08657   809.44  1142.60 5.26 3.88 -23.7 -0.451    19.67 21.85 02a57549o0304c 0xc00800        15.5
57549.471219 19.569016      NaN  -14.5    18 c    0   1.01 278.35567 44.08657   748.01  1064.36 5.19 3.83 -23.7 -0.454    19.71 21.89 02a57549o0352c 0xc00800        15.5
57549.473002 19.510313      NaN   11.5    19 c    0   0.96 278.35567 44.08657   324.96  9340.43 4.83 4.27 -32.5 -0.371    19.60 21.90 02a57549o0355c 0xc00800        15.5
57549.479502 19.454622      NaN   -5.5    20 c    0   1.12 278.35567 44.08657 10264.76  1144.94 5.06 4.05  33.0 -0.443    19.68 21.89 02a57549o0368c 0xc00800        15.5
57549.480469 19.318728      NaN   32.5    17 c    0   1.19 278.35567 44.08657   743.59  1169.67 5.13 3.87 -26.4 -0.455    19.69 21.87 02a57549o0370c 0xc00800        15.5
57549.490188 19.569016      NaN   15.5    18 c    0   0.97 278.35567 44.08657   779.71  1114.25 5.08 3.84 -24.4 -0.459    19.71 21.88 02a57549o0390c 0xc00800        15.5
57581.388712 19.169763      NaN  -41.5    26 c    0   0.97 278.35567 44.08657  1635.66  6629.25 4.22 3.70 -53.8 -0.455    19.00 20.66 02a57581o0283c 0xc00800        15.5
57581.409990 19.510313      NaN   18.5    18 c    0   1.15 278.35567 44.08657  1617.02  6593.75 4.13 3.59 -55.1 -0.464    19.34 21.15 02a57581o0326c 0xc00900        15.5
57581.422159 19.454622      NaN  -22.5    20 c    0   0.82 278.35567 44.08657  1672.42  6668.39 4.30 3.70 -56.0 -0.446    19.41 21.35 02a57581o0350c 0xc00800        15.5
57581.425057 19.631075      NaN   -3.5    17 c    0   1.02 278.35567 44.08657  1687.19  6550.78 4.19 3.65 -54.0 -0.454    19.44 21.39 02a57581o0356c 0xc00800        15.5
57581.439971 19.491430      NaN   28.5    15 c    0   1.14 278.35567 44.08657  1640.10  6611.63 4.03 3.50 -56.8 -0.459    19.64 21.73 02a57581o0385c 0xc00800        15.5
57605.365915 19.841877      NaN    3.5    14 c    0   1.23 278.35567 44.08657  1893.81  6687.55 3.95 3.66 -57.3 -0.419    19.70 21.86 02a57605o0255c 0xc00800        15.5
57605.377310 19.766969      NaN   -1.5    15 c    0   1.22 278.35567 44.08657  1878.36  6647.16 4.12 3.68 -65.0 -0.418    19.69 21.87 02a57605o0277c 0xc00800        15.5
57605.379838 19.401649      NaN   27.5    17 c    0   0.88 278.35567 44.08657  1933.45  6722.86 4.62 4.32 -55.9 -0.388    19.55 21.87 02a57605o0282c 0xc00800        15.5
57605.394296 19.696897      NaN   -9.5    16 c    0   0.80 278.35567 44.08657  1949.32  6608.34 4.27 3.88 -62.1 -0.395    19.60 21.82 02a57605o0310c 0xc00800        15.5
57605.414442 19.318728      NaN   32.5    17 c    0   0.85 278.35567 44.08657  1909.51  6668.58 4.21 3.79 -66.8 -0.405    19.64 21.85 02a57605o0349c 0xc00800        15.5
57609.375342 19.631075      NaN  -13.5    17 c    0   0.82 278.35567 44.08657  8627.56  9784.08 4.57 3.85  87.5 -0.424    19.72 21.90 02a57609o0269c 0xc00800        15.5
57609.376793 19.302877      NaN    7.5    23 c    0   1.13 278.35567 44.08657 10134.53    70.53 5.55 3.89  33.4 -0.429    19.73 21.92 02a57609o0272c 0xc00800        15.5
57609.383184 19.696897      NaN   13.5    16 c    0   1.30 278.35567 44.08657  8613.84  9744.10 4.58 3.84  88.9 -0.424    19.64 21.82 02a57609o0285c 0xc00800        15.5
57609.401442 18.910912      NaN   -5.5    33 c    0   0.74 278.35567 44.08657  8671.67  9824.96 4.49 3.81  87.2 -0.435    19.05 21.07 02a57609o0322c 0xc00800        15.5
57609.403379 18.757738      NaN  -27.5    38 c    0   1.08 278.35567 44.08657 10178.57   110.63 5.39 3.83  35.0 -0.436    19.04 21.04 02a57609o0326c 0xc00a00        15.5
57609.410702 19.169763      NaN  -43.5    26 c    0   1.07 278.35567 44.08657  8684.23  9706.32 4.54 3.78  88.4 -0.429    19.33 21.39 02a57609o0341c 0xc00800        15.5
57609.417621 19.401649      NaN  -12.5    21 c    0   0.98 278.35567 44.08657  8643.25  9765.88 4.52 3.78  87.4 -0.430    19.49 21.58 02a57609o0355c 0xc00800        15.5
57609.418103 18.657725      NaN   32.5    36 c    0   0.93 278.35567 44.08657 10151.60    50.63 5.31 3.83  32.1 -0.444    19.48 21.58 02a57609o0356c 0xc00900        15.5
57625.339261 19.510313      NaN  -59.5    19 c    0   3.75 278.35567 44.08657  2421.41  9454.78 4.10 3.80 -44.6 -0.447    19.70 21.84 02a57625o0153c 0xc00900        15.5
57625.341509 19.115465      NaN   40.5    19 c    0   0.92 278.35567 44.08657  2393.07  9415.71 4.09 3.81 -46.2 -0.447    19.71 21.84 02a57625o0157c 0xc00800        15.5
