Nested Sampling Global Log-Evidence           :   -0.474130548818514455E+03  +/-    0.671912479586768807E+00
Nested Importance Sampling Global Log-Evidence:   -0.480628499509106064E+03  +/-    0.261896537622814951E-01

Dim No.       Mean        Sigma
   1   -0.279344040509709561E-01    0.271454557771073010E-01
   2   -0.226710094008447385E+02    0.763502017173793512E+00
   3    0.682320725478698709E+00    0.667006497406459620E-01
   4    0.144752969853482316E+01    0.612104328159024658E-01
   5    0.352462236698646578E-02    0.204915157141705726E-02
   6    0.180059222254633156E+01    0.162465741252260480E-01
   7   -0.172243265406150203E+01    0.454892597595679016E+00
   8   -0.135541042227415948E+00    0.231698723578057028E-01
   9   -0.242463373794910186E+01    0.758279393400465684E+00
  10   -0.467873374661082753E+00    0.746024785597175083E-01
  11   -0.350731263237425428E-01    0.671011967822863625E-01
  12   -0.276543570351963641E+00    0.223798072285742222E+00
  13   -0.314523539549084810E-01    0.229501724828701341E-01
  14   -0.106473662759717325E+01    0.576323911087745708E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.668128313132617252E-01
   2   -0.235063906900813038E+02
   3    0.615296131941626356E+00
   4    0.146834529875424447E+01
   5    0.770501841748007926E-04
   6    0.178714610549569985E+01
   7   -0.177687396738938519E+01
   8   -0.115164533531229171E+00
   9   -0.170742392821410904E+01
  10   -0.503494792197017649E+00
  11   -0.549728992466582203E-01
  12   -0.164870507537284078E+00
  13   -0.222633494515457608E-01
  14   -0.112567255338681127E+01

MAP Parameters
Dim No.        Parameter
   1   -0.668128313132617252E-01
   2   -0.235063906900813038E+02
   3    0.615296131941626356E+00
   4    0.146834529875424447E+01
   5    0.770501841748007926E-04
   6    0.178714610549569985E+01
   7   -0.177687396738938519E+01
   8   -0.115164533531229171E+00
   9   -0.170742392821410904E+01
  10   -0.503494792197017649E+00
  11   -0.549728992466582203E-01
  12   -0.164870507537284078E+00
  13   -0.222633494515457608E-01
  14   -0.112567255338681127E+01
