         MJD         m       dm    uJy  duJy F  err  chi/N      RA      Dec        x       y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57274.298169 19.401649      NaN    7.0    18 c    0   1.35 4.40968 22.73215  9819.07 4482.91 3.94 3.39  85.0 -0.409    19.42 21.35 02a57274o0011c 0xc00800        -2.0
57274.305296 19.491430      NaN    2.0    18 c    0   1.65 4.40968 22.73215  1407.17 6597.44 3.83 3.64 -83.9 -0.412    19.40 21.32 02a57274o0014c 0xc00800        -2.0
57275.291794 19.271854      NaN    3.0    22 c    0   0.95 4.40968 22.73215  8352.98 5959.18 4.21 3.48  89.4 -0.463    19.29 21.17 02a57275o0032c 0xc00900        -2.0
57275.303606 19.569016      NaN    1.0    17 c    0   1.61 4.40968 22.73215  9826.73 4487.29 4.41 3.64  76.9 -0.462    19.36 21.26 02a57275o0051c 0xc00800        -2.0
57275.308584 19.510313      NaN  -34.0    19 c    0   1.21 4.40968 22.73215  1414.08 6600.93 4.07 3.54 -57.3 -0.448    19.32 21.21 02a57275o0059c 0xc00800        -2.0
57275.312597 19.696897      NaN  -23.0    16 c    0   1.65 4.40968 22.73215  9823.22 4488.17 4.42 3.66  79.9 -0.460    19.39 21.32 02a57275o0066c 0xc00800        -2.0
57275.316053 19.631075      NaN   -4.0    17 c    0   1.42 4.40968 22.73215  1411.00 6600.99 4.11 3.56 -57.4 -0.451    19.35 21.27 02a57275o0072c 0xc00900        -2.0
57314.369681 19.631075      NaN  -10.0    17 c    0   0.93 4.40968 22.73215  2167.70 5828.05 4.48 3.72 -49.5 -0.451    19.51 21.53 02a57314o0256c 0xc00800        -2.0
57314.376622 19.472870      NaN    6.0    17 c    0   1.01 4.40968 22.73215  8495.43 4821.96 4.24 4.01  67.7 -0.434    19.50 21.54 02a57314o0263c 0xc00800        -2.0
57314.407466 19.569016      NaN   -8.0    18 c    0   0.94 4.40968 22.73215   683.22 7306.31 4.74 3.73 -54.6 -0.429    19.49 21.53 02a57314o0307c 0xc00900        -2.0
57314.423871 19.169763      NaN   19.0    19 c    0   0.88 4.40968 22.73215 10315.28 7323.60 4.64 3.77  82.7 -0.411    19.49 21.53 02a57314o0331c 0xc00800        -2.0
57314.435782 19.491430      NaN    2.0    18 c    0   1.01 4.40968 22.73215   674.03 7308.46 4.67 3.65 -56.0 -0.433    19.50 21.51 02a57314o0346c 0xc00800        -2.0
57314.454321 19.128787      NaN  -20.0    27 c    0   0.80 4.40968 22.73215 10311.05 7325.32 4.66 3.69  82.6 -0.421    19.01 20.95 02a57314o0373c 0xc00800        -2.0
57402.237040 19.063754      NaN   15.0    23 c    0   1.15 4.40968 22.73215  2539.95 5568.91 4.10 3.70 -59.3 -0.449    19.07 20.60 02a57402o0079c 0xc00800        -2.0
57402.252726 18.757738      NaN   43.0    23 c    0   1.07 4.40968 22.73215  2841.08 6147.62 4.03 3.59 -64.9 -0.441    19.04 20.55 02a57402o0105c 0xc00800        -2.0
57402.269070 19.302877      NaN  -43.0    23 c    0   1.17 4.40968 22.73215  1968.49 4994.57 4.31 3.67 -50.6 -0.460    19.00 20.49 02a57402o0132c 0xc00800        -2.0
57402.284790 19.142275      NaN    6.0    24 c    0   1.24 4.40968 22.73215  1680.63 6744.29 4.23 3.68 -54.7 -0.438    18.93 20.39 02a57402o0158c 0xc00800        -2.0
57403.237106 19.089302      NaN  -32.0    28 c    0   0.99 4.40968 22.73215  2543.43 5565.49 4.10 3.65 -70.2 -0.481    18.88 20.23 02a57403o0079c 0xc00800        -2.0
57403.252845 18.944322      NaN  -23.0    32 c    0   0.81 4.40968 22.73215  2845.74 6143.19 4.12 3.59 -68.4 -0.467    18.83 20.17 02a57403o0105c 0xc00800        -2.0
57403.269299 18.847027      NaN    7.0    32 c    0   1.00 4.40968 22.73215  1973.82 4989.92 4.38 3.74 -47.9 -0.471    18.78 20.10 02a57403o0132c 0xc00800        -2.0
57403.285034 18.847027      NaN   -3.0    35 c    0   1.06 4.40968 22.73215  1685.06 6737.87 4.19 3.58 -62.4 -0.470    18.70 19.96 02a57403o0158c 0xc00900        -2.0
57573.604289 19.766969      NaN  -32.0    15 c    0   1.08 4.40968 22.73215 10322.43 5591.42 4.18 3.38  81.1 -0.434    19.69 21.72 02a57573o0180c 0xc00800        -2.0
57573.618117 19.169763      NaN  -11.0    26 c    0   0.90 4.40968 22.73215   715.26 5577.80 4.12 3.66 -50.9 -0.417    18.97 20.35 02a57573o0200c 0xc00800        -2.0
57573.622625 18.504094      NaN   -8.0    48 c    0   1.14 4.40968 22.73215 10340.12 5632.46 4.12 3.27  83.7 -0.480    18.47 19.39 02a57573o0207c 0xc00800        -2.0
57606.550131 19.922338      NaN   -4.0    13 c    0   1.30 4.40968 22.73215  8612.27 5939.46 4.17 3.58  83.7 -0.459    19.76 21.92 02a57606o0368c 0xc00800        -2.0
57606.558554 19.719755      NaN    9.0    12 c    0   1.04 4.40968 22.73215  1990.24 4632.92 4.12 3.62 -36.1 -0.440    19.78 21.93 02a57606o0379c 0xc00800        -2.0
57606.580938 19.609992      NaN    8.0    14 c    0   0.98 4.40968 22.73215  2005.32 4519.82 5.79 3.92  -7.0 -0.378    19.57 21.99 02a57606o0408c 0xc00900        -2.0
57606.589500 20.103715      NaN   -9.0    11 c    0   1.32 4.40968 22.73215  1968.12 4581.74 4.19 3.60 -35.8 -0.439    19.80 21.99 02a57606o0419c 0xc00800        -2.0
57626.503915 19.529530      NaN   12.0    14 c    0   1.23 4.40968 22.73215  2197.99 6084.19 3.99 3.70 -25.2 -0.402    19.49 21.41 02a57626o0493c 0xc00900        -2.0
