Nested Sampling Global Log-Evidence           :   -0.243889159211433437E+02  +/-    0.449761272208392071E+00
Nested Importance Sampling Global Log-Evidence:   -0.297043525147231193E+02  +/-    0.368680070083012498E-01

Dim No.       Mean        Sigma
   1    0.927472139778721810E-01    0.339667713980974367E-01
   2   -0.125176365364503663E+02    0.199433583236852430E+01
   3    0.870421804592411807E+00    0.100496524784975061E+00
   4    0.152096628816614232E+01    0.144084158562839126E+00
   5    0.666268667569118803E-02    0.264638313560048829E-02
   6    0.168585481344735011E+01    0.514165638325670554E-01
   7   -0.165360333083453237E+01    0.447086960094335184E+00
   8   -0.939462219313085684E-01    0.390620694458097967E-01
   9   -0.439433058014892808E+01    0.201008232661826236E+01
  10   -0.125507873093655797E+00    0.114220572202594947E+00
  11   -0.903137171121524140E-01    0.116944135311220207E+00
  12   -0.202080707494523726E+00    0.229129631885547719E+00
  13   -0.151423721092588615E+00    0.589278734748534400E-01
  14   -0.106276206896895098E+01    0.608843881368576201E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.125342604922976553E+00
   2   -0.117555236717844291E+02
   3    0.916900071825116902E+00
   4    0.158778504241189089E+01
   5    0.912199162057686364E-02
   6    0.164361562715084508E+01
   7   -0.162573181814029244E+01
   8   -0.782927648128525361E-01
   9   -0.432900357579004513E+01
  10   -0.215559704656549167E+00
  11   -0.457865406772166930E-01
  12    0.636163259838164741E-01
  13   -0.115618198123740121E+00
  14   -0.102503263627173591E+01

MAP Parameters
Dim No.        Parameter
   1    0.125342604922976553E+00
   2   -0.117555236717844291E+02
   3    0.916900071825116902E+00
   4    0.158778504241189089E+01
   5    0.912199162057686364E-02
   6    0.164361562715084508E+01
   7   -0.162573181814029244E+01
   8   -0.782927648128525361E-01
   9   -0.432900357579004513E+01
  10   -0.215559704656549167E+00
  11   -0.457865406772166930E-01
  12    0.636163259838164741E-01
  13   -0.115618198123740121E+00
  14   -0.102503263627173591E+01
