Nested Sampling Global Log-Evidence           :   -0.150291946579969116E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.209511174110043807E+01  +/-    0.854638500832191061E-01

Dim No.       Mean        Sigma
   1    0.671064452311735671E-01    0.369344007180092164E-02
   2   -0.177963701925563278E+02    0.470365860066170871E+00
   3    0.959915137686984332E+00    0.120708997370160692E-01
   4    0.125787040514076720E+01    0.414871018811986542E-01
   5    0.830323268552734736E-02    0.348094360540607641E-03
   6    0.190579309778736050E+01    0.674007794088990562E-02
   7   -0.189072052897425946E+01    0.153640065346561799E+00
   8   -0.337592841302991609E-01    0.562953779696030374E-02
   9   -0.650318910627543012E+01    0.522283946460482595E+00
  10   -0.110031300328703716E+00    0.233495096579354536E-01
  11   -0.945831464424090780E-02    0.391790812934052490E-01
  12   -0.241735910722033404E+00    0.481421413433876233E-01
  13    0.125548649240444232E-01    0.202855175974101104E-01
  14   -0.106073836232601848E+01    0.747631152756799301E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.703351258779157523E-01
   2   -0.172623575871362398E+02
   3    0.963620961301572376E+00
   4    0.131234139874237399E+01
   5    0.852850304396541269E-02
   6    0.189574582097091815E+01
   7   -0.178894584661252565E+01
   8   -0.359141190908718530E-01
   9   -0.650413676865708990E+01
  10   -0.104762947532355780E+00
  11   -0.539557817355247517E-02
  12   -0.287766648998975805E+00
  13   -0.283062017171627697E-01
  14   -0.105211597644140853E+01

MAP Parameters
Dim No.        Parameter
   1    0.736656691576349221E-01
   2   -0.177575842520532170E+02
   3    0.961295629145606623E+00
   4    0.130370770218678977E+01
   5    0.814961076946944633E-02
   6    0.189756351010528657E+01
   7   -0.178155567974611451E+01
   8   -0.406226803428166652E-01
   9   -0.628332229487874638E+01
  10   -0.132778474629102888E+00
  11    0.727412930272691438E-01
  12   -0.322923531421138166E+00
  13    0.448066206070482156E-01
  14   -0.105486902242950342E+01
