         MJD         m       dm    uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN
57247.246722 17.411259      NaN     46   116 c    0   1.35 219.71495 14.73724  3081.83  9725.89 3.96 3.82  -6.0 -0.413    17.91 19.27 02a57247o0022c  0.396552
57247.248853 15.864878      NaN    638   333 c    0   0.92 219.71495 14.73724  3081.14  9725.08 3.88 3.78 -23.6 -0.404    16.52 17.87 02a57247o0025c  1.915916
57247.256091 11.625655      NaN -62474 27078 c    0  14.17 219.71495 14.73724  8714.36    30.64 4.29 3.79  13.5 -0.456    19.12 20.96 02a57247o0035c -2.307187
57247.298182 19.271854      NaN      5    22 c    0   1.42 219.71495 14.73724  7237.57  1497.11 4.17 3.91  -2.3 -0.441    19.18 21.13 02a57247o0093c  0.227273
57247.298830 18.826541      NaN      8    33 c    0   1.09 219.71495 14.73724  7237.39  1497.23 4.07 3.88   1.1 -0.429    18.84 20.75 02a57247o0094c  0.242424
57248.244229 17.470728      NaN    112    87 c    0   1.06 219.71495 14.73724  3072.80  9712.47 4.23 4.09 -21.7 -0.405    17.82 19.13 02a57248o0010c  1.287356
57248.246969 19.038793      NaN     16    24 c    0   1.10 219.71495 14.73724  3072.73  9711.75 4.10 3.96 -34.4 -0.410    19.02 20.63 02a57248o0014c  0.666667
57248.277404 19.051202      NaN     30    19 c    0   1.13 219.71495 14.73724  7222.66  1484.65 4.30 3.98   0.4 -0.426    19.40 21.40 02a57248o0057c  1.578947
57248.298028 19.510313      NaN      3    18 c    0   1.25 219.71495 14.73724  7219.81  1485.80 4.16 3.93   1.7 -0.423    19.43 21.39 02a57248o0085c  0.166667
57250.282178 19.212347      NaN    -35    25 c    0   1.02 219.71495 14.73724  7212.59  1493.47 4.13 4.00 -11.4 -0.431    19.16 21.08 02a57250o0035c -1.400000
57250.301441 19.102305      NaN      5    26 c    0   0.84 219.71495 14.73724  7214.40  1493.99 4.02 3.88  -8.2 -0.431    18.90 20.75 02a57250o0062c  0.192308
57436.463900 18.009935      NaN     80    49 c    0   1.10 219.71495 14.73724  8038.33   835.52 4.82 4.02  13.1 -0.421    18.37 19.48 02a57436o0416c  1.632653
57436.477471 18.582238      NaN     11    41 c    0   1.05 219.71495 14.73724  8314.62  1422.16 4.45 3.87  18.8 -0.429    18.49 19.61 02a57436o0439c  0.268293
57436.491088 18.878500      NaN     -3    34 c    0   1.15 219.71495 14.73724  7162.76  2019.39 4.29 3.77   8.4 -0.411    18.56 19.71 02a57436o0462c -0.088235
57436.504688 18.623526      NaN     36    31 c    0   1.20 219.71495 14.73724  6900.42  1829.67 4.25 3.74   8.8 -0.423    18.66 19.84 02a57436o0485c  1.161290
57451.569565 19.766969      NaN     -7    15 c    0   1.13 219.71495 14.73724  2233.56 10297.23 4.06 3.83 -42.1 -0.381    19.62 21.55 02a57451o0674c -0.466667
57452.635771 19.589310      NaN     11    14 c    0   0.94 219.71495 14.73724  2737.34 10253.35 3.87 3.69   4.7 -0.396    19.67 21.62 02a57452o0741c  0.785714
57452.658164 19.256669      NaN    -38    24 c    0   1.07 219.71495 14.73724  2438.40  9668.82 3.90 3.82  -6.6 -0.410    18.95 20.29 02a57452o0784c -1.583333
57455.571740 18.786693      NaN      0    37 c    0   0.90 219.71495 14.73724  2216.14 10460.73 4.01 3.83 -21.4 -0.376    18.88 20.80 02a57455o0650c  0.000000
57460.607794 19.472870      NaN     14    15 c    0   0.89 219.71495 14.73724  2871.09 10033.70 3.85 3.77 -11.2 -0.398    19.69 21.68 02a57460o0783c  0.933333
57460.630265 19.841877      NaN     -9    14 c    0   1.11 219.71495 14.73724  2568.80  9450.03 3.81 3.73 -45.2 -0.419    19.66 21.66 02a57460o0826c -0.642857
57460.653055 19.454622      NaN    -34    20 c    0   1.02 219.71495 14.73724  3737.80  8857.81 3.65 3.57 -62.9 -0.430    19.13 20.57 02a57460o0869c -1.700000
57479.502095 19.510313      NaN     12    15 c    0   1.04 219.71495 14.73724  2357.80 10109.80 3.98 3.78 -36.5 -0.399    19.54 21.38 02a57479o0510c  0.800000
57480.562309 19.197966      NaN     22    18 c    0   0.84 219.71495 14.73724  2569.57 10067.59 4.02 3.67   0.4 -0.427    19.48 21.30 02a57480o0700c  1.222222
57480.585880 19.631075      NaN     -4    17 c    0   0.90 219.71495 14.73724  2267.83  9485.36 3.72 3.64  -0.4 -0.420    19.47 21.21 02a57480o0745c -0.235294
57480.609674 19.696897      NaN     -4    16 c    0   1.21 219.71495 14.73724  3436.50  8892.46 3.65 3.61 -56.3 -0.429    19.42 21.15 02a57480o0790c -0.250000
57480.633345 19.472870      NaN      8    17 c    0   1.35 219.71495 14.73724  3702.49  8834.41 3.66 3.61 -51.2 -0.427    19.26 20.86 02a57480o0835c  0.470588
57487.477483 19.841877      NaN    -10    14 c    0   1.24 219.71495 14.73724  2046.39 10388.28 4.00 3.88 -16.2 -0.383    19.63 21.63 02a57487o0515c -0.714286
57490.480750 19.226921      NaN     20    18 c    0   1.16 219.71495 14.73724  2618.72  9898.70 5.95 3.94   0.3 -0.361    19.35 21.59 02a57490o0566c  1.111111
57490.500184 19.454622      NaN      0    20 c    0   1.07 219.71495 14.73724  2333.12  9317.02 5.92 3.84  -0.9 -0.386    19.33 21.52 02a57490o0598c  0.000000
57490.519788 19.256669      NaN     27    15 c    0   1.14 219.71495 14.73724  3479.86  8728.33 3.81 3.69   9.1 -0.409    19.54 21.45 02a57490o0632c  1.800000
