         MJD         m       dm    uJy  duJy F  err   chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN
57247.246722 17.389435      NaN   -199   134 c    0    0.96 219.70805 14.74392  3094.82  9738.88 3.96 3.82  -5.9 -0.413    17.91 19.27 02a57247o0022c -1.485075
57247.248853 16.265384      NaN    196   312 c    0    1.34 219.70805 14.74392  3094.13  9738.08 3.88 3.78 -23.3 -0.405    16.52 17.87 02a57247o0025c  0.628205
57247.256091 17.837796      NaN     98    56 c    0    7.19 219.70805 14.74392  8727.20    43.85 4.29 3.79  13.7 -0.456    19.12 20.96 02a57247o0035c  1.750000
57247.271259 14.476557      NaN   2730  1050 c    0    0.32 219.70805 14.74392  8734.23    43.14 4.17 3.79  12.5 -0.466    18.20 19.99 02a57247o0056c  2.600000
57247.298182 18.615142      NaN     52    26 c    0    1.01 219.70805 14.74392  7250.42  1510.18 4.17 3.92  -2.2 -0.441    19.18 21.13 02a57247o0093c  2.000000
57247.298830 18.684100      NaN     23    33 c    0    1.00 219.70805 14.74392  7250.24  1510.31 4.06 3.88   1.3 -0.429    18.84 20.75 02a57247o0094c  0.696970
57248.244229 17.436348      NaN    124    87 c    0    0.98 219.70805 14.74392  3085.79  9725.46 4.23 4.09 -21.4 -0.405    17.82 19.13 02a57248o0010c  1.425287
57248.246969 18.806434      NaN     31    26 c    0    1.09 219.70805 14.74392  3085.72  9724.75 4.10 3.96 -34.0 -0.410    19.02 20.63 02a57248o0014c  1.192308
57248.256591 21.514394      NaN     -6     3 c    0 3642.65 219.70805 14.74392  8721.19    30.14 4.59 3.95  16.0 -0.467    19.40 21.36 02a57248o0028c -2.000000
57248.277404 19.510313      NaN    -18    19 c    0    1.20 219.70805 14.74392  7235.51  1497.73 4.29 3.98   0.5 -0.426    19.40 21.40 02a57248o0057c -0.947368
57248.298028 19.569016      NaN    -28    18 c    0    0.98 219.70805 14.74392  7232.66  1498.88 4.15 3.93   1.9 -0.423    19.43 21.39 02a57248o0085c -1.555556
57250.282178 19.115465      NaN      4    26 c    0    1.05 219.70805 14.74392  7225.44  1506.54 4.13 4.00 -11.4 -0.431    19.16 21.08 02a57250o0035c  0.153846
57250.301441 18.967180      NaN     16    26 c    0    1.12 219.70805 14.74392  7227.24  1507.06 4.01 3.88  -8.2 -0.430    18.90 20.75 02a57250o0062c  0.615385
57436.463900 18.376212      NaN      9    51 c    0    1.09 219.70805 14.74392  8025.32   822.57 4.82 4.02  13.0 -0.422    18.37 19.48 02a57436o0416c  0.176471
57436.477471 18.180496      NaN     62    44 c    0    0.99 219.70805 14.74392  8301.59  1409.24 4.45 3.87  18.7 -0.430    18.49 19.61 02a57436o0439c  1.409091
57436.491088 18.424171      NaN     62    31 c    0    1.35 219.70805 14.74392  7149.79  2006.46 4.30 3.77   8.3 -0.411    18.56 19.71 02a57436o0462c  2.000000
57436.504688 18.519279      NaN     43    33 c    0    0.92 219.70805 14.74392  6887.47  1816.72 4.25 3.73   8.7 -0.423    18.66 19.84 02a57436o0485c  1.303030
