         MJD         m       dm     uJy    duJy   F  err   chi/N        RA       Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs     Mask
57227.442941 19.212347      NaN   -24.0    25.0   o  0.0    1.08 342.37181 -24.38347  3461.66  9804.03  3.86  3.54 -61.6 -0.430    19.14 20.76 02a57227o0161o 0xc00800
57227.454572 19.226921      NaN     5.0    23.0   o  0.0    1.10 342.37181 -24.38347  8019.81  2287.36  3.62  3.40  60.0 -0.480    19.14 20.72 02a57227o0173o 0xc00800
57227.468850 19.169763      NaN   -30.0    26.0   o  0.0    1.16 342.37181 -24.38347  3465.75  9808.27  4.19  3.85 -63.8 -0.412    19.07 20.77 02a57227o0193o 0xc00800
57227.475960 19.302877      NaN   -11.0    23.0   o  0.0    1.30 342.37181 -24.38347  9526.60   838.57  3.99  3.47  42.0 -0.495    19.14 20.72 02a57227o0203o 0xc00800
57227.490108 18.944322      NaN    30.0    22.0   o  0.0    1.22 342.37181 -24.38347  4904.77  8339.06  3.73  3.33 -73.1 -0.454    19.17 20.75 02a57227o0223o 0xc00800
57227.497345 19.089302      NaN     9.0    25.0   o  0.0    1.29 342.37181 -24.38347  9525.76   839.10  4.02  3.42  40.5 -0.502    19.17 20.75 02a57227o0233o 0xc00800
57227.512183 19.183773      NaN    14.0    21.0   o  0.0    1.08 342.37181 -24.38347  4904.47  8337.25  3.75  3.38 -75.2 -0.448    19.20 20.82 02a57227o0254o 0xc00800
57228.523541 19.002397      NaN    31.0    20.0   o  0.0    1.50 342.37181 -24.38347  7336.66  8993.11  3.41  3.23 -67.1 -0.469    19.16 20.67 02a57228o0321o 0xc00900
57228.550584 19.256669      NaN   -40.0    24.0   o  0.0    1.05 342.37181 -24.38347  3416.85  1357.82  3.72  3.52 -37.5 -0.447    19.16 20.67 02a57228o0350o 0xc00800
57228.577085 19.401649      NaN   -18.0    21.0   o  0.0    1.48 342.37181 -24.38347  1986.81  2803.55  3.69  3.47 -67.1 -0.436    19.16 20.65 02a57228o0379o 0xc00800
57228.603585 19.183773      NaN     5.0    24.0   o  0.0    1.10 342.37181 -24.38347  1993.21  2811.22  3.68  3.45 -67.8 -0.437    19.10 20.55 02a57228o0408o 0xc00800
57288.338184 18.623526      NaN   -50.0    43.0   o  0.0    1.22 342.37181 -24.38347  7378.02  8997.51  4.37  3.20 -81.8 -0.431    18.56 19.82 02a57288o0196o 0xc00900
57288.369159 18.438271      NaN    39.0    38.0   o  0.0    1.73 342.37181 -24.38347  7362.40  9005.21  4.35  3.21 -82.7 -0.421    18.53 19.82 02a57288o0241o 0xc00800
57288.377353 18.131260      NaN   101.0    34.0   o  0.0    1.70 342.37181 -24.38347  1752.77  3039.02  4.38  3.38 -27.4 -0.503    18.51 19.81 02a57288o0254o 0xc00900
57297.349951 18.786693      NaN   -81.0    37.0   o  0.0    0.82 342.37181 -24.38347  3166.76  1592.30  4.80  3.37 -11.1 -0.494    18.75 20.14 02a57297o0078o 0xc00800
57297.372252 18.757738      NaN   -15.0    38.0   o  0.0    1.01 342.37181 -24.38347  3173.71  1599.80  4.73  3.50 -16.0 -0.492    18.73 20.06 02a57297o0111o 0xc00800
57297.400203 19.089302      NaN   -42.0    28.0   o  0.0    1.47 342.37181 -24.38347  1740.08  3037.98  4.54  3.55 -31.6 -0.484    18.72 20.03 02a57297o0152o 0xc00900
57297.424352 18.889197      NaN    11.0    30.0   o  0.0    1.70 342.37181 -24.38347  1741.61  3039.49  4.49  3.50 -34.1 -0.485    18.69 19.97 02a57297o0188o 0xc00800
57298.344815 19.256669      NaN   -60.0    24.0   o  0.0    1.46 342.37181 -24.38347  7393.63  9007.56  4.61  3.64 -78.7 -0.461    19.03 20.69 02a57298o0222o 0xc00800
57298.368750 18.978793      NaN   -11.0    31.0   o  0.0    1.25 342.37181 -24.38347  3170.86  1602.17  4.72  3.44 -15.3 -0.506    18.90 20.37 02a57298o0258o 0xc00800
57298.385001 19.128787      NaN   -51.0    27.0   o  0.0    1.51 342.37181 -24.38347  1736.61  3040.69  4.55  3.51 -31.4 -0.481    18.84 20.25 02a57298o0282o 0xc00800
