         MJD         m       dm    uJy  duJy   F  err  chi/N        RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57243.430536 19.287255      NaN   19.0  17.0   c  0.0   1.03 342.36144 -24.38347  7394.78  8979.26 4.11 3.72 -81.8 -0.413    19.47 21.36 02a57243o0269c 0xc00800
57243.446830 19.351140      NaN   15.0  17.0   c  0.0   0.99 342.36144 -24.38347  7389.23  8983.26 4.11 3.72 -80.7 -0.412    19.47 21.37 02a57243o0292c 0xc00900
57243.454751 19.841877      NaN  -11.0  14.0   c  0.0   1.73 342.36144 -24.38347  8819.94  7547.44 4.09 3.62 -88.9 -0.423    19.48 21.37 02a57243o0302c 0xc00800
57243.481723 19.529530      NaN    2.0  18.0   c  0.0   0.85 342.36144 -24.38347  8755.32  7551.03 4.10 3.57  89.7 -0.425    19.49 21.37 02a57243o0339c 0xc00800
57244.432571 19.841877      NaN  -12.0  14.0   c  0.0   1.55 342.36144 -24.38347  7349.71  8981.34 3.97 3.59 -81.0 -0.423    19.50 21.36 02a57244o0236c 0xc00800
57244.448848 19.155932      NaN   28.0  17.0   c  0.0   1.08 342.36144 -24.38347  7342.84  8985.04 3.96 3.60 -78.7 -0.424    19.50 21.35 02a57244o0259c 0xc00900
57244.458255 19.472870      NaN    8.0  17.0   c  0.0   1.25 342.36144 -24.38347  8772.12  7549.31 4.02 3.50 -89.6 -0.434    19.48 21.32 02a57244o0271c 0xc00800
57244.483235 19.302877      NaN   18.0  17.0   c  0.0   1.16 342.36144 -24.38347  8762.26  7554.11 4.06 3.55  89.5 -0.427    19.49 21.37 02a57244o0306c 0xc00800
57245.409873 19.569016      NaN  -35.0  18.0   c  0.0   1.08 342.36144 -24.38347  7363.02  8979.66 4.09 3.70 -79.3 -0.418    19.43 21.30 02a57245o0236c 0xc00800
57245.442783 19.529530      NaN    5.0  17.0   c  0.0   0.86 342.36144 -24.38347  7351.92  8984.06 4.09 3.69 -80.9 -0.418    19.43 21.27 02a57245o0282c 0xc00800
57245.452146 19.631075      NaN  -15.0  17.0   c  0.0   1.12 342.36144 -24.38347  8781.73  7549.76 4.09 3.58  90.0 -0.425    19.42 21.25 02a57245o0294c 0xc00800
57245.477157 19.696897      NaN  -38.0  16.0   c  0.0   1.05 342.36144 -24.38347  8771.75  7554.94 4.06 3.60  87.8 -0.419    19.43 21.25 02a57245o0329c 0xc00900
57304.322394 18.900000      NaN   13.0  29.0   c  0.0   0.59 342.36144 -24.38347  7366.62  9005.05 5.18 3.26 -85.6 -0.436    19.11 21.23 02a57304o0185c 0xc00800
