Nested Sampling Global Log-Evidence           :   -0.990581320105041740E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.992245896768377555E+01  +/-    0.259694308837848595E-02

Dim No.       Mean        Sigma
   1    0.130677815779775996E+00    0.472564365231893093E-03
   2   -0.341067812389247322E+02    0.682320849429716020E-01
   3    0.100640559891064685E+01    0.142191403163708535E-02
   4    0.577454429459575036E+00    0.482118144488652076E-01
   5    0.716530767858151573E-02    0.268876309302744257E-03
   6    0.203018269299448040E+01    0.943435384644446566E-03
   7   -0.173743174906495290E+01    0.523520906853887150E-01
   8   -0.100836168764580347E+00    0.147959182064164962E-02
   9   -0.509271816181612280E+01    0.887128604486373123E-01
  10   -0.109119990153835833E+00    0.536300235985184750E-02
  11   -0.814889057659546057E-01    0.188566134896138715E-01
  12   -0.194499673014575852E+00    0.173361670638187311E-01
  13   -0.109565969450013900E+00    0.127577834688861482E-02
  14   -0.108709139010257982E+01    0.111115558204802570E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.130901773219514128E+00
   2   -0.341564053536747068E+02
   3    0.100453016766168934E+01
   4    0.497295306541425064E+00
   5    0.689378109562224957E-02
   6    0.202999831166790079E+01
   7   -0.168986063138868214E+01
   8   -0.996117489105523696E-01
   9   -0.497111208946419847E+01
  10   -0.106689132616794538E+00
  11   -0.885134020525386866E-01
  12   -0.198338611968513601E+00
  13   -0.108584956896243964E+00
  14   -0.110503910474198741E+01

MAP Parameters
Dim No.        Parameter
   1    0.131044483101764669E+00
   2   -0.340113547844078568E+02
   3    0.100710894077083668E+01
   4    0.581955508126853926E+00
   5    0.702133896309438225E-02
   6    0.203173289976646965E+01
   7   -0.171374128563606987E+01
   8   -0.103982473319730651E+00
   9   -0.510049821077267573E+01
  10   -0.114818635657519874E+00
  11   -0.976568063740069076E-01
  12   -0.202495347450716928E+00
  13   -0.110471313129061541E+00
  14   -0.108331866851066971E+01
