Nested Sampling Global Log-Evidence           :   -0.730797432688311659E+02  +/-    0.700271890371529926E+00
Nested Importance Sampling Global Log-Evidence:   -0.778838243861792563E+02  +/-    0.403903817985271502E-01

Dim No.       Mean        Sigma
   1    0.227061568280190834E+00    0.117235652993499528E-01
   2   -0.305246985195101743E+02    0.412355432647934173E+01
   3    0.147458031449764904E+01    0.255329224791367437E-01
   4    0.170622896007305225E+01    0.559411196105735753E-01
   5    0.104816572012774081E-01    0.947291990883833272E-03
   6    0.217315485268949571E+01    0.230566475654113770E-01
   7   -0.169137214248871715E+01    0.389588614494521923E+00
   8   -0.102061995893974300E+00    0.121187197290223547E-01
   9   -0.415960932770149849E+01    0.343529039322490837E+01
  10    0.589081685370822922E-01    0.381201084756465219E-01
  11    0.220508975630227325E-01    0.828208389528081734E-01
  12    0.803870036335627980E-01    0.378311250407339511E-01
  13   -0.202506716530953396E+00    0.201856221132016483E+00
  14   -0.106498191699319311E+01    0.605116920698977809E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.223121279251044746E+00
   2   -0.328315803405863633E+02
   3    0.146135560448630808E+01
   4    0.170238380640401110E+01
   5    0.101979390163856633E-01
   6    0.216254327062104768E+01
   7   -0.135517610973852953E+01
   8   -0.111683424055448205E+00
   9   -0.908843620343941794E+01
  10    0.609550205462456307E-01
  11    0.120485875557303473E+00
  12    0.320804591487051649E-01
  13    0.217460352321718065E+00
  14   -0.101542225026137434E+01

MAP Parameters
Dim No.        Parameter
   1    0.223121279251044746E+00
   2   -0.328315803405863633E+02
   3    0.146135560448630808E+01
   4    0.170238380640401110E+01
   5    0.101979390163856633E-01
   6    0.216254327062104768E+01
   7   -0.135517610973852953E+01
   8   -0.111683424055448205E+00
   9   -0.908843620343941794E+01
  10    0.609550205462456307E-01
  11    0.120485875557303473E+00
  12    0.320804591487051649E-01
  13    0.217460352321718065E+00
  14   -0.101542225026137434E+01
