         MJD         m       dm     uJy   duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57248.438841 19.089302      NaN    21.0   21.0   c  0.0   0.62 345.45854 13.95661  2198.17  2373.85 4.10 3.64 -29.6 -0.419    19.58 21.70 02a57248o0264c 0xc00800
57248.471930 19.510313      NaN    -6.0   19.0   c  0.0   0.83 345.45854 13.95661  2190.41  2380.65 4.15 3.64 -31.4 -0.419    19.59 21.74 02a57248o0306c 0xc00800
57250.439435 19.089302      NaN    27.0   19.0   c  0.0   0.94 345.45854 13.95661  2214.86  2378.90 4.18 3.68 -31.4 -0.418    19.39 21.42 02a57250o0241c 0xc00900
57250.472234 17.833722      NaN   -37.0   89.0   c  0.0   1.26 345.45854 13.95661  2150.69  2384.99 4.24 3.70 -31.3 -0.418    17.41 19.44 02a57250o0283c 0xc00800
57250.494210 18.261819      NaN   -86.0   60.0   c  0.0   1.09 345.45854 13.95661  3598.79   943.28 4.27 3.72 -15.7 -0.463    18.10 20.12 02a57250o0311c 0xc00800
57277.393347 19.241693      NaN    10.0   21.0   c  0.0   0.65 345.45854 13.95661  5964.03  3916.02 3.86 3.74 -38.2 -0.416    19.58 21.60 02a57277o0267c 0xc00800
57277.417270 19.256669      NaN    18.0   18.0   c  0.0   0.70 345.45854 13.95661  5961.78  3922.75 3.80 3.67 -33.2 -0.416    19.61 21.63 02a57277o0298c 0xc00800
57277.429249 19.922338      NaN    -8.0   13.0   c  0.0   1.33 345.45854 13.95661  3165.34  8145.85 3.97 3.55 -61.2 -0.427    19.61 21.61 02a57277o0314c 0xc00900
57277.440499 19.766969      NaN   -30.0   15.0   c  0.0   1.42 345.45854 13.95661  7622.70  1070.84 4.38 3.68  10.2 -0.464    19.62 21.64 02a57277o0329c 0xc00800
57277.458661 19.696897      NaN   -28.0   16.0   c  0.0   1.00 345.45854 13.95661  3159.85  8148.79 3.97 3.50 -61.0 -0.430    19.62 21.63 02a57277o0352c 0xc00800
