Nested Sampling Global Log-Evidence           :   -0.155329414316095686E+02  +/-    0.447928312359896497E+00
Nested Importance Sampling Global Log-Evidence:   -0.203939275153794419E+02  +/-    0.379030173135774945E-01

Dim No.       Mean        Sigma
   1    0.120689610588959051E+00    0.308266384002966742E-01
   2   -0.340574219434061121E+02    0.228999156620701250E+01
   3    0.852859445134172112E+00    0.153786819086276533E+00
   4    0.122496517504932312E+01    0.269655641445742000E+00
   5    0.791454336875595937E-02    0.320659115179706966E-02
   6    0.204834499534800685E+01    0.383238241607744765E-01
   7   -0.176308598690715912E+01    0.417456645472620513E+00
   8   -0.304975854541728701E-01    0.577736825820132915E-01
   9   -0.361855860573035093E+01    0.271594922584766785E+01
  10   -0.141374502986713557E+00    0.140463471656623207E+00
  11   -0.268963192528658794E-01    0.144539284931973600E+00
  12   -0.229310593992958250E+00    0.227524780606519816E+00
  13   -0.221618621547945233E+00    0.533635886270462448E-01
  14   -0.105443938836082607E+01    0.478633098142237576E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.162767581048737342E+00
   2   -0.353131048418042965E+02
   3    0.100033771860006415E+01
   4    0.891417877239107592E+00
   5    0.118517828710282928E-01
   6    0.203696045421093208E+01
   7   -0.175905900210363786E+01
   8    0.249915895913273289E-01
   9   -0.948689182638896344E+00
  10   -0.304160202591951923E+00
  11    0.653554618731815029E-01
  12    0.197611719500189270E+00
  13   -0.221306775918846454E+00
  14   -0.101501614056745493E+01

MAP Parameters
Dim No.        Parameter
   1    0.162767581048737342E+00
   2   -0.353131048418042965E+02
   3    0.100033771860006415E+01
   4    0.891417877239107592E+00
   5    0.118517828710282928E-01
   6    0.203696045421093208E+01
   7   -0.175905900210363786E+01
   8    0.249915895913273289E-01
   9   -0.948689182638896344E+00
  10   -0.304160202591951923E+00
  11    0.653554618731815029E-01
  12    0.197611719500189270E+00
  13   -0.221306775918846454E+00
  14   -0.101501614056745493E+01
