Nested Sampling Global Log-Evidence           :   -0.127126447181620073E+02  +/-    0.338309864333518062E+00
Nested Importance Sampling Global Log-Evidence:   -0.175226475993714850E+02  +/-    0.432230605380028859E-01

Dim No.       Mean        Sigma
   1    0.989410391805694706E-01    0.327954001943459167E-01
   2   -0.202544526943136312E+02    0.575064118353222842E+01
   3    0.654007237865441349E+00    0.309403864187131894E+00
   4    0.109425999283558117E+01    0.264438692824276955E+00
   5    0.734236027767477643E-02    0.350951240409831016E-02
   6    0.202884410961311668E+01    0.360527113592313334E-01
   7   -0.170956778017212740E+01    0.424219362904147079E+00
   8   -0.163444203648145658E+00    0.612490557703890479E-01
   9   -0.504955832899847845E+01    0.356838369423504931E+01
  10   -0.143775299331906165E+00    0.143312549697756114E+00
  11   -0.777324704527917604E-01    0.142607032554622981E+00
  12   -0.222333480011563195E+00    0.240653433157300672E+00
  13   -0.210740873708678472E+00    0.755602361798810851E-01
  14   -0.105253676079183722E+01    0.449134096069228120E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.883006093745380555E-01
   2   -0.211615308406345335E+02
   3    0.900937710293211125E+00
   4    0.877400147332732416E+00
   5    0.140747632608163864E-03
   6    0.202648832363784859E+01
   7   -0.168794361675607330E+01
   8   -0.145661766557050709E+00
   9   -0.754670818124063558E+01
  10   -0.113671636253216135E-01
  11   -0.156444149608441531E-01
  12   -0.442486551504623127E+00
  13   -0.187611016739318293E+00
  14   -0.101644321890857059E+01

MAP Parameters
Dim No.        Parameter
   1    0.883006093745380555E-01
   2   -0.211615308406345335E+02
   3    0.900937710293211125E+00
   4    0.877400147332732416E+00
   5    0.140747632608163864E-03
   6    0.202648832363784859E+01
   7   -0.168794361675607330E+01
   8   -0.145661766557050709E+00
   9   -0.754670818124063558E+01
  10   -0.113671636253216135E-01
  11   -0.156444149608441531E-01
  12   -0.442486551504623127E+00
  13   -0.187611016739318293E+00
  14   -0.101644321890857059E+01
