Nested Sampling Global Log-Evidence           :   -0.573714835745690408E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.579509167638262568E+02  +/-    0.769583256959746886E-01

Dim No.       Mean        Sigma
   1    0.120384447258949409E+00    0.136649600915083550E-02
   2   -0.136025412528289138E+02    0.190191954110965705E+00
   3    0.744833990324084150E+00    0.171870914153685155E-01
   4    0.523282299590751121E+00    0.644211450973291716E-01
   5    0.749361514436650087E-02    0.718145095313194840E-03
   6    0.178739439193538296E+01    0.398683635363783050E-02
   7   -0.189319798640778547E+01    0.123624165481746789E+00
   8   -0.402174437389782202E+00    0.135632027358864610E-01
   9   -0.790207411065298793E+01    0.600502593719983713E+00
  10   -0.329601396791848689E+00    0.409967394912932812E-01
  11   -0.261376456104620680E+00    0.434443574088658468E-01
  12   -0.416562581275241109E-01    0.129397735260000868E+00
  13   -0.599923851231055738E+00    0.882498996998309047E-02
  14   -0.108952240813221990E+01    0.207346079453192278E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.120920641171102128E+00
   2   -0.133637930858265044E+02
   3    0.732104794319174856E+00
   4    0.508726481288725885E+00
   5    0.744638475474229070E-02
   6    0.178122488299721859E+01
   7   -0.186036469130838000E+01
   8   -0.420257387355610246E+00
   9   -0.761721148439367557E+01
  10   -0.372190011601841175E+00
  11   -0.226636789318419019E+00
  12   -0.855638131875652991E-01
  13   -0.584143637549101924E+00
  14   -0.110424901624355387E+01

MAP Parameters
Dim No.        Parameter
   1    0.121836541449721725E+00
   2   -0.130405354716190676E+02
   3    0.732339472940872649E+00
   4    0.459432660365978962E+00
   5    0.751462885022910736E-02
   6    0.179098698562205083E+01
   7   -0.188508272581073522E+01
   8   -0.384949592501868609E+00
   9   -0.740609556709188865E+01
  10   -0.276914087473418447E+00
  11   -0.231079965231173107E+00
  12    0.445630181001383241E-01
  13   -0.609446657259471780E+00
  14   -0.108372471935402204E+01
