Nested Sampling Global Log-Evidence           :   -0.441001158713176906E+02  +/-    0.576551140513191118E+00
Nested Importance Sampling Global Log-Evidence:   -0.498423127851673868E+02  +/-    0.293172440265221414E-01

Dim No.       Mean        Sigma
   1    0.715381433207154804E-01    0.209070507917235061E-01
   2   -0.130240902139540822E+02    0.702674265916321983E+00
   3    0.609990385195978702E+00    0.926277224630554369E-01
   4    0.140001702317060173E+01    0.102027225335290433E+00
   5    0.170207212292321636E-01    0.271258669111254513E-02
   6    0.131805514248074629E+01    0.350767122970663536E-01
   7   -0.176497203210805154E+01    0.451276808507916738E+00
   8   -0.914059122683705955E-02    0.290354565154981002E-01
   9   -0.177019290295759846E+01    0.934367296126126234E+00
  10   -0.177447941646774437E+00    0.125892409347154371E+00
  11    0.245120115915100981E-01    0.784037602860657157E-01
  12   -0.590624472070742576E-01    0.106116348916172498E+00
  13   -0.144981497841412010E+00    0.513357143604783184E-01
  14   -0.106348611422715833E+01    0.606341565339625216E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.675086253464523278E-01
   2   -0.127541862736353231E+02
   3    0.638734526154336235E+00
   4    0.137588261824207536E+01
   5    0.175766629396681660E-01
   6    0.132620332553866316E+01
   7   -0.216611756022702107E+01
   8    0.220618173902799586E-01
   9   -0.153080025260553954E+01
  10   -0.950784151799901889E-01
  11    0.690248897362542302E-01
  12    0.145227626823423162E-01
  13   -0.161206325894038133E+00
  14   -0.107656360145298757E+01

MAP Parameters
Dim No.        Parameter
   1    0.675086253464523278E-01
   2   -0.127541862736353231E+02
   3    0.638734526154336235E+00
   4    0.137588261824207536E+01
   5    0.175766629396681660E-01
   6    0.132620332553866316E+01
   7   -0.216611756022702107E+01
   8    0.220618173902799586E-01
   9   -0.153080025260553954E+01
  10   -0.950784151799901889E-01
  11    0.690248897362542302E-01
  12    0.145227626823423162E-01
  13   -0.161206325894038133E+00
  14   -0.107656360145298757E+01
