Nested Sampling Global Log-Evidence           :   -0.151728382893787000E+03  +/-    0.625308945646123715E+00
Nested Importance Sampling Global Log-Evidence:   -0.157731425126854560E+03  +/-    0.358079985021385119E-01

Dim No.       Mean        Sigma
   1    0.130322195404825952E+00    0.225882973305074168E-01
   2   -0.204113588461214803E+02    0.167839603601145759E+01
   3    0.101996503962701679E+01    0.515768109298363267E-01
   4    0.167612346232861009E+01    0.510229127936646584E-01
   5    0.106975420198598074E-01    0.108238092912392642E-02
   6    0.153682418592994585E+01    0.450832592881083294E-01
   7   -0.178082444362697001E+01    0.448709495101164479E+00
   8    0.420865395892793190E-01    0.294591435342939530E-01
   9   -0.525204746877351081E+00    0.201535855301043876E+01
  10   -0.130617090187618357E+00    0.689091434423967780E-01
  11   -0.126573696948873099E-02    0.639192764686874887E-01
  12    0.452094152844229463E-01    0.630314408660659214E-01
  13   -0.179311623102593576E+00    0.648291332128366898E-01
  14   -0.106909704323304755E+01    0.607835009246530875E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.111779572939106189E+00
   2   -0.219784037337435549E+02
   3    0.987561500982655605E+00
   4    0.168059408215725825E+01
   5    0.992212187410202937E-02
   6    0.149278763912999857E+01
   7   -0.191352270922166823E+01
   8    0.885421634392235257E-01
   9    0.182943450659664686E+01
  10   -0.438414240394079391E-01
  11    0.453366606125579982E-01
  12    0.122220354626895705E+00
  13   -0.167152150879388450E+00
  14   -0.119701161466067307E+01

MAP Parameters
Dim No.        Parameter
   1    0.111779572939106189E+00
   2   -0.219784037337435549E+02
   3    0.987561500982655605E+00
   4    0.168059408215725825E+01
   5    0.992212187410202937E-02
   6    0.149278763912999857E+01
   7   -0.191352270922166823E+01
   8    0.885421634392235257E-01
   9    0.182943450659664686E+01
  10   -0.438414240394079391E-01
  11    0.453366606125579982E-01
  12    0.122220354626895705E+00
  13   -0.167152150879388450E+00
  14   -0.119701161466067307E+01
