Nested Sampling Global Log-Evidence           :   -0.760172412792622936E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.760314291144221244E+02  +/-    0.161280409570173497E-02

Dim No.       Mean        Sigma
   1    0.977647762446676311E-01    0.605112925844596291E-03
   2   -0.207457149317649261E+02    0.153479339410570476E-01
   3    0.484262070575511239E+00    0.369782844795749511E-02
   4    0.126646011583420770E+01    0.103615333363672561E-02
   5    0.814348007983217714E-02    0.885948757842895028E-04
   6    0.979205634940736980E+00    0.134266694215458325E-02
   7   -0.174311951256534936E+01    0.547190667873845363E-01
   8   -0.313142355403610850E-01    0.587695803518689035E-03
   9   -0.357539589138422942E+01    0.891268818212386515E-01
  10   -0.902877989124533376E-01    0.214026288355961478E-01
  11    0.644139502484131765E-01    0.279743566996623659E-02
  12   -0.366307103092524233E+00    0.160459293894880048E-01
  13    0.109319298960029718E+00    0.117477091446866453E-02
  14   -0.106074053617096409E+01    0.634495272939189416E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.988619523101534198E-01
   2   -0.207436227959567496E+02
   3    0.490565103978876482E+00
   4    0.126659698914876606E+01
   5    0.818925392415448088E-02
   6    0.979997810075667330E+00
   7   -0.169293146156866126E+01
   8   -0.297922201750036551E-01
   9   -0.356173968376416550E+01
  10   -0.593296025121188494E-01
  11    0.621624596242358815E-01
  12   -0.372197665521253995E+00
  13    0.110473204768984548E+00
  14   -0.105948658168438792E+01

MAP Parameters
Dim No.        Parameter
   1    0.983846339972263007E-01
   2   -0.207618972966838804E+02
   3    0.484731830826740762E+00
   4    0.126554807936105673E+01
   5    0.809720635421027832E-02
   6    0.978672968886631467E+00
   7   -0.174823784163113083E+01
   8   -0.311707717480880844E-01
   9   -0.358713480534304541E+01
  10   -0.291239287288676402E-01
  11    0.671907752581019646E-01
  12   -0.338760650040839995E+00
  13    0.109249323400847781E+00
  14   -0.106505002037773622E+01
