Nested Sampling Global Log-Evidence           :   -0.106336323715316414E+02  +/-    0.279588587679917178E+00
Nested Importance Sampling Global Log-Evidence:   -0.141989428331775880E+02  +/-    0.135519305529191725E+00

Dim No.       Mean        Sigma
   1    0.905126783447072064E-01    0.404570825545882279E-01
   2   -0.699714073691835647E+01    0.216231461167965078E+01
   3    0.751610109489685985E+00    0.179373458630685267E+00
   4    0.143946055460060984E+01    0.316403702434300549E+00
   5    0.844052385413304913E-02    0.390906801287374886E-02
   6    0.146544002074942248E+01    0.323910257485875541E+00
   7   -0.173183648075438157E+01    0.419150124421901749E+00
   8   -0.898741187571063666E-01    0.680863395551448147E-01
   9   -0.283089041337573377E+01    0.247134146730008775E+01
  10   -0.124899723428061382E+00    0.143731531174284416E+00
  11   -0.419407071444128643E-01    0.124199401028052159E+00
  12   -0.179467162806171338E+00    0.209043872327393881E+00
  13   -0.167649196192004551E+00    0.189923276842367761E+00
  14   -0.106274060209502541E+01    0.530507324608528244E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.138044301540550696E+00
   2   -0.611360324608294903E+01
   3    0.635152797570446626E+00
   4    0.137405236561363231E+01
   5    0.118322260476141396E-01
   6    0.114206380572966371E+01
   7   -0.117710622450401470E+01
   8   -0.274607042744003244E-01
   9   -0.154613751941566080E+01
  10    0.123884665270374256E+00
  11   -0.126388056957313588E+00
  12   -0.379872337632523205E+00
  13   -0.909171995940726285E+00
  14   -0.110413360273800953E+01

MAP Parameters
Dim No.        Parameter
   1    0.138044301540550696E+00
   2   -0.611360324608294903E+01
   3    0.635152797570446626E+00
   4    0.137405236561363231E+01
   5    0.118322260476141396E-01
   6    0.114206380572966371E+01
   7   -0.117710622450401470E+01
   8   -0.274607042744003244E-01
   9   -0.154613751941566080E+01
  10    0.123884665270374256E+00
  11   -0.126388056957313588E+00
  12   -0.379872337632523205E+00
  13   -0.909171995940726285E+00
  14   -0.110413360273800953E+01
