Nested Sampling Global Log-Evidence           :   -0.103320754826219545E+02  +/-    0.303560230041891532E+00
Nested Importance Sampling Global Log-Evidence:   -0.151243022277763952E+02  +/-    0.404401116256767890E-01

Dim No.       Mean        Sigma
   1    0.118319139793997233E+00    0.417135165897234289E-01
   2   -0.199647969711683295E+02    0.618400255952732181E+01
   3    0.131149344822967318E+01    0.116293128689174893E+00
   4    0.136635499765949042E+01    0.373228988999962874E+00
   5    0.839604315477307343E-02    0.343185365114266703E-02
   6    0.192714405966405589E+01    0.278340713991302779E+00
   7   -0.168096061879776126E+01    0.380525882516694169E+00
   8   -0.170528486810770846E+00    0.726333264132694167E-01
   9   -0.177671522857067887E+01    0.353972832934997950E+01
  10   -0.636995649452987700E-01    0.136026040758168487E+00
  11   -0.388226108634798298E-01    0.134551975864553225E+00
  12   -0.289645418251868292E+00    0.204290164394690887E+00
  13   -0.946954123231073808E-01    0.213694807291392452E+00
  14   -0.105166434820862054E+01    0.469796720623084502E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.866196920401202941E-01
   2   -0.260009255096065175E+02
   3    0.137967135456121248E+01
   4    0.153437986040584895E+01
   5    0.457799286023643885E-02
   6    0.202390311439146364E+01
   7   -0.182690764488293289E+01
   8   -0.292174259225021049E+00
   9   -0.367927424437187600E+01
  10    0.294441872681378780E+00
  11   -0.226792213807494342E+00
  12   -0.474972782524345494E+00
  13    0.604080227027231631E-01
  14   -0.100431273465768500E+01

MAP Parameters
Dim No.        Parameter
   1    0.866196920401202941E-01
   2   -0.260009255096065175E+02
   3    0.137967135456121248E+01
   4    0.153437986040584895E+01
   5    0.457799286023643885E-02
   6    0.202390311439146364E+01
   7   -0.182690764488293289E+01
   8   -0.292174259225021049E+00
   9   -0.367927424437187600E+01
  10    0.294441872681378780E+00
  11   -0.226792213807494342E+00
  12   -0.474972782524345494E+00
  13    0.604080227027231631E-01
  14   -0.100431273465768500E+01
