Nested Sampling Global Log-Evidence           :   -0.577108102432729808E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.617648969098670975E+01  +/-    0.506171325893077159E-01

Dim No.       Mean        Sigma
   1    0.152416140333134498E+00    0.756226266346791986E-03
   2   -0.321266591119009064E+02    0.116972170221228633E+00
   3    0.103490682651803834E+01    0.402268095236984081E-02
   4    0.967230255153114893E+00    0.302358114884048249E-01
   5    0.872413137189879603E-02    0.260150218873377059E-03
   6    0.198654146498618323E+01    0.167777750150398643E-02
   7   -0.157821135811366209E+01    0.117093885826077104E+00
   8   -0.962241253234545624E-02    0.219276187065117929E-02
   9   -0.411679899648138736E+01    0.111699637000469934E+00
  10   -0.627975199422863145E-01    0.154280572819690716E-01
  11   -0.132623170320469060E-01    0.182131670338528603E-01
  12   -0.286080518503910974E+00    0.433760046334372151E-01
  13   -0.142604419641970931E+00    0.553678552735240720E-02
  14   -0.108698317093569607E+01    0.111863177681462943E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.152413189150003736E+00
   2   -0.320575957493949844E+02
   3    0.103186539577552927E+01
   4    0.949996389721930345E+00
   5    0.904952961316644877E-02
   6    0.198924151907610569E+01
   7   -0.169306385329836595E+01
   8   -0.922315314036533176E-02
   9   -0.422536433125572319E+01
  10   -0.455060369231698597E-01
  11    0.783655012656623955E-02
  12   -0.338237896987413633E+00
  13   -0.146813721070966685E+00
  14   -0.107894662591473467E+01

MAP Parameters
Dim No.        Parameter
   1    0.152552505786881731E+00
   2   -0.322519388559375813E+02
   3    0.104038011562465837E+01
   4    0.941658506681712804E+00
   5    0.916265031919664442E-02
   6    0.198550692506886395E+01
   7   -0.154689242750246492E+01
   8   -0.737047954730497314E-02
   9   -0.422288765760582496E+01
  10   -0.651605027349476951E-01
  11   -0.409225676468705710E-01
  12   -0.259777309457915051E+00
  13   -0.143435502539464882E+00
  14   -0.108323312225830359E+01
