Nested Sampling Global Log-Evidence           :   -0.353527735366346079E+02  +/-    0.730135521674094793E-02
Nested Importance Sampling Global Log-Evidence:   -0.358897193800262500E+02  +/-    0.719756310166507207E-01

Dim No.       Mean        Sigma
   1    0.812623428238986728E-01    0.333191375518195661E-02
   2   -0.176216487595062752E+02    0.142030157772983695E+00
   3    0.236551988115448947E+00    0.456255375851905079E-01
   4    0.190322358411608805E+01    0.318987852313650129E-02
   5    0.834613857418222208E-02    0.566503124336496116E-04
   6    0.116046622757032281E+01    0.937662751692365168E-02
   7   -0.175402847082285729E+01    0.148122555682398155E+00
   8    0.254316158768770444E-01    0.725237487236177984E-02
   9   -0.524063821714798994E+01    0.396541788029476039E+00
  10   -0.329833454634031242E+00    0.505917379243012444E-01
  11   -0.194357952015242058E+00    0.376257122438200748E-02
  12   -0.274602635815063723E+00    0.310962203165142392E-01
  13    0.132570077150151011E+00    0.116050315201135009E-01
  14   -0.106953663937074439E+01    0.161180666204211245E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.823233782901109101E-01
   2   -0.178620666669633081E+02
   3    0.177691139958730066E+00
   4    0.190726571284081703E+01
   5    0.827266648635706023E-02
   6    0.114790442548761362E+01
   7   -0.180993897216600463E+01
   8    0.250837626738926421E-01
   9   -0.550246942385897775E+01
  10   -0.360171085444935146E+00
  11   -0.193279692191437508E+00
  12   -0.270926168563510261E+00
  13    0.133650436258020477E+00
  14   -0.110038770409329389E+01

MAP Parameters
Dim No.        Parameter
   1    0.771875649221510363E-01
   2   -0.175942271742496317E+02
   3    0.177075114003799550E+00
   4    0.190984160902392763E+01
   5    0.841962185566815305E-02
   6    0.116476850900723039E+01
   7   -0.175590097718466098E+01
   8    0.288746121103528076E-01
   9   -0.551413858728666195E+01
  10   -0.322335776110570238E+00
  11   -0.191588773478971519E+00
  12   -0.322322970284516175E+00
  13    0.140052189370499069E+00
  14   -0.106632852669281486E+01
