Nested Sampling Global Log-Evidence           :   -0.460471755785492931E+02  +/-    0.590433889549177193E+00
Nested Importance Sampling Global Log-Evidence:   -0.521349665147675552E+02  +/-    0.510896792522090651E-01

Dim No.       Mean        Sigma
   1    0.776547454298805312E-01    0.297681901815946767E-01
   2   -0.218202085258501661E+02    0.124986785385666810E+01
   3    0.871959410202544083E+00    0.329388340322988166E-01
   4    0.138617937156499083E+01    0.650608115768554762E-01
   5    0.618849492044850572E-02    0.266445543295761684E-02
   6    0.184123181150745352E+01    0.653382345280286228E-02
   7   -0.175751788285241961E+01    0.449006820089340564E+00
   8   -0.857809157928510480E-01    0.347739783975818603E-01
   9   -0.133498678043703189E+01    0.333254953650792363E+01
  10   -0.108346983487633483E+00    0.152598159720158832E+00
  11    0.285469865101695142E-02    0.937919804604539498E-01
  12   -0.240916127423920379E+00    0.196650871632883056E+00
  13   -0.249245939149863455E+00    0.166473493401876338E-01
  14   -0.106380807309692726E+01    0.502577698407278353E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.223586430348147319E-01
   2   -0.238148281608532280E+02
   3    0.842910600612217564E+00
   4    0.140342167383677840E+01
   5    0.666491575981927910E-03
   6    0.183916370008321994E+01
   7   -0.259271880278863964E+01
   8   -0.153794890441519838E-01
   9   -0.223433801930610398E+01
  10    0.200443161933755248E+00
  11    0.103036528610697467E-01
  12   -0.541790056731876746E-01
  13   -0.262260293085844975E+00
  14   -0.102616116424396719E+01

MAP Parameters
Dim No.        Parameter
   1    0.223586430348147319E-01
   2   -0.238148281608532280E+02
   3    0.842910600612217564E+00
   4    0.140342167383677840E+01
   5    0.666491575981927910E-03
   6    0.183916370008321994E+01
   7   -0.259271880278863964E+01
   8   -0.153794890441519838E-01
   9   -0.223433801930610398E+01
  10    0.200443161933755248E+00
  11    0.103036528610697467E-01
  12   -0.541790056731876746E-01
  13   -0.262260293085844975E+00
  14   -0.102616116424396719E+01
