Nested Sampling Global Log-Evidence           :   -0.189981193556299957E+02  +/-    0.437652727218532156E+00
Nested Importance Sampling Global Log-Evidence:   -0.252658489430406554E+02  +/-    0.582070473256312421E-01

Dim No.       Mean        Sigma
   1    0.107175676659319111E+00    0.368439741585122812E-01
   2   -0.203949929947926272E+02    0.227236745071115953E+01
   3    0.967240233762566848E+00    0.896702253625865225E-01
   4    0.129087490813557437E+01    0.271730176031759585E+00
   5    0.781108792282607985E-02    0.303620250828559504E-02
   6    0.180980997487910300E+01    0.316467264725542805E-01
   7   -0.172504088410293166E+01    0.470371322252561785E+00
   8   -0.125399099351474003E+00    0.398803250582795837E-01
   9   -0.470206857991703853E+01    0.282425908615068799E+01
  10   -0.804662244880011562E-01    0.143452996070155825E+00
  11   -0.798993904314603265E-01    0.148334256275966969E+00
  12   -0.169748971722245512E+00    0.204584151479547671E+00
  13   -0.520632803778618009E-01    0.485096531089104221E-01
  14   -0.106442094868336334E+01    0.566184573063663876E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.127758466496048134E+00
   2   -0.186962341581090676E+02
   3    0.101562649961680562E+01
   4    0.171452773349963539E+01
   5    0.993020945668418586E-02
   6    0.181777081080596981E+01
   7   -0.123987211505759776E+01
   8   -0.134745394322920486E+00
   9   -0.840237356133568980E+01
  10   -0.947415272966175837E-01
  11   -0.509829082891913934E-01
  12   -0.440604743041442537E-01
  13   -0.116563928084513546E+00
  14   -0.101231200331177718E+01

MAP Parameters
Dim No.        Parameter
   1    0.127758466496048134E+00
   2   -0.186962341581090676E+02
   3    0.101562649961680562E+01
   4    0.171452773349963539E+01
   5    0.993020945668418586E-02
   6    0.181777081080596981E+01
   7   -0.123987211505759776E+01
   8   -0.134745394322920486E+00
   9   -0.840237356133568980E+01
  10   -0.947415272966175837E-01
  11   -0.509829082891913934E-01
  12   -0.440604743041442537E-01
  13   -0.116563928084513546E+00
  14   -0.101231200331177718E+01
