Nested Sampling Global Log-Evidence           :   -0.836300178921822379E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.921879314092760005E+01  +/-    0.126985811234169327E+00

Dim No.       Mean        Sigma
   1    0.318329112618621402E+00    0.206457676433722485E-02
   2   -0.301861997841987098E+02    0.550541798515562397E+00
   3    0.392957529087335777E+00    0.662140313197483454E-01
   4    0.241896222821676776E+01    0.491751029558085070E-01
   5    0.134997115999095207E-01    0.223088421511822410E-03
   6    0.145848510757870797E+01    0.663850456669524136E-01
   7   -0.197253337369324466E+01    0.617943294531771853E-01
   8    0.999964832839621898E+00    0.199051850789744215E-05
   9    0.192996741371297853E+01    0.390207341735820501E+00
  10   -0.166705683024862911E+00    0.328559778979263736E-01
  11    0.534720789914377506E-01    0.286201900723772572E-01
  12   -0.624622903272323060E+00    0.714294032084227502E-02
  13   -0.276483985068996657E-01    0.882663443363993355E-01
  14   -0.105161136671836508E+01    0.624866864995186379E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.318002764382171232E+00
   2   -0.302700852665177571E+02
   3    0.398189746304714098E+00
   4    0.236233237024919740E+01
   5    0.140824264633566763E-01
   6    0.141664783609439415E+01
   7   -0.204421643026872513E+01
   8    0.999962144844735223E+00
   9    0.255462749379835152E+01
  10   -0.126249233422811191E+00
  11    0.377175338739626220E-01
  12   -0.634667930137500891E+00
  13    0.613398093272211897E-01
  14   -0.105272989415263574E+01

MAP Parameters
Dim No.        Parameter
   1    0.315876012236662174E+00
   2   -0.299921685050301043E+02
   3    0.320279802498594390E+00
   4    0.254525079236712770E+01
   5    0.131552008696537142E-01
   6    0.148056880004827063E+01
   7   -0.190128418975103308E+01
   8    0.999968894491253035E+00
   9    0.203224744069552088E+01
  10   -0.116289329497172064E+00
  11    0.425893464312473366E-01
  12   -0.617831466363614079E+00
  13   -0.101778429277280230E+00
  14   -0.105880314853768098E+01
