         MJD         m       dm  uJy  duJy F  err  chi/N        RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57397.483812 19.766969      NaN  -38    15 c    0   1.13 159.80172 -26.64092  4291.58  3884.79 4.08 3.78 -16.6 -0.383    19.51 21.58 02a57397o0422c 0xc00800
57397.488526 19.696897      NaN  -23    16 c    0   0.90 159.80172 -26.64092  3990.26  3301.37 4.27 3.84 -14.0 -0.382    19.51 21.59 02a57397o0429c 0xc00800
57397.498946 19.589310      NaN    5    16 c    0   0.91 159.80172 -26.64092  4845.51  4449.98 3.82 3.74 -48.1 -0.391    19.58 21.67 02a57397o0446c 0xc00800
57397.504505 19.841877      NaN   -8    14 c    0   1.18 159.80172 -26.64092  5132.19  2703.09 4.09 3.71  -6.3 -0.399    19.58 21.63 02a57397o0455c 0xc00800
57423.482819 19.743105      NaN    4    14 c    0   0.99 159.80172 -26.64092  5261.67  3947.14 3.67 3.62 -87.4 -0.390    19.57 21.54 02a57423o0356c 0xc00800
57429.482852 19.351140      NaN   24    14 c    0   1.00 159.80172 -26.64092  3927.96  4484.71 3.78 3.60 -47.3 -0.415    19.61 21.60 02a57429o0459c 0xc00900
57430.498829 19.922338      NaN   -4    13 c    0   1.07 159.80172 -26.64092  6667.90  6024.18 3.70 3.45  83.8 -0.410    19.63 21.65 02a57430o0448c 0xc00800
57453.430057 19.351140      NaN   15    17 c    0   0.71 159.80172 -26.64092  5828.01  7264.37 3.74 3.51 -88.7 -0.418    19.58 21.56 02a57453o0431c 0xc00800
57453.447217 19.491430      NaN   10    16 c    0   0.88 159.80172 -26.64092  5538.02  6684.24 3.74 3.54 -86.9 -0.412    19.55 21.51 02a57453o0466c 0xc00900
57453.464555 19.766969      NaN  -14    15 c    0   0.85 159.80172 -26.64092  6715.77  6108.34 3.73 3.46  88.0 -0.421    19.56 21.52 02a57453o0501c 0xc00800
57453.483102 19.841877      NaN   -2    14 c    0   1.05 159.80172 -26.64092  6701.52  6049.68 3.72 3.45  88.0 -0.425    19.53 21.46 02a57453o0536c 0xc00800
57457.424369 19.436675      NaN   13    16 c    0   1.02 159.80172 -26.64092  5883.15  7202.63 3.96 3.66 -82.8 -0.420    19.53 21.62 02a57457o0428c 0xc00800
57457.442057 19.631075      NaN   -2    17 c    0   0.99 159.80172 -26.64092  5608.48  6626.81 3.84 3.58 -79.8 -0.422    19.54 21.57 02a57457o0464c 0xc00800
57457.459722 19.631075      NaN   -5    17 c    0   0.84 159.80172 -26.64092  6773.80  6046.83 4.05 3.85  85.9 -0.414    19.47 21.56 02a57457o0500c 0xc00800
57457.478431 19.631075      NaN    0    17 c    0   1.02 159.80172 -26.64092  6708.83  6047.28 3.80 3.61 -88.8 -0.433    19.49 21.48 02a57457o0537c 0xc00800
57461.406554 19.569016      NaN   -3    18 c    0   0.82 159.80172 -26.64092  5825.53  7301.67 3.78 3.54 -88.1 -0.421    19.43 21.36 02a57461o0402c 0xc00800
57461.423674 16.671156      NaN   41   246 c    0   1.04 159.80172 -26.64092  5535.73  6722.87 3.77 3.52 -84.7 -0.426    16.92 18.76 02a57461o0437c 0xc00802
57461.440707 19.014394      NaN  -16    30 c    0   0.91 159.80172 -26.64092  6715.27  6145.68 3.94 3.61  85.4 -0.418    18.92 20.88 02a57461o0472c 0xc00800
57461.459268 19.631075      NaN   -7    17 c    0   1.07 159.80172 -26.64092  6700.33  6048.31 3.96 3.68 -89.9 -0.418    19.17 21.16 02a57461o0507c 0xc00800
57481.343099 19.766969      NaN   -7    15 c    0   1.04 159.80172 -26.64092  5732.05  7212.67 3.86 3.60 -87.8 -0.438    19.44 21.38 02a57481o0281c 0xc00800
57481.362742 19.696897      NaN   -6    16 c    0   0.85 159.80172 -26.64092  5444.74  6632.22 3.87 3.56 -82.1 -0.427    19.47 21.42 02a57481o0320c 0xc00800
57481.373934 19.384550      NaN   10    18 c    0   0.78 159.80172 -26.64092  6618.99  6050.87 3.97 3.64  88.2 -0.421    19.43 21.38 02a57481o0340c 0xc00800
57481.393880 19.631075      NaN  -30    17 c    0   1.09 159.80172 -26.64092  6687.03  6036.97 3.90 3.73  82.2 -0.435    19.41 21.36 02a57481o0378c 0xc00800
57514.250201 19.401649      NaN  -13    21 c    0   1.00 159.80172 -26.64092  5750.12  7977.98 4.04 3.83  66.4 -0.435    19.23 21.04 02a57514o0079c 0xc00800
57514.259883 19.454622      NaN  -16    20 c    0   0.83 159.80172 -26.64092  5732.99  7943.56 4.02 3.84  78.1 -0.447    19.34 21.27 02a57514o0099c 0xc00800
57514.272088 19.351140      NaN    6    20 c    0   0.87 159.80172 -26.64092  5781.70  8025.28 4.01 3.78  88.6 -0.446    19.38 21.33 02a57514o0124c 0xc00800
57514.284847 18.933071      NaN   31    22 c    0   0.58 159.80172 -26.64092  5796.88  7912.31 4.04 3.73  88.5 -0.445    19.40 21.38 02a57514o0150c 0xc00800
57514.298119 19.351140      NaN    6    20 c    0   0.81 159.80172 -26.64092  5759.11  7974.61 4.07 3.79 -87.1 -0.442    19.39 21.39 02a57514o0177c 0xc00800
57520.261006 18.836735      NaN   25    27 c    0   1.45 159.80172 -26.64092  6219.91  8763.38 4.03 3.80  69.6 -0.427    18.80 20.23 02a57520o0079c 0xc00800
57520.272288 19.051202      NaN  -20    29 c    0   0.94 159.80172 -26.64092  6200.88  8728.10 4.12 3.84  85.1 -0.428    18.83 20.33 02a57520o0102c 0xc00900
57520.282534 18.816441      NaN   27    27 c    0   1.25 159.80172 -26.64092  6250.56  8810.49 4.02 3.69  85.7 -0.442    18.84 20.31 02a57520o0123c 0xc00800
57520.293216 18.693037      NaN   43    26 c    0   1.16 159.80172 -26.64092  6265.70  8696.44 3.92 3.59  84.4 -0.445    18.85 20.32 02a57520o0145c 0xc00800
57520.303902 19.128787      NaN  -17    27 c    0   1.09 159.80172 -26.64092  6229.48  8757.04 4.27 3.95 -88.8 -0.422    18.85 20.46 02a57520o0167c 0xc00800
57747.617896 19.631075      NaN  -32    17 c    0   0.81 159.80172 -26.64092  4492.13  6692.04 3.93 3.83  51.5 -0.384    19.59 21.58 02a57747o0863c 0xc00800
57747.626599 19.841877      NaN  -21    14 c    0   1.01 159.80172 -26.64092  4477.69  6652.60 3.76 3.66  53.5 -0.396    19.63 21.57 02a57747o0880c 0xc00800
57747.638110 19.419021      NaN   14    16 c    0   1.05 159.80172 -26.64092  4529.46  6730.41 3.88 3.78  32.8 -0.395    19.58 21.55 02a57747o0903c 0xc00900
57747.651580 19.569016      NaN  -10    18 c    0   1.04 159.80172 -26.64092  4548.56  6613.64 4.51 3.86   3.8 -0.376    19.46 21.52 02a57747o0930c 0xc00800
57751.604071 19.841877      NaN    6    12 c    0   1.22 159.80172 -26.64092  7902.36  5641.03 3.92 3.59  83.9 -0.401    19.72 21.78 02a57751o0354c 0xc00800
57751.617616 19.766969      NaN    0    15 c    0   0.85 159.80172 -26.64092  7869.46  5604.66 3.88 3.56  83.8 -0.403    19.67 21.69 02a57751o0381c 0xc00800
57751.631659 19.766969      NaN  -11    15 c    0   1.01 159.80172 -26.64092  7939.98  5684.25 3.89 3.56  84.8 -0.408    19.66 21.66 02a57751o0409c 0xc00800
57751.644682 19.256669      NaN   27    15 c    0   0.87 159.80172 -26.64092  7957.16  5567.50 3.94 3.62  86.3 -0.403    19.64 21.65 02a57751o0435c 0xc00800
57751.659753 19.631075      NaN  -10    17 c    0   1.02 159.80172 -26.64092  7923.00  5626.91 3.91 3.60  89.1 -0.406    19.52 21.42 02a57751o0465c 0xc00800
57755.593796 19.674510      NaN    7    14 c    0   1.01 159.80172 -26.64092  6684.86  7988.42 3.57 3.44  88.1 -0.451    19.76 21.75 02a57755o0768c 0xc00800
57755.607113 19.841877      NaN  -36    14 c    0   1.05 159.80172 -26.64092  6669.30  7952.12 3.59 3.46 -86.2 -0.450    19.73 21.73 02a57755o0794c 0xc00900
57755.621811 19.652575      NaN   11    13 c    0   1.35 159.80172 -26.64092  6739.70  8032.15 3.56 3.44 -85.2 -0.460    19.72 21.69 02a57755o0822c 0xc00800
57755.640457 19.454622      NaN   15    15 c    0   0.95 159.80172 -26.64092  6758.50  7913.48 3.60 3.50  89.0 -0.442    19.70 21.67 02a57755o0858c 0xc00800
57755.649627 19.696897      NaN  -11    16 c    0   0.87 159.80172 -26.64092  6724.11  7973.26 3.75 3.60  85.5 -0.429    19.64 21.60 02a57755o0876c 0xc00800
57779.531997 19.696897      NaN   -3    16 c    0   0.96 159.80172 -26.64092  6164.81  8335.22 3.65 3.62 -24.9 -0.454    19.73 21.81 02a57779o0611c 0xc00800
57779.548044 19.128787      NaN   27    18 c    0   0.75 159.80172 -26.64092  6148.98  8296.66 3.75 3.69  72.3 -0.437    19.71 21.77 02a57779o0642c 0xc00900
57779.564140 19.696897      NaN  -17    16 c    0   0.83 159.80172 -26.64092  6203.60  8373.98 3.61 3.59 -29.6 -0.458    19.71 21.74 02a57779o0673c 0xc00800
57779.579679 19.696897      NaN  -34    16 c    0   1.16 159.80172 -26.64092  6222.00  8256.08 3.94 3.85  33.3 -0.423    19.68 21.78 02a57779o0703c 0xc00800
57779.595084 19.569016      NaN   -1    18 c    0   0.88 159.80172 -26.64092  6189.27  8314.51 3.89 3.79  13.8 -0.427    19.66 21.75 02a57779o0733c 0xc00800
57783.527260 19.589310      NaN    5    16 c    0   0.84 159.80172 -26.64092  5233.36  6509.01 3.89 3.74 -89.0 -0.387    19.69 21.81 02a57783o0594c 0xc00800
57783.543369 19.491430      NaN   19    13 c    0   1.14 159.80172 -26.64092  5217.04  6469.98 3.88 3.72 -87.0 -0.384    19.69 21.79 02a57783o0625c 0xc00900
57783.559600 19.472870      NaN   11    16 c    0   1.01 159.80172 -26.64092  5272.04  6546.90 4.09 3.94 -81.3 -0.372    19.63 21.83 02a57783o0656c 0xc00800
57783.575718 19.696897      NaN    6    14 c    0   1.01 159.80172 -26.64092  5292.01  6429.14 3.87 3.70 -83.2 -0.388    19.71 21.85 02a57783o0687c 0xc00900
57783.591797 19.631075      NaN    3    16 c    0   1.02 159.80172 -26.64092  5260.27  6487.08 4.00 3.86 -85.0 -0.384    19.66 21.85 02a57783o0718c 0xc00800
57787.502251 19.529530      NaN   11    15 c    0   0.94 159.80172 -26.64092  4410.94  5303.49 3.85 3.72  73.5 -0.379    19.76 21.91 02a57787o0554c 0xc00800
57787.512155 19.841877      NaN   -5    14 c    0   1.00 159.80172 -26.64092  4395.29  5264.74 3.85 3.72  72.0 -0.379    19.76 21.91 02a57787o0574c 0xc00800
57787.526990 19.766969      NaN   -6    15 c    0   0.82 159.80172 -26.64092  4448.28  5344.03 3.92 3.76  75.7 -0.372    19.74 21.90 02a57787o0602c 0xc00800
57787.538664 19.696897      NaN    6    14 c    0   1.07 159.80172 -26.64092  4466.93  5228.57 3.71 3.59  80.9 -0.386    19.77 21.84 02a57787o0626c 0xc00800
57787.555365 19.401649      NaN   21    14 c    0   1.09 159.80172 -26.64092  4433.43  5289.00 3.80 3.66  81.8 -0.380    19.76 21.88 02a57787o0659c 0xc00900
57803.513764 19.569016      NaN   -1    18 c    0   1.16 159.80172 -26.64092  7251.79  6723.68 3.73 3.47  87.7 -0.415    19.33 20.97 02a57803o0573c 0xc00800
57803.525435 19.631075      NaN    0    17 c    0   1.09 159.80172 -26.64092  7237.02  6683.79 3.74 3.49  86.8 -0.411    19.30 20.92 02a57803o0596c 0xc00800
57803.549325 19.401649      NaN   -4    21 c    0   0.91 159.80172 -26.64092  7309.89  6642.84 3.77 3.58  85.4 -0.405    19.18 20.75 02a57803o0643c 0xc00800
57803.561013 19.302877      NaN    3    22 c    0   0.83 159.80172 -26.64092  7276.66  6698.89 3.68 3.44 -88.4 -0.423    19.16 20.68 02a57803o0666c 0xc00800
57807.497762 19.569016      NaN  -14    18 c    0   0.84 159.80172 -26.64092  4510.75  8426.74 4.13 3.99  51.4 -0.388    19.59 21.73 02a57807o0522c 0xc00800
57807.513012 19.549093      NaN    4    17 c    0   1.00 159.80172 -26.64092  4479.37  8387.95 3.94 3.87  60.4 -0.392    19.63 21.72 02a57807o0551c 0xc00800
57807.528616 19.696897      NaN  -13    16 c    0   1.13 159.80172 -26.64092  4552.97  8464.32 3.88 3.79  81.0 -0.407    19.64 21.72 02a57807o0581c 0xc00800
57807.543715 19.696897      NaN  -26    16 c    0   0.95 159.80172 -26.64092  4572.21  8344.60 3.72 3.70 -85.1 -0.415    19.64 21.66 02a57807o0610c 0xc00800
57807.558757 19.609992      NaN   10    14 c    0   1.30 159.80172 -26.64092  4538.83  8400.18 3.77 3.68  80.1 -0.419    19.58 21.59 02a57807o0639c 0xc00800
57835.432723 19.696897      NaN  -17    16 c    0   1.59 159.80172 -26.64092  5569.41  7733.86 3.66 3.59  66.5 -0.438    18.98 20.92 02a57835o0329c 0xc00800
57835.448972 19.569016      NaN  -12    18 c    0   1.09 159.80172 -26.64092  5554.91  7692.86 3.60 3.56  67.2 -0.441    18.95 20.83 02a57835o0360c 0xc00800
57835.464835 19.256669      NaN    6    22 c    0   0.74 159.80172 -26.64092  5610.22  7768.08 3.63 3.57  71.0 -0.433    18.91 20.77 02a57835o0390c 0xc00800
57835.480662 19.510313      NaN  -46    19 c    0   1.19 159.80172 -26.64092  5629.44  7649.74 3.70 3.64  74.7 -0.430    18.84 20.67 02a57835o0420c 0xc00800
57839.418472 19.169763      NaN   -1    26 c    0   1.11 159.80172 -26.64092  5697.86  7265.44 3.87 3.70  10.3 -0.414    18.52 20.25 02a57839o0380c 0xc00800
57839.449789 19.142275      NaN    8    24 c    0   0.76 159.80172 -26.64092  5735.48  7300.33 3.89 3.79  67.1 -0.405    18.82 20.63 02a57839o0439c 0xc00800
57839.481115 19.351140      NaN  -11    22 c    0   1.02 159.80172 -26.64092  5723.49  7238.92 3.56 3.53  84.7 -0.443    18.80 20.53 02a57839o0498c 0xc00800
57843.409565 18.967180      NaN   37    19 c    0   1.24 159.80172 -26.64092  6628.58  8758.48 3.70 3.62  10.5 -0.445    18.91 20.77 02a57843o0340c 0xc00900
57843.425226 18.910912      NaN   39    20 c    0   1.01 159.80172 -26.64092  6613.31  8718.18 3.78 3.75  51.0 -0.430    18.87 20.74 02a57843o0370c 0xc00800
57843.440893 19.169763      NaN   12    22 c    0   1.03 159.80172 -26.64092  6685.91  8794.19 3.89 3.83  65.7 -0.428    18.81 20.66 02a57843o0400c 0xc00800
57843.472239 19.169763      NaN  -30    26 c    0   0.90 159.80172 -26.64092  6654.86  8732.71 4.18 4.08  75.5 -0.396    18.63 20.44 02a57843o0460c 0xc00800
57847.429650 18.582238      NaN   32    34 c    0   1.11 159.80172 -26.64092  6480.65  7391.96 3.70 3.63  83.0 -0.428    18.26 19.42 02a57847o0390c 0xc00800
57847.445276 18.197417      NaN   80    37 c    0   0.87 159.80172 -26.64092  6499.97  7275.02 3.80 3.71 -86.4 -0.407    18.23 19.42 02a57847o0420c 0xc00800
57847.460962 18.191747      NaN   75    39 c    0   0.70 159.80172 -26.64092  6466.88  7330.13 3.74 3.67 -88.2 -0.421    18.22 19.43 02a57847o0450c 0xc00900
57863.380654 19.351140      NaN   -1    22 c    0   0.77 159.80172 -26.64092  4777.46  8509.83 3.74 3.63  46.3 -0.424    18.71 20.32 02a57863o0279c 0xc00800
57863.392747 19.142275      NaN   17    21 c    0   0.87 159.80172 -26.64092  4762.44  8469.51 3.66 3.55  40.5 -0.433    18.69 20.26 02a57863o0302c 0xc00800
