Nested Sampling Global Log-Evidence           :   -0.153664616162580026E+01  +/-    0.475587703984677521E-01
Nested Importance Sampling Global Log-Evidence:   -0.228149804841457504E+01  +/-    0.802369425429469291E-01

Dim No.       Mean        Sigma
   1    0.927349995709143560E-01    0.130334359269960610E-01
   2   -0.150970854020506309E+02    0.809192537661336586E+00
   3    0.699366294559059853E+00    0.427302523979140730E-01
   4    0.129228528528064990E+01    0.104691705048063022E+00
   5    0.114413759365841056E-01    0.165981129313292610E-02
   6    0.163277010727020233E+01    0.449912102403766528E-01
   7   -0.165658771752068845E+01    0.252673601414915350E+00
   8   -0.526044776629434538E-01    0.178233530592933793E-01
   9   -0.117330787982328544E+01    0.106066951438775825E+01
  10   -0.130996703700644895E+00    0.627788476058232792E-01
  11   -0.637373414666844995E-01    0.674455014067646963E-01
  12   -0.241598276272180473E+00    0.966433780266452852E-01
  13   -0.394821551144414820E-01    0.659877509455660399E-01
  14   -0.107629220715258711E+01    0.291038826966312780E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.959483428383614834E-01
   2   -0.153022729208099300E+02
   3    0.737911064225801883E+00
   4    0.128038707571192845E+01
   5    0.984670299897745689E-02
   6    0.160630071051875789E+01
   7   -0.168804671341950807E+01
   8   -0.318126090778121373E-01
   9   -0.983530752532269514E+00
  10   -0.127771359186966194E+00
  11    0.457380100876041903E-01
  12   -0.222237016498076478E+00
  13   -0.744434410485194931E-01
  14   -0.108121898376251480E+01

MAP Parameters
Dim No.        Parameter
   1    0.979073772039923407E-01
   2   -0.148784370073888876E+02
   3    0.710371880772704856E+00
   4    0.124425191287592751E+01
   5    0.121335598233244923E-01
   6    0.167414844248811168E+01
   7   -0.176098929618720113E+01
   8   -0.768975080960777047E-01
   9   -0.523610307287939003E+00
  10    0.347736719055108390E-03
  11   -0.135240870667418717E+00
  12   -0.882366227015917159E-01
  13   -0.153512776836405157E-01
  14   -0.111946540903803338E+01
