Nested Sampling Global Log-Evidence           :   -0.209023801981458320E+03  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.209034894329868933E+03  +/-    0.421366538798106666E-02

Dim No.       Mean        Sigma
   1   -0.228366860472988369E-01    0.407006228253945293E-01
   2   -0.173109724174455479E+02    0.590092088952437077E+01
   3    0.662221700114429268E+00    0.140107694053112519E+00
   4    0.138079676459960798E+01    0.220715025798505021E+00
   5    0.111670575015958336E-01    0.273946587275902343E-02
   6    0.137423564041103763E+01    0.245024172212497088E+00
   7   -0.179238611842136075E+01    0.140808727882815010E+00
   8   -0.825130522402322958E-01    0.748189240060051081E-01
   9    0.121543557041118899E+01    0.256103841646466535E+01
  10   -0.224957059742734361E+00    0.139844226882866907E+00
  11   -0.772919311191068853E-01    0.872222841527564713E-01
  12    0.100419165637478242E+00    0.147758568515708871E+00
  13   -0.622315177245679890E-01    0.107824070380264425E+00
  14   -0.108345004522036326E+01    0.111749118555563784E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.312799170444463259E-01
   2   -0.177833293364802003E+01
   3    0.263828776184262259E+00
   4    0.114903822317045634E+01
   5    0.998070682988207170E-02
   6    0.127088087655886861E+01
   7   -0.165261620664410125E+01
   8   -0.107418576214893272E+00
   9    0.117897542264043631E+01
  10   -0.367691109783174430E+00
  11   -0.413082743032527067E-01
  12    0.122162619909760684E+00
  13   -0.288521746919499084E-02
  14   -0.109334676772624340E+01

MAP Parameters
Dim No.        Parameter
   1   -0.286445062364837355E-01
   2   -0.300925282913569170E+02
   3    0.746005188756515336E+00
   4    0.139884219869943505E+01
   5    0.846890762235583475E-02
   6    0.139719879507320455E+01
   7   -0.165967420366914942E+01
   8   -0.106211913525229587E+00
   9   -0.251238500300860901E+01
  10   -0.389103179862092419E+00
  11   -0.106783663497371173E+00
  12    0.283519321431666860E+00
  13   -0.123033528579221896E+00
  14   -0.108972589967971101E+01
