Nested Sampling Global Log-Evidence           :   -0.295786923972083677E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.299502053642247326E+02  +/-    0.487289345929074816E-01

Dim No.       Mean        Sigma
   1   -0.203252114602860308E-01    0.241280441616425773E-02
   2   -0.927432186897410560E+01    0.215331117006034300E+00
   3    0.115204972751956980E+01    0.461537507102969136E-02
   4    0.140336328149224876E+01    0.293744017796210939E-02
   5    0.144156347040604680E-01    0.132916017758301570E-03
   6    0.235124156485927172E+01    0.305068756662727055E-02
   7   -0.183351719717374029E+01    0.132866783829171636E+00
   8   -0.215535692555603287E+00    0.651973062557690761E-02
   9   -0.223917802552031375E+01    0.682564461702984349E+00
  10   -0.135923946080306057E+00    0.251948813651406006E-01
  11   -0.860975170058838057E-01    0.184828233344765183E-01
  12   -0.192809324389873860E+00    0.967672120109577989E-02
  13   -0.150287508378083662E+00    0.655072590371244892E-02
  14   -0.109256504392600795E+01    0.115142435201176924E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.221696554838366131E-01
   2   -0.924673597584836671E+01
   3    0.114844914417697930E+01
   4    0.140980284627689167E+01
   5    0.144059339426945571E-01
   6    0.235193001042712835E+01
   7   -0.175735996593360078E+01
   8   -0.211812744384739460E+00
   9   -0.122497514298781773E+01
  10   -0.108159799586877353E+00
  11   -0.100378258434699483E+00
  12   -0.184646291926812367E+00
  13   -0.148512931415013594E+00
  14   -0.109413562415607579E+01

MAP Parameters
Dim No.        Parameter
   1   -0.164380723292572584E-01
   2   -0.944980701386496236E+01
   3    0.114330438931034117E+01
   4    0.140067977441283498E+01
   5    0.141162519641070162E-01
   6    0.234639418570457270E+01
   7   -0.160849845969287042E+01
   8   -0.224269850159013795E+00
   9   -0.411881656470876578E+01
  10   -0.124314087953311392E+00
  11   -0.698820529159335929E-01
  12   -0.212811934956853133E+00
  13   -0.139519150048986351E+00
  14   -0.109127749729642076E+01
