Nested Sampling Global Log-Evidence           :   -0.958769514360448966E+03  +/-    0.985350163236604737E+00
Nested Importance Sampling Global Log-Evidence:   -0.960416911446778499E+03  +/-    0.465523760745348361E-01

Dim No.       Mean        Sigma
   1    0.597157122110395563E-02    0.252469201036165146E-02
   2   -0.716676117410109637E+01    0.100982922266461703E+00
   3    0.170770455114719472E+00    0.342098171499849377E-01
   4    0.169160516594709143E+01    0.596768208682545067E-02
   5    0.859061046972119623E-02    0.128789533399324495E-03
   6    0.171048737567708486E+01    0.246944199998028061E-02
   7   -0.154628217964559989E+01    0.315816042554846965E+00
   8    0.113308352741647134E+00    0.128087311954583599E-01
   9   -0.118082963595658477E+02    0.616712950140658633E+00
  10   -0.184092480994576174E+00    0.129431556017596178E+00
  11   -0.393877544775179889E+00    0.146514079363775224E-01
  12   -0.409052791897924262E+00    0.136848551348914382E+00
  13   -0.318382922460269113E-01    0.443726996189741998E-02
  14   -0.105919781868196661E+01    0.433683302383701189E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.345485625448346823E-02
   2   -0.715873503373806841E+01
   3    0.164867095126754126E+00
   4    0.169871277552373301E+01
   5    0.851769560264922440E-02
   6    0.171037239246016015E+01
   7   -0.165215465431822306E+01
   8    0.102489296471814290E+00
   9   -0.125024449293515723E+02
  10   -0.132445432658650358E+00
  11   -0.374163787715118989E+00
  12   -0.550409468584122652E+00
  13   -0.316549525010669935E-01
  14   -0.105268462285255859E+01

MAP Parameters
Dim No.        Parameter
   1    0.345485625448346823E-02
   2   -0.715873503373806841E+01
   3    0.164867095126754126E+00
   4    0.169871277552373301E+01
   5    0.851769560264922440E-02
   6    0.171037239246016015E+01
   7   -0.165215465431822306E+01
   8    0.102489296471814290E+00
   9   -0.125024449293515723E+02
  10   -0.132445432658650358E+00
  11   -0.374163787715118989E+00
  12   -0.550409468584122652E+00
  13   -0.316549525010669935E-01
  14   -0.105268462285255859E+01
