Nested Sampling Global Log-Evidence           :   -0.212661992962914894E+02  +/-    0.372554130754173873E+00
Nested Importance Sampling Global Log-Evidence:   -0.266323297548973521E+02  +/-    0.443354379390979991E-01

Dim No.       Mean        Sigma
   1    0.706259433645636397E-01    0.365488751555166080E-01
   2   -0.629028373277336073E+01    0.253919180570207104E+01
   3    0.797447672714997724E+00    0.142265560032227789E+00
   4    0.131534738452592936E+01    0.175351802895694575E+00
   5    0.987509476391580654E-02    0.430574342361416448E-02
   6    0.126702459173734283E+01    0.131748302856680599E+00
   7   -0.162763590756485721E+01    0.437391015580477327E+00
   8   -0.644603150486349197E-01    0.481321001645415095E-01
   9   -0.168069466467714701E+01    0.228439752087586356E+01
  10   -0.192222460646818027E+00    0.131501788483074894E+00
  11   -0.666024026357668747E-01    0.107012203006455989E+00
  12   -0.210772550446429924E+00    0.226432215826189637E+00
  13    0.289355808748232180E-02    0.147969878749104972E+00
  14   -0.106226652630874008E+01    0.458417763937839090E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.239317319893196240E-01
   2   -0.462844949880498469E+01
   3    0.732303306940934817E+00
   4    0.137773391397646150E+01
   5    0.291371689168980902E-02
   6    0.113246700305455139E+01
   7   -0.203500021560794631E+01
   8   -0.371661894379193627E-01
   9   -0.401728338901170456E+01
  10   -0.182250251165407801E+00
  11   -0.241608237412706678E+00
  12   -0.365775686359071317E+00
  13    0.318516762523259833E+00
  14   -0.115376824960757340E+01

MAP Parameters
Dim No.        Parameter
   1    0.239317319893196240E-01
   2   -0.462844949880498469E+01
   3    0.732303306940934817E+00
   4    0.137773391397646150E+01
   5    0.291371689168980902E-02
   6    0.113246700305455139E+01
   7   -0.203500021560794631E+01
   8   -0.371661894379193627E-01
   9   -0.401728338901170456E+01
  10   -0.182250251165407801E+00
  11   -0.241608237412706678E+00
  12   -0.365775686359071317E+00
  13    0.318516762523259833E+00
  14   -0.115376824960757340E+01
