Nested Sampling Global Log-Evidence           :   -0.757325959909714697E+03  +/-    0.980635803255159311E+00
Nested Importance Sampling Global Log-Evidence:   -0.764919573471475928E+03  +/-    0.319022593262198867E-01

Dim No.       Mean        Sigma
   1    0.240600376472788424E+00    0.146011302862424173E-01
   2   -0.127946985950123224E+02    0.892071496943542819E+00
   3    0.945596360115969814E+00    0.172407687585742382E-01
   4    0.901461112937551046E+00    0.817291138875666651E-01
   5    0.167073684133710564E-01    0.392530076043529248E-02
   6    0.145104997670112135E+01    0.124848961383214867E-01
   7   -0.173351641112648558E+01    0.433355294041948780E+00
   8    0.508701547364150963E+00    0.197950044494385469E-01
   9   -0.999460193024830268E+01    0.992420718567175397E+00
  10   -0.765849182556149533E+00    0.617723435998357925E-01
  11   -0.115758146848331980E+00    0.728862222943720689E-01
  12   -0.359303788738148500E+00    0.193861709120777631E+00
  13   -0.828137669542229116E+00    0.162078729597295718E-01
  14   -0.106109522842155113E+01    0.547137624667512548E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.259853411357624409E+00
   2   -0.113595492219885621E+02
   3    0.947427130547876639E+00
   4    0.886408114667370906E+00
   5    0.216236668285253314E-01
   6    0.143140576046511270E+01
   7   -0.198292528028487469E+01
   8    0.519453594828296339E+00
   9   -0.102981722770394075E+02
  10   -0.804734788028103831E+00
  11   -0.208933429026449041E+00
  12   -0.238437118927019132E+00
  13   -0.803103631851190158E+00
  14   -0.100429908891030206E+01

MAP Parameters
Dim No.        Parameter
   1    0.259853411357624409E+00
   2   -0.113595492219885621E+02
   3    0.947427130547876639E+00
   4    0.886408114667370906E+00
   5    0.216236668285253314E-01
   6    0.143140576046511270E+01
   7   -0.198292528028487469E+01
   8    0.519453594828296339E+00
   9   -0.102981722770394075E+02
  10   -0.804734788028103831E+00
  11   -0.208933429026449041E+00
  12   -0.238437118927019132E+00
  13   -0.803103631851190158E+00
  14   -0.100429908891030206E+01
