Nested Sampling Global Log-Evidence           :   -0.249792158453449105E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.255423863122871637E+02  +/-    0.825689001863773170E-01

Dim No.       Mean        Sigma
   1    0.788481340548028847E-01    0.552722736476343192E-03
   2   -0.223238039394275489E+02    0.471976815624285534E-01
   3    0.102385464563326689E+01    0.982803430060954488E-03
   4    0.893463675150842240E+00    0.247697756556657664E-02
   5    0.175825703750140672E-01    0.819309830147574406E-04
   6    0.257324559681908971E+01    0.540172503707361091E-03
   7   -0.185940371647332547E+01    0.501606738793871354E-01
   8   -0.119857550791183626E+00    0.105967689545272289E-02
   9   -0.971669698926976189E+01    0.437100559919137016E-01
  10   -0.285990477572041213E+00    0.473881291532636875E-02
  11   -0.289746522340352669E-01    0.263677583608738324E-01
  12   -0.290702958963689306E+00    0.930330115875289444E-02
  13   -0.341155404756112279E+00    0.213222142009792488E-02
  14   -0.109767201459363051E+01    0.471797170537439307E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.795801089247599180E-01
   2   -0.222315584333010108E+02
   3    0.102354899456234705E+01
   4    0.894328093659507495E+00
   5    0.177331724546550655E-01
   6    0.257261580396554246E+01
   7   -0.195276908315496489E+01
   8   -0.121460262561919746E+00
   9   -0.975419539449894657E+01
  10   -0.284697421410515128E+00
  11   -0.305181808266677401E-01
  12   -0.286840363608351356E+00
  13   -0.339688081881266646E+00
  14   -0.110354258023049923E+01

MAP Parameters
Dim No.        Parameter
   1    0.776702373497338561E-01
   2   -0.223665646658536410E+02
   3    0.102475810701630698E+01
   4    0.896643838635505785E+00
   5    0.176766180745923304E-01
   6    0.257243323211891406E+01
   7   -0.183583735205070320E+01
   8   -0.119680332151857402E+00
   9   -0.980434032000876066E+01
  10   -0.284938174616536977E+00
  11    0.152175941374442063E-01
  12   -0.293469500006309780E+00
  13   -0.341054559197608853E+00
  14   -0.109815271889569410E+01
