Nested Sampling Global Log-Evidence           :   -0.656472788648252337E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.713963523472160322E+01  +/-    0.858442266506416890E-01

Dim No.       Mean        Sigma
   1    0.249008299590733867E+00    0.237214842472238316E-03
   2   -0.489473448134453548E+02    0.903218242765194967E-01
   3    0.123787694565022655E+01    0.124963214961286607E-03
   4    0.126103468920502193E+01    0.232102683527808662E-02
   5    0.190059129001409650E-01    0.212389808673299604E-04
   6    0.190632823382026606E+01    0.104043899041834725E-02
   7   -0.169096650192893305E+01    0.731769856522118539E-01
   8   -0.960668720499882889E-01    0.279402383584062889E-03
   9   -0.737166575076724850E+01    0.770455143422985184E-01
  10   -0.116090132973527840E+00    0.780483876679613129E-03
  11   -0.599061228074614996E-01    0.818829234402014376E-03
  12    0.710931468841711767E-01    0.769575815184308284E-03
  13   -0.251340780880121711E-01    0.210812453795892682E-02
  14   -0.105467167654997285E+01    0.232693814545958293E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.249181836790769995E+00
   2   -0.490466746312258621E+02
   3    0.123785293077972947E+01
   4    0.125903843975495788E+01
   5    0.189913474112466708E-01
   6    0.190760501715830788E+01
   7   -0.158077092880604697E+01
   8   -0.963569847835649140E-01
   9   -0.731689169270155482E+01
  10   -0.117199728611999593E+00
  11   -0.590107568819382769E-01
  12    0.723153808020812888E-01
  13   -0.218656302895141215E-01
  14   -0.105424761422013091E+01

MAP Parameters
Dim No.        Parameter
   1    0.248995397698484389E+00
   2   -0.488854116786092021E+02
   3    0.123803442285149568E+01
   4    0.126573868854308902E+01
   5    0.190394723562039674E-01
   6    0.190471366212332871E+01
   7   -0.154523384097567829E+01
   8   -0.963615518581303482E-01
   9   -0.734953438397416914E+01
  10   -0.115568938509852587E+00
  11   -0.603626023354059543E-01
  12    0.717478224470770726E-01
  13   -0.275263388895641489E-01
  14   -0.105610292298066621E+01
