Nested Sampling Global Log-Evidence           :   -0.555646874953358179E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.559685681608791441E+02  +/-    0.499591938129086491E-01

Dim No.       Mean        Sigma
   1    0.416858335245796699E-01    0.782607256213492856E-03
   2   -0.108413219845957389E+02    0.300512439550458116E-01
   3    0.585460084086022459E+00    0.183014331090376021E-02
   4    0.992515775855572824E+00    0.861031305288011400E-03
   5    0.636108204383880292E-02    0.242397901304292014E-03
   6    0.131209866210903758E+01    0.865008018572465081E-03
   7   -0.177008610562121893E+01    0.118472250812954927E+00
   8   -0.905626923703506947E-01    0.148332267876696432E-02
   9   -0.713542675959209283E+00    0.564108572787796539E-01
  10   -0.452001943388980407E-01    0.215566923276048605E-02
  11   -0.321044649128207002E-01    0.243575169364522014E-02
  12   -0.216179554828253323E+00    0.188087592548964802E-01
  13    0.130708733849286478E-02    0.218516366585806959E-02
  14   -0.108543988784349921E+01    0.857431595028436584E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.411815939740073009E-01
   2   -0.108534479365481555E+02
   3    0.583587608838732508E+00
   4    0.993042794444160104E+00
   5    0.638326752563732509E-02
   6    0.131178325423023145E+01
   7   -0.173166483588838638E+01
   8   -0.909716542637671183E-01
   9   -0.659156288779047972E+00
  10   -0.406363383453828275E-01
  11   -0.330102689838127766E-01
  12   -0.232156648329761572E+00
  13    0.908020624420737823E-03
  14   -0.107154776387149075E+01

MAP Parameters
Dim No.        Parameter
   1    0.410138096719554687E-01
   2   -0.108816823629417652E+02
   3    0.585335066115849623E+00
   4    0.993288556826026237E+00
   5    0.677170160833388650E-02
   6    0.131152480074271982E+01
   7   -0.200327905055805955E+01
   8   -0.907026763730241214E-01
   9   -0.742322538944703014E+00
  10   -0.437900573760200765E-01
  11   -0.319593714066980852E-01
  12   -0.204888964858280620E+00
  13    0.584960316259378965E-03
  14   -0.108009615551971949E+01
