         MJD         m       dm     uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57233.514092 18.550302      NaN    -0.5    46 o    0   1.27 353.31887 74.93502  6101.05  1113.49 3.58 3.44 -10.2 -0.484    18.31 19.06 02a57233o0192o 0xc00800         2.5
57320.350830 18.459772      NaN   -10.5    50 o    0   1.06 353.31887 74.93502  4544.84  9509.90 4.64 3.11 -73.8 -0.460    18.20 19.30 02a57320o0264o 0xc00800         2.5
57320.412322 18.273950      NaN    27.5    51 o    0   1.06 353.31887 74.93502  4522.34  9503.49 4.55 3.17 -71.8 -0.457    18.19 19.25 02a57320o0307o 0xc00800         2.5
57328.312701 18.104842      NaN    81.5    43 o    0   1.11 353.31887 74.93502  4616.93  9533.20 4.61 3.42 -75.1 -0.468    18.46 20.03 02a57328o0215o 0xc00800         2.5
57328.337683 18.757738      NaN   -60.5    38 o    0   0.82 353.31887 74.93502  4608.59  9530.95 4.60 3.19 -77.0 -0.468    18.67 20.24 02a57328o0254o 0xc00800         2.5
57328.360419 18.336727      NaN   -26.5    56 o    0   1.07 353.31887 74.93502  1214.05   982.78 7.44 4.75 -30.6 -0.456    18.60 20.11 02a57328o0288o 0xc00b00         2.5
57328.387805 18.226218      NaN     0.5    62 o    0   0.97 353.31887 74.93502  1196.18   982.62 7.53 4.82 -29.3 -0.450    18.49 19.92 02a57328o0328o 0xc00900         2.5
57386.254289 18.955691      NaN    10.5    29 o    0   0.82 353.31887 74.93502  4839.47  9236.02 3.79 3.01 -79.5 -0.472    19.05 20.65 02a57386o0125o 0xc00800         2.5
57386.266072 18.826541      NaN    22.5    29 o    0   0.96 353.31887 74.93502  5089.22  9819.10 3.93 3.16 -79.0 -0.470    19.01 20.63 02a57386o0144o 0xc00900         2.5
57386.279147 19.256669      NaN   -12.5    24 o    0   1.21 353.31887 74.93502  4322.23  8659.90 3.83 2.80 -78.2 -0.474    19.05 20.67 02a57386o0165o 0xc00800         2.5
57387.254246 19.351140      NaN   -28.5    22 o    0   1.30 353.31887 74.93502  4837.12  9234.88 3.69 3.44 -79.3 -0.488    19.13 20.52 02a57387o0122o 0xc00800         2.5
57387.265308 19.302877      NaN    -5.5    23 o    0   0.98 353.31887 74.93502  5087.63  9817.25 3.67 3.50 -77.6 -0.478    19.12 20.51 02a57387o0140o 0xc00800         2.5
57387.278322 19.102305      NaN    13.5    24 o    0   0.82 353.31887 74.93502  4322.33  8658.96 3.72 3.36 -76.4 -0.483    19.11 20.49 02a57387o0161o 0xc00900         2.5
57922.618867 18.317510      NaN   -67.5    57 o    0   1.19 353.31887 74.93502  5897.46  2813.26 2.27 2.15 -87.3 -0.450    17.79 18.06 02a57922o0762o 0xc00900         2.5
57925.608407 19.631075      NaN   -11.5    17 o    0   0.99 353.31887 74.93502  5011.27  7818.26 3.29 3.10 -80.2 -0.437    19.09 20.42 01a57925o0736o 0xc00800         2.5
57925.617822 17.422338      NaN   -93.5   130 o    0   0.78 353.31887 74.93502  5005.01  7741.05 3.33 3.21 -82.7 -0.464    17.94 18.49 01a57925o0754o 0xc00800         2.5
57927.600139 19.569016      NaN    17.5    13 o    0   1.01 353.31887 74.93502  7308.37  2614.22 2.40 2.21 -80.9 -0.440    19.46 20.59 02a57927o0700o 0xc00800         2.5
57927.609425 19.922338      NaN     2.5    13 o    0   1.16 353.31887 74.93502  7325.79  2652.99 2.28 2.16 -81.9 -0.447    19.31 20.22 02a57927o0718o 0xc00900         2.5
57927.619795 18.452558      NaN    24.5    43 o    0   1.08 353.31887 74.93502  7290.19  2578.19 2.36 2.24 -78.1 -0.445    18.04 18.28 02a57927o0737o 0xc00800         2.5
57929.604502 19.631075      NaN   -15.5    17 o    0   1.02 353.31887 74.93502  3345.42  9429.59 3.35 3.08 -81.6 -0.437    19.17 20.62 01a57929o0731o 0xc00900         2.5
57929.614217 18.836735      NaN    30.5    26 o    0   1.07 353.31887 74.93502  3338.70  9353.46 3.26 3.06 -78.3 -0.443    18.63 19.60 01a57929o0749o 0xc00800         2.5
57933.597184 19.631075      NaN    14.5    13 o    0   1.02 353.31887 74.93502  5131.57 10117.66 3.34 3.01 -75.1 -0.449    19.40 21.11 01a57933o0716o 0xc00800         2.5
57933.607403 19.419021      NaN    22.5    14 o    0   1.23 353.31887 74.93502  5128.13 10039.24 3.04 2.87 -72.3 -0.468    19.39 20.87 01a57933o0734o 0xc00800         2.5
57933.618172 18.615142      NaN    30.5    34 o    0   0.98 353.31887 74.93502  5194.68 10077.62 3.20 2.96 -75.0 -0.456    18.44 19.22 01a57933o0753o 0xc00800         2.5
57937.592091 19.384550      NaN    21.5    15 o    0   0.76 353.31887 74.93502  4983.79  8964.51 3.41 3.05 -62.3 -0.445    19.37 21.09 01a57937o0697o 0xc00800         2.5
57937.602088 19.529530      NaN    16.5    14 o    0   1.10 353.31887 74.93502  4987.03  8891.26 3.40 3.07 -58.1 -0.441    19.32 20.96 01a57937o0715o 0xc00800         2.5
57937.612643 19.569016      NaN    -5.5    18 o    0   1.28 353.31887 74.93502  5050.73  8927.78 3.40 3.03 -59.0 -0.438    19.03 20.33 01a57937o0734o 0xc00800         2.5
57937.622223 18.142010      NaN   -19.5    67 o    0   0.91 353.31887 74.93502  4814.94  1467.45 3.27 3.01  79.1 -0.454    17.65 18.11 01a57937o0752o 0xc00800         2.5
57939.600908 19.569016      NaN    17.5    13 o    0   1.13 353.31887 74.93502  5482.96  9880.24 2.39 2.03  15.0 -0.537    19.58 20.78 02a57939o0477o 0xc00800         2.5
57939.610300 19.696897      NaN   -17.5    16 o    0   1.15 353.31887 74.93502  5502.07  9919.88 2.36 2.00  12.0 -0.536    19.41 20.44 02a57939o0495o 0xc00800         2.5
57939.620402 18.910912      NaN   -28.5    33 o    0   1.48 353.31887 74.93502  5021.90   599.19 2.59 2.05  47.2 -0.492    18.24 18.75 02a57939o0514o 0xc00800         2.5
57941.572573 19.026525      NaN    19.5    24 o    0   1.03 353.31887 74.93502  4513.82   820.49 3.11 3.04 -87.2 -0.436    18.67 19.57 01a57941o0657o 0xc00800         2.5
