Nested Sampling Global Log-Evidence           :   -0.226077657305813027E+02  +/-    0.433157705596432741E+00
Nested Importance Sampling Global Log-Evidence:   -0.275149923830633014E+02  +/-    0.468333906067978437E-01

Dim No.       Mean        Sigma
   1    0.740538493067255527E-01    0.289100106122580081E-01
   2   -0.162419237655841115E+02    0.404200490239971000E+01
   3    0.918219712045047709E+00    0.172212830227824271E+00
   4    0.945097584461908724E+00    0.224268342571368157E+00
   5    0.774047639352562229E-02    0.354015787123028490E-02
   6    0.215632368449283707E+01    0.525284199800623644E-01
   7   -0.175945174633885837E+01    0.424316693648048360E+00
   8   -0.111153386779915167E+00    0.432827433503979175E-01
   9   -0.738282075769015389E+01    0.317657769173213644E+01
  10   -0.265775841424565507E+00    0.140698369314957328E+00
  11   -0.796077423612058799E-01    0.128102487686874739E+00
  12   -0.219674495792481245E+00    0.234597030634511483E+00
  13   -0.395935174055219108E+00    0.617345106516840950E-01
  14   -0.104411498491169574E+01    0.389837820671817756E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.376219642320702180E-01
   2   -0.118361584728257938E+02
   3    0.684470430913018846E+00
   4    0.936699507373905726E+00
   5    0.578401395469167398E-02
   6    0.216604364036456376E+01
   7   -0.268785739328139073E+01
   8   -0.709781055586064524E-01
   9   -0.134876197650773086E+02
  10   -0.221955321313517501E+00
  11   -0.129561673987463433E+00
  12   -0.225828718089735148E+00
  13   -0.384491223143541561E+00
  14   -0.108561682494172351E+01

MAP Parameters
Dim No.        Parameter
   1    0.376219642320702180E-01
   2   -0.118361584728257938E+02
   3    0.684470430913018846E+00
   4    0.936699507373905726E+00
   5    0.578401395469167398E-02
   6    0.216604364036456376E+01
   7   -0.268785739328139073E+01
   8   -0.709781055586064524E-01
   9   -0.134876197650773086E+02
  10   -0.221955321313517501E+00
  11   -0.129561673987463433E+00
  12   -0.225828718089735148E+00
  13   -0.384491223143541561E+00
  14   -0.108561682494172351E+01
