Nested Sampling Global Log-Evidence           :   -0.259834499289919663E+02  +/-    0.405402662970008765E+00
Nested Importance Sampling Global Log-Evidence:   -0.308984289726056822E+02  +/-    0.426158649324917330E-01

Dim No.       Mean        Sigma
   1    0.119516672977588209E+00    0.340374642606988617E-01
   2   -0.212135909907327509E+02    0.351019756712899600E+01
   3    0.807995248862725446E+00    0.126150368033805110E+00
   4    0.128472529033032590E+01    0.248170431513957124E+00
   5    0.647855595428268021E-02    0.309796614305222996E-02
   6    0.176248363068457059E+01    0.445544344459829419E-01
   7   -0.165589854440226691E+01    0.418072422234410268E+00
   8   -0.806735381527107637E-01    0.480862475557512492E-01
   9   -0.504876119565006931E+01    0.294873435937158401E+01
  10   -0.103898683471981140E+00    0.142810723318163302E+00
  11   -0.506890055235517945E-01    0.122567581860120914E+00
  12   -0.208644034601094985E+00    0.192551986566030786E+00
  13   -0.173886173287295304E+00    0.643508829058242610E-01
  14   -0.105570257670838141E+01    0.463445569389665593E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.648810577277061096E-01
   2   -0.212110695478793936E+02
   3    0.864259179528280241E+00
   4    0.147400311063982326E+01
   5    0.500778029795482475E-02
   6    0.175397234093368848E+01
   7   -0.242255465855286412E+01
   8   -0.996981463716033606E-01
   9   -0.708266894848530359E+01
  10   -0.933690475001812820E-01
  11   -0.319553621230359436E-01
  12   -0.547156292503819031E+00
  13   -0.177544346493374888E+00
  14   -0.104129642846256565E+01

MAP Parameters
Dim No.        Parameter
   1    0.648810577277061096E-01
   2   -0.212110695478793936E+02
   3    0.864259179528280241E+00
   4    0.147400311063982326E+01
   5    0.500778029795482475E-02
   6    0.175397234093368848E+01
   7   -0.242255465855286412E+01
   8   -0.996981463716033606E-01
   9   -0.708266894848530359E+01
  10   -0.933690475001812820E-01
  11   -0.319553621230359436E-01
  12   -0.547156292503819031E+00
  13   -0.177544346493374888E+00
  14   -0.104129642846256565E+01
