         MJD         m       dm      uJy    duJy   F  err    chi/N       RA       Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57227.586918 19.318728      NaN      5.0    21.0   o  0.0     1.10 24.93178 -23.25477  7143.69  1645.92  3.68 3.54  30.4 -0.479    19.17 20.82 02a57227o0358o 0xc00800
57297.431038 18.910912      NaN     -2.0    33.0   o  0.0     1.11 24.93178 -23.25477  6705.38  6775.84  4.09 3.27 -81.3 -0.479    18.66 19.96 02a57297o0197o 0xc00800
57297.452749 19.014394      NaN    -20.0    30.0   o  0.0     1.00 24.93178 -23.25477  6700.10  6780.12  4.14 3.32 -82.2 -0.471    18.69 20.01 02a57297o0229o 0xc00800
57297.476445 18.878500      NaN     12.0    30.0   o  0.0     1.26 24.93178 -23.25477  2414.99  5254.76  4.11 3.45 -48.9 -0.470    18.68 19.95 02a57297o0265o 0xc00800
57297.495974 19.014394      NaN    -28.0    30.0   o  0.0     1.05 24.93178 -23.25477  2414.45  5253.47  4.05 3.43 -50.3 -0.479    18.68 19.94 02a57297o0294o 0xc00800
57298.426842 18.990530      NaN      8.0    28.0   o  0.0     1.11 24.93178 -23.25477  6717.72  6778.66  4.05 3.29 -80.1 -0.458    18.83 20.25 02a57298o0345o 0xc00800
57298.449254 18.910912      NaN     21.0    26.0   o  0.0     1.12 24.93178 -23.25477  6710.39  6784.52  4.06 3.29 -81.0 -0.457    18.86 20.31 02a57298o0378o 0xc00800
57298.473338 19.142275      NaN      8.0    24.0   o  0.0     1.12 24.93178 -23.25477  2411.56  5258.35  4.04 3.40 -49.2 -0.467    18.88 20.29 02a57298o0415o 0xc00800
57298.492455 18.748255      NaN     40.0    25.0   o  0.0     1.08 24.93178 -23.25477  2410.63  5256.10  4.07 3.44 -49.3 -0.469    18.85 20.27 02a57298o0444o 0xc00800
57303.411583 19.212347      NaN    -17.0    25.0   o  0.0     0.95 24.93178 -23.25477  6691.21  6778.49  4.16 3.46 -87.6 -0.475    18.99 20.62 02a57303o0198o 0xc00800
57303.422489 18.910912      NaN     24.0    25.0   o  0.0     0.78 24.93178 -23.25477  6695.87  6779.10  4.09 3.33 -85.2 -0.470    19.04 20.66 02a57303o0213o 0xc00800
57303.440930 18.978793      NaN     24.0    23.0   o  0.0     0.93 24.93178 -23.25477  8133.71  5348.97  4.13 3.41  85.4 -0.475    19.13 20.80 02a57303o0240o 0xc00800
