Nested Sampling Global Log-Evidence           :   -0.263305327911273501E+02  +/-    0.489013200339876830E+00
Nested Importance Sampling Global Log-Evidence:   -0.315848402844504044E+02  +/-    0.114201144395233295E+00

Dim No.       Mean        Sigma
   1    0.911947740296896181E-01    0.343854068396036855E-01
   2   -0.192108973959289813E+02    0.195801525024377265E+01
   3    0.912636240553944100E+00    0.544838652411625407E-01
   4    0.142954555439615016E+01    0.215489262756998395E+00
   5    0.822612146076091323E-02    0.259344902070231687E-02
   6    0.180888910337623554E+01    0.626166906652369099E-01
   7   -0.167482370617694776E+01    0.426817267151291035E+00
   8   -0.944848704957117480E-01    0.410519274762513875E-01
   9   -0.491979344053327328E+01    0.252306689457381950E+01
  10    0.602156404107448903E-01    0.861928085949373590E-01
  11   -0.582348028075299479E-01    0.130659206924529953E+00
  12   -0.178673406401979928E+00    0.204268016354155563E+00
  13   -0.209659259134468062E+00    0.793292335473081700E-01
  14   -0.105968670479882809E+01    0.525353017999579466E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.943697970354797633E-01
   2   -0.189608558136000234E+02
   3    0.940730536082097890E+00
   4    0.141907846076075184E+01
   5    0.849835379087197224E-02
   6    0.180452922525398840E+01
   7   -0.109114410000800133E+01
   8   -0.118224570565235304E+00
   9   -0.685242518386986355E+01
  10    0.610012489448642781E-01
  11    0.133740626796125389E+00
  12   -0.194567387475443110E+00
  13   -0.271989232750137477E+00
  14   -0.101572035096067426E+01

MAP Parameters
Dim No.        Parameter
   1    0.943697970354797633E-01
   2   -0.189608558136000234E+02
   3    0.940730536082097890E+00
   4    0.141907846076075184E+01
   5    0.849835379087197224E-02
   6    0.180452922525398840E+01
   7   -0.109114410000800133E+01
   8   -0.118224570565235304E+00
   9   -0.685242518386986355E+01
  10    0.610012489448642781E-01
  11    0.133740626796125389E+00
  12   -0.194567387475443110E+00
  13   -0.271989232750137477E+00
  14   -0.101572035096067426E+01
