Nested Sampling Global Log-Evidence           :   -0.128078206808784216E+03  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.128737579707463709E+03  +/-    0.976839689769171265E-01

Dim No.       Mean        Sigma
   1    0.161119945133582299E+00    0.542943213822528851E-03
   2   -0.275132065991987034E+02    0.324974704696285935E-01
   3    0.985184609958480229E+00    0.225524668940262334E-02
   4    0.182981410797336475E+01    0.236447505149341933E-03
   5    0.108508188003039706E-01    0.108511341361910596E-04
   6    0.993116935655641075E+00    0.172385534084919896E-02
   7   -0.188636961595815977E+01    0.774551498309269948E-01
   8   -0.172174006337635244E+00    0.111421745137362817E-02
   9   -0.716720663575831196E+01    0.243182869333783726E-01
  10    0.209912353994259199E+00    0.488948620116457216E-02
  11    0.423986225704786820E-01    0.147553342030670254E-03
  12   -0.784658510220195282E-01    0.103934487555694031E-02
  13   -0.443696923971646895E+00    0.294131440998429998E-02
  14   -0.106956590036923416E+01    0.209301401998196017E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.162240246306091823E+00
   2   -0.275931928340934682E+02
   3    0.983373878406508806E+00
   4    0.183001714918978919E+01
   5    0.108488252295934531E-01
   6    0.993393980957706701E+00
   7   -0.184343731085215934E+01
   8   -0.172091427254432605E+00
   9   -0.714388545538422193E+01
  10    0.214716983524818605E+00
  11    0.424427898377043034E-01
  12   -0.784354813299765474E-01
  13   -0.441418720480112492E+00
  14   -0.111240972263648197E+01

MAP Parameters
Dim No.        Parameter
   1    0.160488360120038420E+00
   2   -0.275342409411610731E+02
   3    0.988369501634676073E+00
   4    0.182962558274428422E+01
   5    0.108588785247762196E-01
   6    0.993563833884834380E+00
   7   -0.174982288526567520E+01
   8   -0.174361249776071536E+00
   9   -0.716545776199173812E+01
  10    0.214701919742251807E+00
  11    0.422817847822224771E-01
  12   -0.789538549485844648E-01
  13   -0.444637587336770723E+00
  14   -0.104644439336267725E+01
