Nested Sampling Global Log-Evidence           :   -0.543145110388105010E+02  +/-    0.589524273489591799E+00
Nested Importance Sampling Global Log-Evidence:   -0.598999296214314967E+02  +/-    0.323973277338276133E-01

Dim No.       Mean        Sigma
   1    0.457767862511320872E-01    0.301699868701978957E-01
   2   -0.835521318628460286E+01    0.911639200123939619E+00
   3    0.565130429086351582E+00    0.593854531084996584E-01
   4    0.136220344212518851E+01    0.150698458010671832E+00
   5    0.625414721179787941E-02    0.285882775332486688E-02
   6    0.192820114736478243E+01    0.368390784997343207E-01
   7   -0.170931943751513526E+01    0.458035528178304230E+00
   8   -0.604043905179264540E-01    0.263409773897548063E-01
   9   -0.474473092670469843E+01    0.888181791140487786E+00
  10   -0.291105636490202269E+00    0.795049437820898180E-01
  11   -0.670631648262923902E-01    0.135446348667850408E+00
  12   -0.324776773085445059E+00    0.218099924857592387E+00
  13   -0.102251870797788275E+00    0.389049296432841946E-01
  14   -0.106263291730072629E+01    0.562445469894947286E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.322401672553931234E-01
   2   -0.881747033067160935E+01
   3    0.578638495892524252E+00
   4    0.159249682275791304E+01
   5    0.604464898120202557E-02
   6    0.190528008201112220E+01
   7   -0.182386761331941383E+01
   8   -0.539584549867884733E-01
   9   -0.432640177585190600E+01
  10   -0.307599624760048151E+00
  11   -0.313621062758199620E+00
  12   -0.494004628034604321E+00
  13   -0.840249014535456723E-01
  14   -0.101835677668073799E+01

MAP Parameters
Dim No.        Parameter
   1    0.322401672553931234E-01
   2   -0.881747033067160935E+01
   3    0.578638495892524252E+00
   4    0.159249682275791304E+01
   5    0.604464898120202557E-02
   6    0.190528008201112220E+01
   7   -0.182386761331941383E+01
   8   -0.539584549867884733E-01
   9   -0.432640177585190600E+01
  10   -0.307599624760048151E+00
  11   -0.313621062758199620E+00
  12   -0.494004628034604321E+00
  13   -0.840249014535456723E-01
  14   -0.101835677668073799E+01
