# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.8 on 2024-09-29 at 12:46:54
#
# Requested input R.A. = 19.7158125 degrees
# Requested input Dec. = 18.669325 degrees
# Requested JD start = 2458975.9762731018 days
# Requested JD end = 2459575.9762731018 days
# Authenticated program IDs = 1
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://irsa.ipac.caltech.edu/data/ZTF/docs/forcedphot.pdf
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 0 552 5 0 ZTF_r 1245461561615 2104 5.7814 23.3874 8.99389 23.5076 0.0369689 0.278337 0.733647 0.082541 31 30. 0.156205 0.175791 16.3492 23.5076 2 2458999.9615625 552120216 null null null null null null null null null null null null null 2458283.965891 2458366.889016 56,57
 1 552 5 0 ZTF_r 1245465911615 8 4.7298 61.3929 8.82556 24.7987 0.00141433 0.169487 0.195439 0.00309322 153 30. 0.150067 0.133296 17.8507 24.7987 2 2458999.9659144 552120216 null null null null null null null null null null null null null 2458283.965891 2458366.889016 56,57
 2 552 5 0 ZTF_r 1245470791615 0 4.5468 171.09 8.77583 25.9657 6.90854e-05 0.06324 0.142513 0.000102629 366 30. 0.111087 0.108915 19.0786 25.9657 2 2458999.9707986 552120216 null null null null null null null null null null null null null 2458283.965891 2458366.889016 56,57
 3 552 5 0 ZTF_r 1245475691615 0 4.2106 96.9563 11.1227 25.2792 0.000747082 0.158328 0.176856 0.00135748 227 30. 0.128736 0.113201 18.2121 25.2792 2 2458999.9756944 552120216 null null null null null null null null null null null null null 2458283.965891 2458366.889016 56,57
 4 552 5 0 ZTF_r 1247460541615 0 2.2074 116.098 9.68065 25.5742 4.41038e-05 0.0531581 0.124666 6.4426e-05 414 30. 0.081102 0.075975 19.1897 25.5742 2 2459001.960544 552120216 null null null null null null null null null null null null null 2458283.965891 2458366.889016 56,57
 5 552 5 0 ZTF_r 1247465031615 0 2.021 118.168 10.0333 25.5776 3.20566e-05 0.0454458 0.128601 4.69316e-05 416 30. 0.084488 0.076867 19.2175 25.5776 2 2459001.9650347 552120216 null null null null null null null null null null null null null 2458283.965891 2458366.889016 56,57
 6 552 5 0 ZTF_r 1247469941615 0 2.0899 121.539 10.552 25.6567 2.78012e-05 0.0424325 0.126489 4.10923e-05 414 30. 0.077657 0.065215 19.2239 25.6567 2 2459001.9699421 552120216 null null null null null null null null null null null null null 2458283.965891 2458366.889016 56,57
 7 552 5 0 ZTF_r 1247474841615 0 1.9538 101.626 13.9406 25.3896 5.43472e-05 0.0574768 0.120408 8.15911e-05 391 30. 0.07638 0.062687 18.6944 25.3896 2 2459001.9748495 552120216 null null null null null null null null null null null null null 2458283.965891 2458366.889016 56,57
 8 553 8 1 ZTF_r 1255463392915 0 3.8154 173.397 12.6794 26.189 3.68037e-05 0.0464339 0.142983 5.39675e-05 382 30. 0.110539 0.09777 19.0549 26.189 2 2459009.9633912 553120229 28.6941474683475 82.0077189625717 0.389218428524121 1.05689988960102 150.078636745625 106.458057495469 1.419238980622 1.15191268822726 1.43486843954015 19.8850001335144 0.101000003516674 4.79199981689453 0.578999996185303 2458303.965741 2458362.924213 0
 9 553 8 1 ZTF_r 1255468442915 0 2.8736 176.084 12.9393 26.2004 2.29185e-05 0.0378681 0.135348 3.31748e-05 406 30. 0.089623 0.077242 19.3008 26.2004 2 2459009.9684491 553120229 -10.2695836793202 74.9720831332193 -0.1523730150042 0.965663099420517 -29.9881819632789 114.130856703124 -0.264522277027143 1.07803146843072 1.43486843954015 19.8850001335144 0.101000003516674 4.79199981689453 0.578999996185303 2458303.965741 2458362.924213 0
