# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.8 on 2024-09-29 at 14:12:52
#
# Requested input R.A. = 311.9871416666666 degrees
# Requested input Dec. = -12.982397222222222 degrees
# Requested JD start = 2458685.6833912036 days
# Requested JD end = 2459285.6833912036 days
# Authenticated program IDs = 1
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://irsa.ipac.caltech.edu/data/ZTF/docs/forcedphot.pdf
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 0 388 1 3 ZTF_g 934315130315 0 2.0712 102.945 5.95543 25.8648 3.0169e-06 0.0288471 -0.0241602 7.92497e-06 1922 30. 0.053752 0.054148 20.0925 25.8648 1 2458688.8151389 388120103 -8.74185017391175 25.5856527828232 -0.380068308544682 1.05701394893643 -29.209466002441 46.4803486865788 -0.632658623858871 1.04814682318181 3.47123449822766 20.1039998054504 0.118000000715256 4.10099983215332 0.425000011920929 2458254.938160 2458350.835451 0
 1 388 1 3 ZTF_g 936295790315 0 1.9663 97.5223 4.67746 25.8242 2.1086e-06 0.0240591 -0.0429689 5.54096e-06 1925 30. 0.050361 0.061133 20.3372 25.8242 3 2458690.7957986 388120103 -28.1693606526341 19.6159367645941 -1.59743331809781 1.03224741074942 -61.1550021108412 37.6600246880147 -1.634807334266 1.03924357366844 3.47123449822766 20.1039998054504 0.118000000715256 4.10099983215332 0.425000011920929 2458254.938160 2458350.835451 0
 2 388 1 3 ZTF_r 936375230315 0 1.5982 162.728 6.40183 25.811 1.4894e-06 0.0200626 0.0753849 3.94491e-06 1930 30. 0.0529 0.051004 20.1677 25.811 3 2458690.8752315 388120203 10.4894354940561 22.5033010967439 0.518514238293675 1.03761584257931 18.9593993534635 44.4108287184647 0.429784639235984 1.0366313720555 0.815876225098149 19.5510000228882 0.140000000596046 6.22300004959106 0.708999991416931 2458247.974942 2458360.791586 0
 3 388 1 3 ZTF_r 938351640315 0 2.2989 76.7411 9.30207 25.0062 7.3294e-06 0.0425469 0.0785104 1.83773e-05 1686 30. 0.057746 0.064221 18.6485 25.0062 1 2458692.8516435 388120203 -1.77060933657372 45.6351273815772 -0.0431596867496024 0.986412531065919 -35.3456583534453 77.0470335103601 -0.461844042201576 1.06353335613354 0.815876225098149 19.5510000228882 0.140000000596046 6.22300004959106 0.708999991416931 2458247.974942 2458360.791586 0
 4 388 1 3 ZTF_r 938352540315 0 2.0487 91.455 8.73712 25.1972 4.8376e-06 0.0360983 0.082361 1.26249e-05 1899 30. 0.051446 0.052282 19.0082 25.1972 3 2458692.8525463 388120203 -60.9385692569691 37.6818807989717 -1.79893090602961 0.952888938696038 -178.550639099107 67.8763925870324 -2.64824309417816 1.05476076324064 0.815876225098149 19.5510000228882 0.140000000596046 6.22300004959106 0.708999991416931 2458247.974942 2458360.791586 0
 5 388 1 3 ZTF_g 939294200315 0 2.511 107.919 4.62092 25.9179 2.9001e-06 0.0283148 -0.0378365 7.60413e-06 1919 30. 0.062538 0.057167 20.2409 25.9179 3 2458693.7942014 388120103 11.9436122907425 26.1013953759959 0.509010537147928 1.06589819363731 50.6210261321854 42.6790699359356 1.19407385709575 1.07175290901995 3.47123449822766 20.1039998054504 0.118000000715256 4.10099983215332 0.425000011920929 2458254.938160 2458350.835451 0
 6 388 1 3 ZTF_r 939342110315 0 2.0627 166.985 5.71707 25.8464 2.7736e-06 0.0275103 0.0801074 7.29363e-06 1933 30. 0.053247 0.052714 20.1277 25.8464 3 2458693.8421181 388120203 10.5610479282418 27.7324668363504 0.423616933717946 0.989158808398616 27.1475473159875 49.0086879781656 0.557664135413472 1.05778525890294 0.815876225098149 19.5510000228882 0.140000000596046 6.22300004959106 0.708999991416931 2458247.974942 2458360.791586 0
 7 388 1 3 ZTF_g 940332920315 0 2.7045 110.541 4.15068 25.9688 2.9698e-06 0.0287442 -0.065065 7.77345e-06 1933 30. 0.060318 0.060114 20.3287 25.9688 3 2458694.8329282 388120103 -6.90717548954631 22.3029573552638 -0.344502864454321 1.07573243418012 36.9443890359593 35.6185418892038 1.0442092699191 1.06632434382215 3.47123449822766 20.1039998054504 0.118000000715256 4.10099983215332 0.425000011920929 2458254.938160 2458350.835451 0
 8 388 1 3 ZTF_r 940354580315 0 1.8938 174.923 5.13978 25.8994 1.1807e-06 0.0179146 0.0774051 3.1193e-06 1937 30. 0.047735 0.046073 20.3654 25.8994 3 2458694.8545833 388120203 -40.9169255974986 22.031466974544 -2.06592418448502 0.920777403225183 1.65874551324578 41.3429430836912 0.040391833168065 1.04341225132346 0.815876225098149 19.5510000228882 0.140000000596046 6.22300004959106 0.708999991416931 2458247.974942 2458360.791586 0
