Nested Sampling Global Log-Evidence           :   -0.154154198006505055E+03  +/-    0.386325674160821031E+00
Nested Importance Sampling Global Log-Evidence:   -0.156915241732073127E+03  +/-    0.887413502223103334E+00

Dim No.       Mean        Sigma
   1    0.111331679857074733E+00    0.387626906085405051E-01
   2   -0.107093000654805035E+02    0.599404701125599981E+01
   3    0.776794295731516482E+00    0.311094379357533424E+00
   4    0.143125929410402986E+01    0.247342441776289640E+00
   5    0.663717799979984639E-02    0.314794346894248277E-02
   6    0.184892797963217692E+01    0.285290373631461661E-01
   7   -0.172255397526465548E+01    0.436142459725819664E+00
   8   -0.149740735237054140E+00    0.597172658213728433E-01
   9   -0.450203686643547574E+01    0.378501326889164069E+01
  10   -0.149091125637791172E+00    0.167799384268285862E+00
  11   -0.117818521556944902E+00    0.147021893402883963E+00
  12   -0.112925672015952869E+00    0.201598482094373227E+00
  13   -0.392112764424534868E-01    0.390257521037254071E-01
  14   -0.105398154706729930E+01    0.440712344740785411E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.112694555757767878E+00
   2   -0.176992765732590449E+02
   3    0.131190868177188569E+01
   4    0.223379231498038333E+01
   5    0.532874310299465831E-02
   6    0.189937575228130262E+01
   7   -0.205709325810302701E+01
   8   -0.190774973073138093E+00
   9   -0.201027036296694650E+01
  10   -0.295129792231815402E+00
  11   -0.139182968197984036E+00
  12    0.673303748103457889E-01
  13   -0.119761569736042545E+00
  14   -0.100306584527762732E+01

MAP Parameters
Dim No.        Parameter
   1    0.112694555757767878E+00
   2   -0.176992765732590449E+02
   3    0.131190868177188569E+01
   4    0.223379231498038333E+01
   5    0.532874310299465831E-02
   6    0.189937575228130262E+01
   7   -0.205709325810302701E+01
   8   -0.190774973073138093E+00
   9   -0.201027036296694650E+01
  10   -0.295129792231815402E+00
  11   -0.139182968197984036E+00
  12    0.673303748103457889E-01
  13   -0.119761569736042545E+00
  14   -0.100306584527762732E+01
