Nested Sampling Global Log-Evidence           :   -0.119937453376292467E+03  +/-    0.730528626639406209E+00
Nested Importance Sampling Global Log-Evidence:   -0.122205968970160455E+03  +/-    0.406517912151119279E-01

Dim No.       Mean        Sigma
   1    0.859195047830546010E-01    0.172925735324173172E-01
   2   -0.207073791867336787E+02    0.209070159378084153E+01
   3    0.821065061283788422E+00    0.130063098246550241E+00
   4    0.179212804014591631E+01    0.193033425814489214E-01
   5    0.116589559438590746E-01    0.560126256781576562E-03
   6    0.268336672661906928E+01    0.720362639364658802E-01
   7   -0.179355968736767668E+01    0.377532020659582745E+00
   8   -0.117047206279492274E-01    0.229426175592455026E-01
   9   -0.303149509810273976E+01    0.215786306584175236E+01
  10   -0.942191555854672291E-01    0.104104343894093052E+00
  11    0.110523122115817468E-01    0.267173664194314056E-01
  12    0.553410403842967830E-01    0.271627732235529724E-01
  13   -0.395413270356765933E+00    0.675031964900104225E-01
  14   -0.104782582473398045E+01    0.444782177935703071E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.104034318271529272E+00
   2   -0.191429476620104708E+02
   3    0.935915163065413669E+00
   4    0.178597057178872731E+01
   5    0.117879718630902117E-01
   6    0.262359278794835049E+01
   7   -0.151413579895735806E+01
   8   -0.249647276119548539E-01
   9   -0.368493652413760309E+01
  10   -0.158849121617188699E+00
  11    0.165449387090422298E-01
  12    0.571130997203879442E-01
  13   -0.282726304707096199E+00
  14   -0.107273601518357675E+01

MAP Parameters
Dim No.        Parameter
   1    0.104034318271529272E+00
   2   -0.191429476620104708E+02
   3    0.935915163065413669E+00
   4    0.178597057178872731E+01
   5    0.117879718630902117E-01
   6    0.262359278794835049E+01
   7   -0.151413579895735806E+01
   8   -0.249647276119548539E-01
   9   -0.368493652413760309E+01
  10   -0.158849121617188699E+00
  11    0.165449387090422298E-01
  12    0.571130997203879442E-01
  13   -0.282726304707096199E+00
  14   -0.107273601518357675E+01
