Nested Sampling Global Log-Evidence           :   -0.180678015858946139E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.257117189816797698E+01  +/-    0.115669085561171753E+00

Dim No.       Mean        Sigma
   1    0.599056191491342468E-01    0.526434249387454107E-02
   2   -0.845634299893385410E+01    0.122872161367165805E+00
   3    0.508399463995347967E+00    0.291081507729862819E-01
   4    0.107829920430221415E+01    0.804222713507289286E-02
   5    0.925095292124568716E-02    0.110470761703437164E-02
   6    0.498679288780124297E+00    0.110750854676007135E-01
   7   -0.154766575640263859E+01    0.148540521594108771E+00
   8   -0.661559502154636381E-01    0.326021861926926795E-01
   9   -0.427330829588096961E+01    0.141057771275092381E+01
  10   -0.206845966953256133E+00    0.204455603204426357E-01
  11   -0.243162754441380684E-01    0.290321338008981307E-01
  12   -0.258634464699600664E+00    0.192723779511142890E+00
  13   -0.179247414095086682E+00    0.565410699983270662E-01
  14   -0.107566512408554948E+01    0.622387959014274617E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.500229339150823488E-01
   2   -0.838964727724936310E+01
   3    0.437360245940379255E+00
   4    0.108724183213732495E+01
   5    0.116267735388916309E-01
   6    0.502275321107535588E+00
   7   -0.145966303391546970E+01
   8   -0.657726306976222502E-01
   9   -0.304149425283880603E+01
  10   -0.242680152742618949E+00
  11   -0.105624030191293228E-01
  12   -0.214352305552328315E-01
  13   -0.678526713431769346E-01
  14   -0.106510808379029731E+01

MAP Parameters
Dim No.        Parameter
   1    0.569428873446840844E-01
   2   -0.881096717968419085E+01
   3    0.450302460925987413E+00
   4    0.107914364868359747E+01
   5    0.780629430786817374E-02
   6    0.500830588807043342E+00
   7   -0.168055575772150068E+01
   8   -0.678643050766081085E-01
   9   -0.276003864783477937E+01
  10   -0.219525477247862477E+00
  11    0.803707477086728489E-03
  12   -0.373157785395157593E+00
  13   -0.319553521305952604E+00
  14   -0.108175624392385417E+01
