Nested Sampling Global Log-Evidence           :   -0.206676853232787253E+05  +/-    0.141217556058923632E+01
Nested Importance Sampling Global Log-Evidence:   -0.206684965555908966E+05  +/-    0.574743043297388789E-01

Dim No.       Mean        Sigma
   1    0.232854372195598180E+00    0.932700774028027502E-03
   2   -0.411113665023805464E+01    0.981101114473220265E-01
   3    0.134738611420672449E+01    0.146403237007932145E-02
   4    0.142710453447557239E+01    0.341995745152292999E-03
   5    0.277523672188517388E-01    0.331067545629821496E-04
   6    0.230333039393517991E+01    0.115165007472824632E-02
   7   -0.208140335563351231E+01    0.549300666791031345E-01
   8   -0.268491626292630403E-01    0.146592520502766138E-02
   9    0.651773316251967216E+01    0.157577775255942458E-01
  10    0.687985512971180518E-01    0.282647701655630492E-02
  11   -0.264880472231226738E+00    0.140713524129331660E-02
  12    0.217785305542321783E+00    0.231318597364785954E-02
  13    0.785593886070364705E-02    0.378282563871279670E-02
  14   -0.101961987829636969E+01    0.114098543005802227E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.232732952255864267E+00
   2   -0.406274611117511242E+01
   3    0.134711348521757435E+01
   4    0.142689575381660894E+01
   5    0.277433207975478040E-01
   6    0.230195964178028545E+01
   7   -0.210887941921607824E+01
   8   -0.276663024120415504E-01
   9    0.650654858344166165E+01
  10    0.726682410523990241E-01
  11   -0.264841245699492689E+00
  12    0.217445957564799702E+00
  13    0.857294301192329522E-02
  14   -0.100943177240533499E+01

MAP Parameters
Dim No.        Parameter
   1    0.232732952255864267E+00
   2   -0.406274611117511242E+01
   3    0.134711348521757435E+01
   4    0.142689575381660894E+01
   5    0.277433207975478040E-01
   6    0.230195964178028545E+01
   7   -0.210887941921607824E+01
   8   -0.276663024120415504E-01
   9    0.650654858344166165E+01
  10    0.726682410523990241E-01
  11   -0.264841245699492689E+00
  12    0.217445957564799702E+00
  13    0.857294301192329522E-02
  14   -0.100943177240533499E+01
