Nested Sampling Global Log-Evidence           :   -0.356944294614403930E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.364985860824263852E+02  +/-    0.109478732216635191E+00

Dim No.       Mean        Sigma
   1    0.901803292919627249E-02    0.172964810280380591E-02
   2   -0.183728423064294617E+02    0.144863698271462782E+00
   3    0.655423608636983901E+00    0.115186163164658160E-01
   4    0.192509479798248284E+01    0.365587874575571108E-02
   5    0.919516754882642937E-02    0.505723489338664501E-04
   6    0.120493967091692666E+01    0.100479787426443652E-01
   7   -0.188398715841413411E+01    0.623321630070461513E-01
   8   -0.459653059175195999E-01    0.180234115601610851E-02
   9   -0.620460967585401924E+00    0.297488156621692090E+00
  10   -0.131972310263558906E+00    0.120845549490145865E-01
  11   -0.182682859743765108E+00    0.324504832913508415E-02
  12   -0.107832373947221200E+00    0.823461977910215463E-02
  13    0.537455784170496609E-01    0.983646761449336569E-02
  14   -0.106571202596283388E+01    0.107632501719288412E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.795009341937558817E-02
   2   -0.184245569261495845E+02
   3    0.650780041973684220E+00
   4    0.192708875883353681E+01
   5    0.909130532575535937E-02
   6    0.118887212507998274E+01
   7   -0.201428177787612128E+01
   8   -0.455015875558494598E-01
   9   -0.463708412418899707E+00
  10   -0.138076553672507207E+00
  11   -0.181701800162802879E+00
  12   -0.108376799142220398E+00
  13    0.505190637422525679E-01
  14   -0.107066795661821779E+01

MAP Parameters
Dim No.        Parameter
   1    0.653104793178303084E-02
   2   -0.184789554078567448E+02
   3    0.664515768853365385E+00
   4    0.192396303745693076E+01
   5    0.928711212353515100E-02
   6    0.120121858988790087E+01
   7   -0.190801437389540496E+01
   8   -0.489268970509212711E-01
   9   -0.106573567248120549E+01
  10   -0.148197739635357845E+00
  11   -0.176716433137595635E+00
  12   -0.108761336448443394E+00
  13    0.583018930303194627E-01
  14   -0.105724258831821394E+01
