Nested Sampling Global Log-Evidence           :   -0.683569627002607945E+03  +/-    0.823322934252747052E+00
Nested Importance Sampling Global Log-Evidence:   -0.689424191293212857E+03  +/-    0.294787704259874515E-01

Dim No.       Mean        Sigma
   1    0.277862925846275588E+00    0.968314162953200566E-02
   2   -0.183345934314729320E+02    0.352141505236270635E+01
   3    0.162642498735760954E+01    0.185407311100380459E-01
   4    0.571839079477822754E+00    0.151126996629978111E+00
   5    0.265393572236463718E-01    0.222056479152107867E-02
   6    0.200739744307655155E+01    0.122762775205473192E-01
   7   -0.179298627351442907E+01    0.391343162433451075E+00
   8   -0.224757326921505504E-01    0.260700386002131745E-01
   9    0.812165921115576950E+00    0.374201080360896432E+01
  10   -0.606426348419006472E-01    0.334237132990389194E-01
  11   -0.716387639635281265E-01    0.131333603143287986E+00
  12    0.310440026369254884E+00    0.111949488476293144E+00
  13   -0.262628231265445100E+00    0.142553105185985775E-01
  14   -0.106178845839905756E+01    0.564588604053313722E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.268765746930192340E+00
   2   -0.120904242541591849E+02
   3    0.161056956065835299E+01
   4    0.370733246185593668E+00
   5    0.270126334040571049E-01
   6    0.198539100066018204E+01
   7   -0.231490993854681637E+01
   8   -0.462675118062965129E-01
   9    0.808473146278758747E+01
  10   -0.727651200475041560E-01
  11   -0.336702696778931540E-01
  12    0.576145787555356725E+00
  13   -0.258023120388223726E+00
  14   -0.103368058462334278E+01

MAP Parameters
Dim No.        Parameter
   1    0.268765746930192340E+00
   2   -0.120904242541591849E+02
   3    0.161056956065835299E+01
   4    0.370733246185593668E+00
   5    0.270126334040571049E-01
   6    0.198539100066018204E+01
   7   -0.231490993854681637E+01
   8   -0.462675118062965129E-01
   9    0.808473146278758747E+01
  10   -0.727651200475041560E-01
  11   -0.336702696778931540E-01
  12    0.576145787555356725E+00
  13   -0.258023120388223726E+00
  14   -0.103368058462334278E+01
