# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.8 on 2024-09-29 at 11:05:57
#
# Requested input R.A. = 19.3969125 degrees
# Requested input Dec. = 8.511591666666666 degrees
# Requested JD start = 2459398.821 days
# Requested JD end = 2459998.821 days
# Authenticated program IDs = 1
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://irsa.ipac.caltech.edu/data/ZTF/docs/forcedphot.pdf
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 0 501 1 3 ZTF_g 1646405430315 0 2.8277 64.3038 5.82418 25.8071 3.87065e-05 0.0441955 -0.0159321 5.85623e-05 360 30. 0.12768 0.086015 19.7534 25.8071 2 2459400.9054398 501120103 -34.8933477876566 32.1907218784605 -1.20577624721971 0.907225462353213 -56.5849870376833 49.3021253979079 -1.15544897347187 1.0829971178173 2.84124390048327 20.2799999237061 0.0920000001788139 3.39800000190735 0.344999998807907 2458307.957407 2458352.915417 0
 1 501 1 3 ZTF_r 1648436090315 0 2.9634 144.374 6.02426 25.9371 2.29213e-05 0.0359623 0.113539 2.99134e-05 419 30. 0.110405 0.084016 19.8 25.9371 1 2459402.9360995 501120203 -30.8866203364493 40.9755358820755 -0.838495138136645 0.848759804664283 -10.3012186859738 60.7602320511392 -0.170680684329432 1.10767169128784 2.41684875056252 20.4609998703003 0.096000000834465 2.23099994659424 0.212999999523163 2458281.965174 2458362.906377 0
 2 501 1 3 ZTF_i 1649449340315 0 1.9998 171.869 6.14376 25.2376 5.0338e-06 0.0264156 0.189144 1.68742e-05 421 30. 0.100953 0.081598 19.4363 25.2376 2 2459403.9493403 501120303 -14.6875222873999 26.374813159295 -0.619460969614526 1.01143547403937 -75.3730999572109 49.3173378089741 -1.53862202408256 1.04655080892477 2.59954833690798 19.5509997940063 0.108000002801418 3.54299998283386 0.418999999761581 2458757.870764 2459766.959444 0
 3 501 1 3 ZTF_g 1650416560315 0 2.2864 50.636 5.5537 25.5579 2.57993e-05 0.0368151 -0.0252029 3.73607e-05 379 30. 0.100852 0.075976 19.7322 25.5579 1 2459404.9165625 501120103 44.4488880206206 28.2530174691781 1.75005163945544 0.942739677907365 59.5197025861878 48.4642044120912 1.23638821547676 1.06760106982734 2.84124390048327 20.2799999237061 0.0920000001788139 3.39800000190735 0.344999998807907 2458307.957407 2458352.915417 0
 4 501 1 3 ZTF_r 1650450920315 0 2.2151 114.704 5.96303 25.6785 1.74509e-05 0.0314918 0.123074 2.27752e-05 422 30. 0.090699 0.075029 19.8011 25.6785 1 2459404.9509259 501120203 4.3405744206646 29.2948720723305 0.164820186800805 1.03657676031587 -6.94191432789878 51.9555326473948 -0.134512498750217 1.05406326815884 2.41684875056252 20.4609998703003 0.096000000834465 2.23099994659424 0.212999999523163 2458281.965174 2458362.906377 0
 5 501 1 3 ZTF_r 1652461940315 0 2.3019 130.848 5.98382 25.8303 1.62418e-05 0.0301013 0.115918 2.10111e-05 420 30. 0.087935 0.077105 19.9232 25.8303 1 2459406.9619444 501120203 69.7200981996416 32.7506441684381 2.36806132356588 0.895177373549316 91.5486531900112 55.2415233509425 1.66840508816122 1.07077505207601 2.41684875056252 20.4609998703003 0.096000000834465 2.23099994659424 0.212999999523163 2458281.965174 2458362.906377 0
 6 502 4 2 ZTF_r 1654455871415 33554464 1.42 5.38235 6.92994 22.7351 0.00119536 0.138203 0.0116853 0.00218749 114 30. 0.113019 0.102125 17.0278 22.7351 1 2459408.9558796 502120214 17.5557894023044 27.6679682644741 0.705826394223687 0.885469412933972 0.328793005159191 60.7990984196904 0.00544428212867731 1.03253237515738 2.66461398705473 19.753000164032 0.109999999403954 5.06099987030029 0.552999973297119 2458321.977882 2458368.934572 0
 7 501 1 3 ZTF_g 1655424590315 0 2.2827 59.1006 5.24746 25.7238 2.32836e-05 0.035451 -0.0259723 3.30482e-05 393 30. 0.099204 0.081629 19.9526 25.7238 1 2459409.9245949 501120103 -17.9399448155836 24.3620057412314 -0.819148919398614 1.11559729393043 16.3029554073918 42.0369116511078 0.390436787703863 1.06129784810389 2.84124390048327 20.2799999237061 0.0920000001788139 3.39800000190735 0.344999998807907 2458307.957407 2458352.915417 0
 8 501 1 3 ZTF_r 1655465410315 0 1.8086 130.203 5.42934 25.8175 1.17209e-05 0.0255776 0.111472 1.5182e-05 418 30. 0.085412 0.070003 20.2323 25.8175 1 2459409.9654167 501120203 3.46049801701747 22.9145555413847 0.167989434395486 1.07549995345797 6.34132379575481 43.6572874343484 0.146230637576074 1.04739705871136 2.41684875056252 20.4609998703003 0.096000000834465 2.23099994659424 0.212999999523163 2458281.965174 2458362.906377 0
