Nested Sampling Global Log-Evidence           :   -0.325720556382620856E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.332317497799494035E+02  +/-    0.946110793216557028E-01

Dim No.       Mean        Sigma
   1    0.285030824820314485E-01    0.311647880964364792E-02
   2   -0.643771277729102742E+01    0.157481060220589442E+00
   3    0.669905309961575934E+00    0.164975125936972188E-01
   4    0.112738565310652739E+01    0.427226572325510676E-02
   5    0.859697315821173445E-02    0.107857301169918068E-02
   6    0.109559664120671596E+01    0.818966898742649017E-02
   7   -0.177309501735017983E+01    0.111042505734705629E+00
   8   -0.162003749515045398E+00    0.438659565480475130E-02
   9    0.651925340194903669E+00    0.508198615344871207E+00
  10   -0.222505429051517656E+00    0.302103751731393026E-01
  11    0.107822523098550213E+00    0.402700764962307875E-01
  12   -0.139404536189510958E+00    0.605133506564026896E-01
  13   -0.113912033360988887E+00    0.206445663191183182E-01
  14   -0.108329351396775797E+01    0.844412242179493761E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.252125673252138506E-01
   2   -0.643854658643999311E+01
   3    0.671376571586878801E+00
   4    0.113110263597055027E+01
   5    0.850562575048699129E-02
   6    0.109276382431872321E+01
   7   -0.182329123927958014E+01
   8   -0.162790182625919516E+00
   9    0.194135273165767508E-01
  10   -0.278181710582451835E+00
  11    0.133966821566302408E+00
  12   -0.101411584198017546E+00
  13   -0.110997650237479553E+00
  14   -0.107275750469499620E+01

MAP Parameters
Dim No.        Parameter
   1    0.243133515532544461E-01
   2   -0.639494673246760570E+01
   3    0.685724049131614888E+00
   4    0.112334922101016743E+01
   5    0.117375449655502048E-01
   6    0.110575540193809685E+01
   7   -0.188264669788710415E+01
   8   -0.167563448366252837E+00
   9    0.908795945676025951E+00
  10   -0.249142145039008334E+00
  11    0.172018537470335131E+00
  12   -0.191212585954433134E+00
  13   -0.143171949418900241E+00
  14   -0.107927371899680002E+01
