Nested Sampling Global Log-Evidence           :   -0.310071136849622597E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.315255936214119785E+02  +/-    0.671154178267951707E-01

Dim No.       Mean        Sigma
   1    0.104558804539659021E-02    0.521241377846061969E-02
   2   -0.381753330376169373E+02    0.226907606571860349E+00
   3    0.773345204306620571E+00    0.143411549301241392E-01
   4    0.137241777877119153E+01    0.113331441460988048E-01
   5    0.161855482398114356E-01    0.246312538271008707E-03
   6    0.233049758314350131E+01    0.488983915746880448E-02
   7   -0.166915890313559312E+01    0.195408947879100958E+00
   8   -0.151202429841348018E+00    0.597818828659417868E-02
   9   -0.489000870630150963E+01    0.286257908764180002E+00
  10   -0.399928524970959265E+00    0.305937403532630277E-01
  11   -0.540908576689029461E-01    0.135581010824321439E-01
  12   -0.135815557617843474E+00    0.241960507067161545E-01
  13    0.152837293504360205E+00    0.126102656430056095E-01
  14   -0.107877277809175998E+01    0.148729944602266628E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.739211319938616433E-03
   2   -0.384986904376450880E+02
   3    0.753044622278775999E+00
   4    0.134995965211762825E+01
   5    0.162410831583592319E-01
   6    0.233012339465903295E+01
   7   -0.169127195778382555E+01
   8   -0.153283697801458119E+00
   9   -0.486950618446595662E+01
  10   -0.402574683767884134E+00
  11   -0.453115895672798336E-01
  12   -0.116932779226472688E+00
  13    0.154413783479759870E+00
  14   -0.108103310681711529E+01

MAP Parameters
Dim No.        Parameter
   1    0.287111470478534220E-02
   2   -0.381744884702006289E+02
   3    0.788815443881088374E+00
   4    0.138715674696726565E+01
   5    0.159966840858075908E-01
   6    0.233053923288048637E+01
   7   -0.177485903550137580E+01
   8   -0.148983461117740024E+00
   9   -0.497351411997858861E+01
  10   -0.395356595218906703E+00
  11   -0.450503737216052802E-01
  12   -0.649509398636213264E-01
  13    0.140957264330681648E+00
  14   -0.105808394204399736E+01
