         MJD         m       dm   uJy  duJy F  err    chi/N        RA     Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs     Mask
57230.243320 17.476565      NaN    38   111 o    0     1.00 225.11964 17.2363  8528.37  4672.22  4.17  3.72 -84.8 -0.405    17.48 17.63 02a57230o0004o 0xc00800
57230.270527 18.826541      NaN    17    30 o    0     0.95 225.11964 17.2363  8519.87  4680.88  4.04  3.52  84.7 -0.418    18.62 19.78 02a57230o0037o 0xc00800
57230.291421 18.990530      NaN    14    26 o    0     1.33 225.11964 17.2363  7060.70  6124.98  3.81  3.37 -84.6 -0.422    18.66 19.80 02a57230o0064o 0xc00800
57230.311579 18.910912      NaN   -16    33 o    0     1.00 225.11964 17.2363  7061.39  6133.41  3.88  3.41 -85.2 -0.432    18.61 19.77 02a57230o0091o 0xc00800
57442.602934 18.900000      NaN     7    31 o    0     1.38 225.11964 17.2363  2759.38  5529.12  3.84  3.44 -50.2 -0.460    18.50 19.48 02a57442o0629o 0xc00800
57442.629223 18.816441      NaN    -4    36 o    0     0.94 225.11964 17.2363  3048.01  6120.11  3.72  3.42 -54.5 -0.461    18.50 19.48 02a57442o0668o 0xc00900
57442.647947 18.748255      NaN    16    33 o    0     1.53 225.11964 17.2363  1876.76  6694.45  3.87  3.36 -62.2 -0.484    18.54 19.51 02a57442o0695o 0xc00800
57443.597277 19.014394      NaN   -44    30 o    0     1.35 225.11964 17.2363  2700.37  5297.37  3.80  3.33 -52.4 -0.480    18.58 19.59 02a57443o0675o 0xc00900
57443.626806 18.978793      NaN   -42    31 o    0     1.04 225.11964 17.2363  2997.05  5888.75  3.89  3.52 -55.9 -0.452    18.56 19.65 02a57443o0720o 0xc00800
57443.645189 18.693037      NaN    22    33 o    0     0.95 225.11964 17.2363  1825.17  6462.94  3.90  3.33 -60.9 -0.478    18.62 19.63 02a57443o0747o 0xc00800
57443.667532 18.208845      NaN    21    56 o    0     1.01 225.11964 17.2363  8968.42  4030.89  3.67  3.17  77.9 -0.502    18.04 18.54 02a57443o0779o 0xc00800
57463.545498 19.491430      NaN     4    18 o    0     0.99 225.11964 17.2363  2324.72  5270.08  3.87  3.39 -51.8 -0.455    19.37 21.15 02a57463o0520o 0xc00800
57463.570146 19.419021      NaN     8    18 o    0     0.91 225.11964 17.2363  2618.83  5858.85  3.70  3.32 -59.4 -0.459    19.40 21.18 02a57463o0560o 0xc00800
57463.587444 19.569016      NaN   -15    18 o    0     0.99 225.11964 17.2363  9206.11  4255.92  3.85  3.31  77.7 -0.476    19.39 21.21 02a57463o0589o 0xc00800
57463.609620 19.102305      NaN    26    19 o    0     0.88 225.11964 17.2363  8957.87  4024.83  3.75  3.28  72.5 -0.476    19.43 21.26 02a57463o0628o 0xc00800
57467.516315 18.944322      NaN   -40    32 o    0     0.91 225.11964 17.2363  2467.66  5300.74  3.94  3.41 -49.2 -0.482    18.72 19.94 02a57467o0577o 0xc00800
57467.539388 18.900000      NaN    16    28 o    0     1.11 225.11964 17.2363  2760.54  5891.21  3.95  3.41 -55.5 -0.471    18.75 20.01 02a57467o0618o 0xc00800
57467.560231 19.014394      NaN    -4    30 o    0     1.12 225.11964 17.2363  1583.90  6464.31  3.94  3.31 -59.4 -0.507    18.80 20.03 02a57467o0655o 0xc00800
57467.583025 19.089302      NaN   -41    28 o    0     1.06 225.11964 17.2363  8951.46  4011.17  3.99  3.52  72.6 -0.480    18.79 20.15 02a57467o0694o 0xc00800
57471.518123 18.623526      NaN   -12    43 o    0     1.28 225.11964 17.2363  2827.00  5623.15  3.70  3.26 -57.5 -0.498    18.26 19.00 02a57471o0392o 0xc00800
57471.540259 18.280067      NaN    18    53 o    0     0.97 225.11964 17.2363  3121.31  6210.01  3.86  2.94 -72.5 -0.505    18.16 19.25 02a57471o0431o 0xc00800
57471.566378 14.101520      NaN  1292  2338 o    0     1.28 225.11964 17.2363  1946.90  6790.00  3.42  2.07  11.3 -0.544    16.78 17.76 02a57471o0477o 0xc00802
57471.572984 18.459772      NaN    -8    50 o    0     0.98 225.11964 17.2363  8945.48  4015.27  3.83  3.20  72.4 -0.498    18.24 19.02 02a57471o0489o 0xc00800
57475.528573 18.729535      NaN     9    36 o    0     0.87 225.11964 17.2363  2476.69  5467.23  3.87  3.36 -53.6 -0.490    18.70 19.93 02a57475o0510o 0xc00800
57475.554595 19.026525      NaN     8    27 o    0     1.33 225.11964 17.2363  2755.18  6058.01  3.69  3.27 -61.6 -0.486    18.73 19.94 02a57475o0553o 0xc00800
57475.573323 19.089302      NaN   -44    28 o    0     1.45 225.11964 17.2363  9036.91  4059.62  3.87  3.26  74.6 -0.494    18.70 19.83 02a57475o0581o 0xc00800
57475.600427 19.051202      NaN   -32    29 o    0     1.29 225.11964 17.2363  8937.85  4022.23  3.78  3.34  72.1 -0.502    18.67 19.79 02a57475o0620o 0xc00800
