         MJD         m       dm     uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57319.569465 19.169763      NaN    -2.0    26 o    0   1.12 107.92721 28.57263  2251.18  3228.45 4.76 3.56 -29.1 -0.505    18.96 20.55 02a57319o0568o 0xc00800         5.0
57319.595443 18.900000      NaN    27.0    26 o    0   1.24 107.92721 28.57263  3683.76  1802.33 4.94 3.45 -12.6 -0.528    19.00 20.63 02a57319o0603o 0xc00900         5.0
57324.514678 18.298627      NaN   -22.0    58 o    0   0.96 107.92721 28.57263  2286.68  3228.65 5.57 4.14 -32.4 -0.484    18.12 19.10 02a57324o0521o 0xc00800         5.0
57324.539943 18.158337      NaN    44.0    53 o    0   1.03 107.92721 28.57263  2281.53  3236.63 5.61 4.07 -34.1 -0.484    18.15 19.13 02a57324o0560o 0xc00900         5.0
57324.553062 17.866751      NaN    69.0    65 o    0   0.85 107.92721 28.57263  3714.29  1808.17 5.90 4.18 -17.8 -0.501    18.14 19.12 02a57324o0580o 0xc00800         5.0
57324.571884 17.967720      NaN    55.0    62 o    0   0.79 107.92721 28.57263  3715.85  1814.16 6.01 4.20 -18.3 -0.479    18.21 19.23 02a57324o0605o 0xc00800         5.0
57327.623998 17.817577      NaN    78.0    66 o    0   1.25 107.92721 28.57263  8485.14  7423.84 3.95 2.94  89.7 -0.472    18.02 18.80 02a57327o0634o 0xc00900         5.0
57362.494347 19.401649      NaN   -20.0    21 o    0   1.08 107.92721 28.57263  2065.41  3572.73 4.31 3.51 -36.2 -0.460    19.19 20.79 02a57362o0427o 0xc00900         5.0
57362.521925 19.102305      NaN    22.0    22 o    0   1.08 107.92721 28.57263  1786.35  2982.20 4.52 3.55 -35.8 -0.452    19.21 20.83 02a57362o0466o 0xc00800         5.0
57362.540273 19.454622      NaN     1.0    20 o    0   1.10 107.92721 28.57263  2662.35  4158.95 3.95 3.44 -41.4 -0.445    19.18 20.73 02a57362o0492o 0xc00800         5.0
57362.560101 19.256669      NaN   -63.0    24 o    0   0.87 107.92721 28.57263  8030.21  8085.79 3.60 3.28  88.1 -0.458    19.11 20.67 02a57362o0519o 0xc00800         5.0
57363.498593 19.436675      NaN     9.0    19 o    0   1.26 107.92721 28.57263  2067.98  3574.03 4.36 3.58 -39.5 -0.443    19.32 21.04 02a57363o0406o 0xc00800         5.0
57363.526427 19.401649      NaN   -44.0    21 o    0   0.79 107.92721 28.57263  1790.85  2982.21 4.52 3.66 -34.8 -0.439    19.28 20.99 02a57363o0444o 0xc00800         5.0
57363.537678 19.569016      NaN   -17.0    18 o    0   1.34 107.92721 28.57263  8330.63  6341.25 3.52 3.03  86.8 -0.466    19.34 21.01 02a57363o0461o 0xc00800         5.0
57363.562659 19.569016      NaN    -1.0    18 o    0   1.37 107.92721 28.57263  8029.45  8086.70 3.52 3.19 -88.0 -0.471    19.28 20.94 02a57363o0495o 0xc00800         5.0
57384.434381 18.550302      NaN   -76.0    46 o    0   1.02 107.92721 28.57263  2003.84  3565.78 4.14 3.65 -42.5 -0.434    18.40 19.25 02a57384o0352o 0xc00800         5.0
57384.438127 18.261819      NaN    56.0    43 o    0   1.29 107.92721 28.57263  1719.81  2972.92 4.31 3.68 -39.0 -0.443    18.40 19.26 02a57384o0358o 0xc00800         5.0
57384.464176 18.147425      NaN    85.0    40 o    0   1.27 107.92721 28.57263  2584.94  4163.22 3.86 3.57 -52.6 -0.426    18.38 19.20 02a57384o0396o 0xc00800         5.0
57384.472204 15.032718      NaN     9.0  1173 o    0   1.26 107.92721 28.57263  7879.00  8295.22 3.85 3.80  17.5 -0.457    16.62 16.43 02a57384o0408o 0xc00802         5.0
57385.453232 19.014394      NaN     1.0    30 o    0   1.34 107.92721 28.57263  2006.34  3565.08 4.26 3.46 -41.7 -0.478    18.74 19.86 02a57385o0395o 0xc00800         5.0
57385.455766 18.944322      NaN   -28.0    32 o    0   1.24 107.92721 28.57263  1718.29  2977.26 4.49 3.53 -38.2 -0.483    18.72 19.83 02a57385o0398o 0xc00800         5.0
57385.469640 19.128787      NaN     4.0    27 o    0   1.58 107.92721 28.57263  8173.40  6546.62 3.61 3.13  87.8 -0.475    18.73 19.88 02a57385o0417o 0xc00900         5.0
57385.490506 19.014394      NaN   -40.0    30 o    0   1.47 107.92721 28.57263  7870.42  8298.51 3.59 3.17  86.0 -0.473    18.76 19.91 02a57385o0446o 0xc00900         5.0
57415.428983 19.256669      NaN   -77.0    24 o    0   1.14 107.92721 28.57263  7888.39  7790.12 3.55 3.15 -88.8 -0.478    18.96 20.26 02a57415o0377o 0xc00800         5.0
57415.452685 19.183773      NaN    19.0    21 o    0   1.22 107.92721 28.57263  7594.89  7204.24 3.49 3.04 -89.9 -0.466    18.96 20.24 02a57415o0413o 0xc00800         5.0
57415.465542 18.955691      NaN    25.0    25 o    0   1.11 107.92721 28.57263  8754.14  6649.17 3.55 3.01 -90.0 -0.464    18.95 20.22 02a57415o0433o 0xc00800         5.0
57442.355632 18.675237      NaN   -56.0    41 o    0   0.92 107.92721 28.57263  7943.34  7657.50 3.81 3.01  87.8 -0.495    18.52 19.47 02a57442o0250o 0xc00800         5.0
