Nested Sampling Global Log-Evidence           :   -0.532021661906037213E+01  +/-    0.218066569988485309E+00
Nested Importance Sampling Global Log-Evidence:   -0.107091010736208680E+02  +/-    0.423471600187003694E-01

Dim No.       Mean        Sigma
   1    0.779746248190792829E-01    0.445637395366530326E-01
   2   -0.114448972600482453E+02    0.577791498362206912E+01
   3    0.905368131153716837E+00    0.257755663470702834E+00
   4    0.144271022022695861E+01    0.443034971270003131E+00
   5    0.937597646871107457E-02    0.379353534440407753E-02
   6    0.168112694120048944E+01    0.460238484816708537E+00
   7   -0.169841588898394580E+01    0.413380342033213277E+00
   8   -0.116188885621539423E+00    0.677043564105557771E-01
   9   -0.360851731114198415E+01    0.351478446838989278E+01
  10   -0.151788781011706730E+00    0.162361515496747072E+00
  11   -0.462884611608623264E-01    0.140363762846366397E+00
  12   -0.135108073392532640E+00    0.231088554452179157E+00
  13   -0.159683125793081998E+00    0.205373141704237205E+00
  14   -0.104651816541662157E+01    0.407674693837416086E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.469458191351972559E-01
   2   -0.785109790872698277E+01
   3    0.761845071028781851E+00
   4    0.108884260874494254E+01
   5    0.108320979520309668E-01
   6    0.254714292098170070E+01
   7   -0.149099978876328487E+01
   8   -0.969081441426628137E-01
   9   -0.318761229038041405E+01
  10   -0.186465967796547283E+00
  11    0.127778698443229560E+00
  12   -0.151787023871918503E+00
  13   -0.485087667138163092E+00
  14   -0.102221839501215750E+01

MAP Parameters
Dim No.        Parameter
   1    0.343243280255563499E-01
   2   -0.779401128864336101E+01
   3    0.118314512275085915E+01
   4    0.139368658345861096E+01
   5    0.576826198088639316E-02
   6    0.119832466134944893E+01
   7   -0.173891587335982001E+01
   8   -0.856602586055829063E-01
   9   -0.547233016266388184E+01
  10   -0.317501586484785769E+00
  11   -0.158235076337851527E+00
  12    0.756929758029042943E-02
  13   -0.155185705734233292E+00
  14   -0.103122566921807635E+01
